cause,effect,lag_bin,cause_type,effect_type,conditional_probability
140-inf,80-90,365-730,Systolic Blood Pressure,Diastolic Blood Pressure,0.0061925738222569
140-inf,80-90,730-inf,Systolic Blood Pressure,Diastolic Blood Pressure,0.0219465601995766
140-inf,90-120,0-7,Systolic Blood Pressure,Systolic Blood Pressure,1.4732530901483566e-05
140-inf,90-120,7-14,Systolic Blood Pressure,Systolic Blood Pressure,1.964337453531142e-05
140-inf,90-120,14-30,Systolic Blood Pressure,Systolic Blood Pressure,5.401927997210641e-05
140-inf,90-120,30-60,Systolic Blood Pressure,Systolic Blood Pressure,7.857349814124568e-05
140-inf,90-120,60-90,Systolic Blood Pressure,Systolic Blood Pressure,0.0001915229017192
140-inf,90-120,90-180,Systolic Blood Pressure,Systolic Blood Pressure,0.0003192048361988
140-inf,90-120,180-365,Systolic Blood Pressure,Systolic Blood Pressure,0.0002897397743958
140-inf,90-120,365-730,Systolic Blood Pressure,Systolic Blood Pressure,0.0007857349814124
140-inf,90-120,730-inf,Systolic Blood Pressure,Systolic Blood Pressure,0.005789884644283
140-inf,90-inf,0-7,Systolic Blood Pressure,Body Weight,0.0001276819344795
140-inf,90-inf,0-7,Systolic Blood Pressure,Diastolic Blood Pressure,0.0006236771414961
140-inf,90-inf,7-14,Systolic Blood Pressure,Body Weight,0.0001522361526486
140-inf,90-inf,7-14,Systolic Blood Pressure,Diastolic Blood Pressure,0.0004174217088753
140-inf,90-inf,14-30,Systolic Blood Pressure,Body Weight,0.0002357204944237
140-inf,90-inf,14-30,Systolic Blood Pressure,Diastolic Blood Pressure,0.0010852964430759
140-inf,90-inf,30-60,Systolic Blood Pressure,Body Weight,0.0003879566470724
140-inf,90-inf,30-60,Systolic Blood Pressure,Diastolic Blood Pressure,0.0012915518756967
140-inf,90-inf,60-90,Systolic Blood Pressure,Body Weight,0.0003732241161709
140-inf,90-inf,60-90,Systolic Blood Pressure,Diastolic Blood Pressure,0.001340660312035
140-inf,90-inf,90-180,Systolic Blood Pressure,Body Weight,0.0013553928429364
140-inf,90-inf,90-180,Systolic Blood Pressure,Diastolic Blood Pressure,0.0038550122525548
140-inf,90-inf,180-365,Systolic Blood Pressure,Body Weight,0.0024161350678433
140-inf,90-inf,180-365,Systolic Blood Pressure,Diastolic Blood Pressure,0.0076363618506023
140-inf,90-inf,365-730,Systolic Blood Pressure,Body Weight,0.0052595135318296
140-inf,90-inf,365-730,Systolic Blood Pressure,Diastolic Blood Pressure,0.0138731332655636
140-inf,90-inf,730-inf,Systolic Blood Pressure,Body Weight,0.0230662325480894
140-inf,90-inf,730-inf,Systolic Blood Pressure,Diastolic Blood Pressure,0.0518683304604898
140-inf,98-107,0-7,Systolic Blood Pressure,Chloride,4.910843633827855e-06
140-inf,98-107,14-30,Systolic Blood Pressure,Chloride,2.455421816913928e-05
140-inf,98-107,30-60,Systolic Blood Pressure,Chloride,1.4732530901483566e-05
140-inf,98-107,60-90,Systolic Blood Pressure,Chloride,5.401927997210641e-05
140-inf,98-107,90-180,Systolic Blood Pressure,Chloride,0.0002062554326207
140-inf,98-107,180-365,Systolic Blood Pressure,Chloride,0.0004321542397768
140-inf,98-107,365-730,Systolic Blood Pressure,Chloride,0.0004223325525091
140-inf,98-107,730-inf,Systolic Blood Pressure,Chloride,0.001767903708178
140-inf,99-125,7-14,Systolic Blood Pressure,Glucose,4.910843633827855e-06
140-inf,99-125,14-30,Systolic Blood Pressure,Glucose,4.910843633827855e-06
140-inf,99-125,30-60,Systolic Blood Pressure,Glucose,1.4732530901483566e-05
140-inf,99-125,60-90,Systolic Blood Pressure,Glucose,4.910843633827855e-06
140-inf,99-125,90-180,Systolic Blood Pressure,Glucose,9.82168726765571e-06
140-inf,99-125,180-365,Systolic Blood Pressure,Glucose,4.4197592704450695e-05
140-inf,99-125,365-730,Systolic Blood Pressure,Glucose,6.875181087358997e-05
140-inf,99-125,730-inf,Systolic Blood Pressure,Glucose,0.0003830458034385
140-inf,Abnormal findings diagnostic imaging heart+coronary circulat (finding),0-7,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Abnormal findings diagnostic imaging heart+coronary circulat (finding),7-14,Systolic Blood Pressure,condition,4.910843633827856e-05
140-inf,Abnormal findings diagnostic imaging heart+coronary circulat (finding),14-30,Systolic Blood Pressure,condition,2.455421816913928e-05
140-inf,Abnormal findings diagnostic imaging heart+coronary circulat (finding),90-180,Systolic Blood Pressure,condition,1.964337453531142e-05
140-inf,Abnormal findings diagnostic imaging heart+coronary circulat (finding),180-365,Systolic Blood Pressure,condition,3.437590543679499e-05
140-inf,Abnormal findings diagnostic imaging heart+coronary circulat (finding),365-730,Systolic Blood Pressure,condition,0.0001276819344795
140-inf,Abnormal findings diagnostic imaging heart+coronary circulat (finding),730-inf,Systolic Blood Pressure,condition,0.0003879566470724
140-inf,Acquired coagulation disorder (disorder),730-inf,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Acute Cholecystitis,7-14,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute Cholecystitis,180-365,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Acute Cholecystitis,365-730,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Acute Cholecystitis,730-inf,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Acute ST segment elevation myocardial infarction (disorder),14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute ST segment elevation myocardial infarction (disorder),90-180,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute ST segment elevation myocardial infarction (disorder),180-365,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute ST segment elevation myocardial infarction (disorder),730-inf,Systolic Blood Pressure,condition,4.4197592704450695e-05
140-inf,Acute allergic reaction,180-365,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Acute allergic reaction,365-730,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute bacterial sinusitis (disorder),0-7,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Acute bacterial sinusitis (disorder),14-30,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Acute bacterial sinusitis (disorder),30-60,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute bacterial sinusitis (disorder),90-180,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Acute bacterial sinusitis (disorder),180-365,Systolic Blood Pressure,condition,5.401927997210641e-05
140-inf,Acute bacterial sinusitis (disorder),365-730,Systolic Blood Pressure,condition,5.401927997210641e-05
140-inf,Acute bacterial sinusitis (disorder),730-inf,Systolic Blood Pressure,condition,0.0002062554326207
140-inf,Acute bronchitis (disorder),0-7,Systolic Blood Pressure,condition,8.348434177507354e-05
140-inf,Acute bronchitis (disorder),7-14,Systolic Blood Pressure,condition,5.401927997210641e-05
140-inf,Acute bronchitis (disorder),14-30,Systolic Blood Pressure,condition,3.928674907062284e-05
140-inf,Acute bronchitis (disorder),30-60,Systolic Blood Pressure,condition,3.437590543679499e-05
140-inf,Acute bronchitis (disorder),60-90,Systolic Blood Pressure,condition,3.928674907062284e-05
140-inf,Acute bronchitis (disorder),90-180,Systolic Blood Pressure,condition,9.821687267655713e-05
140-inf,Acute bronchitis (disorder),180-365,Systolic Blood Pressure,condition,0.0002209879635222
140-inf,Acute bronchitis (disorder),365-730,Systolic Blood Pressure,condition,0.0005254602688195
140-inf,Acute bronchitis (disorder),730-inf,Systolic Blood Pressure,condition,0.0015076289955851
140-inf,Acute deep venous thrombosis (disorder),0-7,Systolic Blood Pressure,condition,3.928674907062284e-05
140-inf,Acute deep venous thrombosis (disorder),730-inf,Systolic Blood Pressure,condition,2.455421816913928e-05
140-inf,Acute infective cystitis (disorder),0-7,Systolic Blood Pressure,condition,4.4197592704450695e-05
140-inf,Acute infective cystitis (disorder),14-30,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Acute infective cystitis (disorder),30-60,Systolic Blood Pressure,condition,2.946506180296713e-05
140-inf,Acute infective cystitis (disorder),60-90,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute infective cystitis (disorder),90-180,Systolic Blood Pressure,condition,4.4197592704450695e-05
140-inf,Acute infective cystitis (disorder),180-365,Systolic Blood Pressure,condition,5.401927997210641e-05
140-inf,Acute infective cystitis (disorder),365-730,Systolic Blood Pressure,condition,6.875181087358997e-05
140-inf,Acute infective cystitis (disorder),730-inf,Systolic Blood Pressure,condition,0.0003437590543679
140-inf,Acute non-ST segment elevation myocardial infarction (disorder),14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute non-ST segment elevation myocardial infarction (disorder),30-60,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute non-ST segment elevation myocardial infarction (disorder),180-365,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Acute non-ST segment elevation myocardial infarction (disorder),365-730,Systolic Blood Pressure,condition,3.928674907062284e-05
140-inf,Acute non-ST segment elevation myocardial infarction (disorder),730-inf,Systolic Blood Pressure,condition,9.821687267655713e-05
140-inf,Acute pulmonary embolism (disorder),0-7,Systolic Blood Pressure,condition,2.946506180296713e-05
140-inf,Acute pulmonary embolism (disorder),7-14,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Acute pulmonary embolism (disorder),60-90,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute pulmonary embolism (disorder),90-180,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute pulmonary embolism (disorder),180-365,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute pulmonary embolism (disorder),365-730,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Acute pulmonary embolism (disorder),730-inf,Systolic Blood Pressure,condition,4.910843633827856e-05
140-inf,Acute respiratory distress syndrome (disorder),0-7,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute respiratory distress syndrome (disorder),7-14,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute respiratory distress syndrome (disorder),14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute respiratory distress syndrome (disorder),30-60,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute respiratory distress syndrome (disorder),60-90,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute respiratory distress syndrome (disorder),90-180,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute respiratory distress syndrome (disorder),180-365,Systolic Blood Pressure,condition,1.964337453531142e-05
140-inf,Acute respiratory distress syndrome (disorder),365-730,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Acute respiratory distress syndrome (disorder),730-inf,Systolic Blood Pressure,condition,0.0001767903708178
140-inf,Acute respiratory failure (disorder),60-90,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute respiratory failure (disorder),90-180,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute respiratory failure (disorder),180-365,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Acute respiratory failure (disorder),365-730,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Acute respiratory failure (disorder),730-inf,Systolic Blood Pressure,condition,7.366265450741783e-05
140-inf,Acute viral pharyngitis (disorder),0-7,Systolic Blood Pressure,condition,4.910843633827856e-05
140-inf,Acute viral pharyngitis (disorder),7-14,Systolic Blood Pressure,condition,1.964337453531142e-05
140-inf,Acute viral pharyngitis (disorder),14-30,Systolic Blood Pressure,condition,7.366265450741783e-05
140-inf,Acute viral pharyngitis (disorder),30-60,Systolic Blood Pressure,condition,7.366265450741783e-05
140-inf,Acute viral pharyngitis (disorder),60-90,Systolic Blood Pressure,condition,3.928674907062284e-05
140-inf,Acute viral pharyngitis (disorder),90-180,Systolic Blood Pressure,condition,0.0001276819344795
140-inf,Acute viral pharyngitis (disorder),180-365,Systolic Blood Pressure,condition,0.0003241156798326
140-inf,Acute viral pharyngitis (disorder),365-730,Systolic Blood Pressure,condition,0.0005647470178902
140-inf,Acute viral pharyngitis (disorder),730-inf,Systolic Blood Pressure,condition,0.0018955856426575
140-inf,Alveolitis of jaw (disorder),7-14,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Alveolitis of jaw (disorder),14-30,Systolic Blood Pressure,condition,3.928674907062284e-05
140-inf,Alveolitis of jaw (disorder),30-60,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Alveolitis of jaw (disorder),60-90,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Alveolitis of jaw (disorder),90-180,Systolic Blood Pressure,condition,1.964337453531142e-05
140-inf,Alveolitis of jaw (disorder),180-365,Systolic Blood Pressure,condition,1.964337453531142e-05
140-inf,Alveolitis of jaw (disorder),365-730,Systolic Blood Pressure,condition,7.857349814124568e-05
140-inf,Alveolitis of jaw (disorder),730-inf,Systolic Blood Pressure,condition,0.0002750072434943
140-inf,Alzheimer's disease (disorder),365-730,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Alzheimer's disease (disorder),730-inf,Systolic Blood Pressure,condition,1.964337453531142e-05
140-inf,Anemia (disorder),0-7,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Anemia (disorder),14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Anemia (disorder),30-60,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Anemia (disorder),60-90,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Anemia (disorder),90-180,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Anemia (disorder),180-365,Systolic Blood Pressure,condition,4.910843633827856e-05
140-inf,Anemia (disorder),365-730,Systolic Blood Pressure,condition,0.000112949403578
140-inf,Anemia (disorder),730-inf,Systolic Blood Pressure,condition,0.0003437590543679
140-inf,Antepartum eclampsia,0-7,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Antepartum eclampsia,90-180,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Antepartum eclampsia,180-365,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Antepartum eclampsia,365-730,Systolic Blood Pressure,condition,2.455421816913928e-05
140-inf,Antepartum eclampsia,730-inf,Systolic Blood Pressure,condition,0.0001473253090148
140-inf,Appendicitis,90-180,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Appendicitis,180-365,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Appendicitis,365-730,Systolic Blood Pressure,condition,1.964337453531142e-05
140-inf,Appendicitis,730-inf,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Asthma,730-inf,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Atopic dermatitis,0-7,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Atopic dermatitis,365-730,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Atopic dermatitis,730-inf,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Atrial fibrillation (disorder),730-inf,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Awaiting transplantation of kidney (situation),7-14,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Awaiting transplantation of kidney (situation),14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Awaiting transplantation of kidney (situation),30-60,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Awaiting transplantation of kidney (situation),60-90,Systolic Blood Pressure,condition,2.455421816913928e-05
140-inf,Awaiting transplantation of kidney (situation),90-180,Systolic Blood Pressure,condition,2.946506180296713e-05
140-inf,Awaiting transplantation of kidney (situation),180-365,Systolic Blood Pressure,condition,6.875181087358997e-05
140-inf,Awaiting transplantation of kidney (situation),365-730,Systolic Blood Pressure,condition,0.0001227710908456
140-inf,Awaiting transplantation of kidney (situation),730-inf,Systolic Blood Pressure,condition,0.0002651855562267
140-inf,Bacterial infectious disease (disorder),0-7,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Bleeding from anus,0-7,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Bleeding from anus,180-365,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Bleeding from anus,730-inf,Systolic Blood Pressure,condition,7.366265450741783e-05
140-inf,Blighted ovum,30-60,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Blighted ovum,60-90,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Blighted ovum,90-180,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Blighted ovum,180-365,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Blighted ovum,365-730,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Blighted ovum,730-inf,Systolic Blood Pressure,condition,7.366265450741783e-05
140-inf,Body mass index 30+ - obesity (finding),0-7,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Body mass index 30+ - obesity (finding),14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Body mass index 30+ - obesity (finding),60-90,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Body mass index 30+ - obesity (finding),90-180,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Body mass index 30+ - obesity (finding),180-365,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Body mass index 30+ - obesity (finding),365-730,Systolic Blood Pressure,condition,5.401927997210641e-05
140-inf,Body mass index 30+ - obesity (finding),730-inf,Systolic Blood Pressure,condition,0.0004910843633827
140-inf,Bullet wound,14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Bullet wound,180-365,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Bullet wound,365-730,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Bullet wound,730-inf,Systolic Blood Pressure,condition,9.330602904272924e-05
140-inf,Burn injury (morphologic abnormality),14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Burn injury (morphologic abnormality),180-365,Systolic Blood Pressure,condition,2.455421816913928e-05
140-inf,Burn injury (morphologic abnormality),365-730,Systolic Blood Pressure,condition,2.455421816913928e-05
140-inf,Burn injury (morphologic abnormality),730-inf,Systolic Blood Pressure,condition,7.857349814124568e-05
140-inf,COVID-19,14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,COVID-19,30-60,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,COVID-19,60-90,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,COVID-19,90-180,Systolic Blood Pressure,condition,1.964337453531142e-05
140-inf,COVID-19,180-365,Systolic Blood Pressure,condition,5.401927997210641e-05
140-inf,COVID-19,365-730,Systolic Blood Pressure,condition,9.821687267655713e-05
140-inf,COVID-19,730-inf,Systolic Blood Pressure,condition,0.0003241156798326
140-inf,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,0-7,Systolic Blood Pressure,immunization,1.4732530901483566e-05
140-inf,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,7-14,Systolic Blood Pressure,immunization,1.4732530901483566e-05
140-inf,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,14-30,Systolic Blood Pressure,immunization,1.4732530901483566e-05
140-inf,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,30-60,Systolic Blood Pressure,immunization,2.455421816913928e-05
140-inf,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,60-90,Systolic Blood Pressure,immunization,1.4732530901483566e-05
140-inf,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,90-180,Systolic Blood Pressure,immunization,0.0001964337453531
140-inf,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,180-365,Systolic Blood Pressure,immunization,0.0003634024289032
140-inf,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,365-730,Systolic Blood Pressure,immunization,0.0005451036433548
140-inf,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,730-inf,Systolic Blood Pressure,immunization,0.0027402507476759
140-inf,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,0-7,Systolic Blood Pressure,immunization,2.455421816913928e-05
140-inf,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,7-14,Systolic Blood Pressure,immunization,1.4732530901483566e-05
140-inf,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,14-30,Systolic Blood Pressure,immunization,3.437590543679499e-05
140-inf,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,30-60,Systolic Blood Pressure,immunization,9.330602904272924e-05
140-inf,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,60-90,Systolic Blood Pressure,immunization,0.0001276819344795
140-inf,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,90-180,Systolic Blood Pressure,immunization,0.0001473253090148
140-inf,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,180-365,Systolic Blood Pressure,immunization,0.0005794795487916
140-inf,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,365-730,Systolic Blood Pressure,immunization,0.0007071614832712
140-inf,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,730-inf,Systolic Blood Pressure,immunization,0.003363927889172
140-inf,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,0-7,Systolic Blood Pressure,immunization,4.910843633827855e-06
140-inf,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,90-180,Systolic Blood Pressure,immunization,9.82168726765571e-06
140-inf,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,180-365,Systolic Blood Pressure,immunization,1.964337453531142e-05
140-inf,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,365-730,Systolic Blood Pressure,immunization,2.455421816913928e-05
140-inf,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,730-inf,Systolic Blood Pressure,immunization,0.0001080385599442
140-inf,Carcinoma in situ of prostate (disorder),365-730,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Carcinoma in situ of prostate (disorder),730-inf,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Child attention deficit disorder,14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Child attention deficit disorder,90-180,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Child attention deficit disorder,180-365,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Child attention deficit disorder,365-730,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Child attention deficit disorder,730-inf,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Childhood asthma,30-60,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Childhood asthma,365-730,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Chill (finding),30-60,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chill (finding),90-180,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chill (finding),180-365,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Chill (finding),365-730,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Chill (finding),730-inf,Systolic Blood Pressure,condition,6.384096723976212e-05
140-inf,Cholelithiasis,7-14,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Cholelithiasis,180-365,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Cholelithiasis,365-730,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Cholelithiasis,730-inf,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Chronic congestive heart failure (disorder),14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chronic congestive heart failure (disorder),90-180,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chronic congestive heart failure (disorder),365-730,Systolic Blood Pressure,condition,2.946506180296713e-05
140-inf,Chronic congestive heart failure (disorder),730-inf,Systolic Blood Pressure,condition,0.0001031277163103
140-inf,Chronic kidney disease stage 1 (disorder),0-7,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Chronic kidney disease stage 1 (disorder),180-365,Systolic Blood Pressure,condition,1.964337453531142e-05
140-inf,Chronic kidney disease stage 1 (disorder),365-730,Systolic Blood Pressure,condition,5.8930123605934265e-05
140-inf,Chronic kidney disease stage 1 (disorder),730-inf,Systolic Blood Pressure,condition,0.0002455421816913
140-inf,Chronic kidney disease stage 2 (disorder),0-7,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chronic kidney disease stage 2 (disorder),14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chronic kidney disease stage 2 (disorder),90-180,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Chronic kidney disease stage 2 (disorder),180-365,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Chronic kidney disease stage 2 (disorder),365-730,Systolic Blood Pressure,condition,7.857349814124568e-05
140-inf,Chronic kidney disease stage 2 (disorder),730-inf,Systolic Blood Pressure,condition,0.0002700963998605
140-inf,Chronic kidney disease stage 3 (disorder),0-7,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chronic kidney disease stage 3 (disorder),14-30,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chronic kidney disease stage 3 (disorder),30-60,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chronic kidney disease stage 3 (disorder),60-90,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Chronic kidney disease stage 3 (disorder),90-180,Systolic Blood Pressure,condition,1.4732530901483566e-05
140-inf,Chronic kidney disease stage 3 (disorder),180-365,Systolic Blood Pressure,condition,5.401927997210641e-05
140-inf,Chronic kidney disease stage 3 (disorder),365-730,Systolic Blood Pressure,condition,8.348434177507354e-05
140-inf,Chronic kidney disease stage 3 (disorder),730-inf,Systolic Blood Pressure,condition,0.0003142939925649
140-inf,Chronic kidney disease stage 4 (disorder),0-7,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chronic kidney disease stage 4 (disorder),60-90,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chronic kidney disease stage 4 (disorder),90-180,Systolic Blood Pressure,condition,2.455421816913928e-05
140-inf,Chronic kidney disease stage 4 (disorder),180-365,Systolic Blood Pressure,condition,5.8930123605934265e-05
140-inf,Chronic kidney disease stage 4 (disorder),365-730,Systolic Blood Pressure,condition,0.0001178602472118
140-inf,Chronic kidney disease stage 4 (disorder),730-inf,Systolic Blood Pressure,condition,0.0002602747125928
140-inf,Chronic low back pain (finding),60-90,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chronic low back pain (finding),180-365,Systolic Blood Pressure,condition,3.928674907062284e-05
140-inf,Chronic low back pain (finding),365-730,Systolic Blood Pressure,condition,4.910843633827856e-05
140-inf,Chronic low back pain (finding),730-inf,Systolic Blood Pressure,condition,0.000112949403578
140-inf,Chronic neck pain (finding),30-60,Systolic Blood Pressure,condition,4.910843633827855e-06
140-inf,Chronic neck pain (finding),60-90,Systolic Blood Pressure,condition,9.82168726765571e-06
140-inf,Chronic neck pain (finding),180-365,Systolic Blood Pressure,condition,1.964337453531142e-05
140-inf,Chronic neck pain (finding),365-730,Systolic Blood Pressure,condition,3.437590543679499e-05
140-inf,Chronic neck pain (finding),730-inf,Systolic Blood Pressure,condition,8.348434177507354e-05
140-inf,Chronic obstructive bronchitis (disorder),90-180,Systolic Blood Pressure,condition,4.910843633827855e-06
