cause,effect,lag_bin,cause_type,effect_type,conditional_probability
135-145,Drug overdose,180-365,Sodium,condition,0.000179660697939
135-145,Drug overdose,365-730,Sodium,condition,0.0001283290699564
135-145,Drug overdose,730-inf,Sodium,condition,0.0005047610084953
135-145,Dyspnea (finding),60-90,Sodium,condition,8.555271330430244e-06
135-145,Dyspnea (finding),180-365,Sodium,condition,3.422108532172098e-05
135-145,Dyspnea (finding),365-730,Sodium,condition,8.555271330430245e-05
135-145,Dyspnea (finding),730-inf,Sodium,condition,0.0001026632559651
135-145,End-stage renal disease (disorder),7-14,Sodium,condition,8.555271330430244e-06
135-145,End-stage renal disease (disorder),30-60,Sodium,condition,1.711054266086049e-05
135-145,End-stage renal disease (disorder),60-90,Sodium,condition,8.555271330430244e-06
135-145,End-stage renal disease (disorder),90-180,Sodium,condition,2.5665813991290732e-05
135-145,End-stage renal disease (disorder),180-365,Sodium,condition,4.277635665215122e-05
135-145,End-stage renal disease (disorder),365-730,Sodium,condition,0.0001026632559651
135-145,End-stage renal disease (disorder),730-inf,Sodium,condition,0.000239547597252
135-145,Epidermal burn of skin (disorder),180-365,Sodium,condition,3.422108532172098e-05
135-145,Epidermal burn of skin (disorder),365-730,Sodium,condition,8.555271330430245e-05
135-145,Epidermal burn of skin (disorder),730-inf,Sodium,condition,8.555271330430244e-06
135-145,Facial laceration,730-inf,Sodium,condition,0.0001454396126173
135-145,Fatigue (finding),180-365,Sodium,condition,3.422108532172098e-05
135-145,Fatigue (finding),365-730,Sodium,condition,8.555271330430245e-05
135-145,Fatigue (finding),730-inf,Sodium,condition,0.0001967712405998
135-145,Fetus with chromosomal abnormality,365-730,Sodium,condition,8.555271330430244e-06
135-145,Fever (finding),180-365,Sodium,condition,3.422108532172098e-05
135-145,Fever (finding),365-730,Sodium,condition,8.555271330430245e-05
135-145,Fever (finding),730-inf,Sodium,condition,0.0004020977525302
135-145,Fracture of ankle,60-90,Sodium,condition,8.555271330430244e-06
135-145,Fracture of ankle,730-inf,Sodium,condition,8.555271330430244e-06
135-145,Fracture of bone (disorder),60-90,Sodium,condition,8.555271330430244e-06
135-145,Fracture of bone (disorder),180-365,Sodium,condition,3.422108532172098e-05
135-145,Fracture of bone (disorder),365-730,Sodium,condition,0.0002652134112433
135-145,Fracture of bone (disorder),730-inf,Sodium,condition,0.0002138817832607
135-145,Fracture of clavicle,365-730,Sodium,condition,0.0001454396126173
135-145,Fracture of clavicle,730-inf,Sodium,condition,1.711054266086049e-05
135-145,Fracture of forearm,730-inf,Sodium,condition,7.69974419738722e-05
135-145,Fracture of rib,180-365,Sodium,condition,3.422108532172098e-05
135-145,Fracture of rib,365-730,Sodium,condition,5.988689931301171e-05
135-145,Fracture subluxation of wrist,365-730,Sodium,condition,5.988689931301171e-05
135-145,Fracture subluxation of wrist,730-inf,Sodium,condition,0.0001112185272955
135-145,Fractured dental filling (finding),90-180,Sodium,condition,8.555271330430244e-06
135-145,Fractured dental filling (finding),180-365,Sodium,condition,0.0001368843412868
135-145,Fractured dental filling (finding),365-730,Sodium,condition,0.0002566581399129
135-145,Fractured dental filling (finding),730-inf,Sodium,condition,0.0007015322490952
135-145,Full-time employment (finding),7-14,Sodium,condition,0.0004534293805128
135-145,Full-time employment (finding),14-30,Sodium,condition,0.0001283290699564
135-145,Full-time employment (finding),30-60,Sodium,condition,0.0002481028685824
135-145,Full-time employment (finding),60-90,Sodium,condition,0.0001368843412868
135-145,Full-time employment (finding),90-180,Sodium,condition,0.0006844217064344
135-145,Full-time employment (finding),180-365,Sodium,condition,0.0015570593821383
135-145,Full-time employment (finding),365-730,Sodium,condition,0.0027804631823898
135-145,Full-time employment (finding),730-inf,Sodium,condition,0.0096674566033861
135-145,Gingival disease (disorder),7-14,Sodium,condition,2.5665813991290732e-05
135-145,Gingival disease (disorder),14-30,Sodium,condition,2.5665813991290732e-05
135-145,Gingival disease (disorder),30-60,Sodium,condition,0.0002737686825737
135-145,Gingival disease (disorder),60-90,Sodium,condition,7.69974419738722e-05
135-145,Gingival disease (disorder),90-180,Sodium,condition,0.0002908792252346
135-145,Gingival disease (disorder),180-365,Sodium,condition,0.0004619846518432
135-145,Gingival disease (disorder),365-730,Sodium,condition,0.0003935424811997
135-145,Gingival disease (disorder),730-inf,Sodium,condition,0.0031055634929461
135-145,Gingivitis (disorder),7-14,Sodium,condition,0.0003849872098693
135-145,Gingivitis (disorder),14-30,Sodium,condition,0.0002737686825737
135-145,Gingivitis (disorder),30-60,Sodium,condition,0.0003079897678954
135-145,Gingivitis (disorder),60-90,Sodium,condition,0.000359321395878
135-145,Gingivitis (disorder),90-180,Sodium,condition,0.0008897482183647
135-145,Gingivitis (disorder),180-365,Sodium,condition,0.0026949104690855
135-145,Gingivitis (disorder),365-730,Sodium,condition,0.0023526996158683
135-145,Gingivitis (disorder),730-inf,Sodium,condition,0.0116009479240634
135-145,Has a criminal record (finding),365-730,Sodium,condition,8.555271330430244e-06
135-145,Has a criminal record (finding),730-inf,Sodium,condition,0.0003422108532172
135-145,Headache (finding),180-365,Sodium,condition,3.422108532172098e-05
135-145,Headache (finding),365-730,Sodium,condition,8.555271330430245e-05
135-145,Headache (finding),730-inf,Sodium,condition,8.555271330430244e-06
135-145,Hep A  adult,90-180,Sodium,immunization,8.555271330430244e-06
135-145,Hep A  adult,180-365,Sodium,immunization,8.555271330430244e-06
135-145,Hep A  adult,365-730,Sodium,immunization,2.5665813991290732e-05
135-145,Hep A  adult,730-inf,Sodium,immunization,5.133162798258147e-05
135-145,Hep A  ped/adol  2 dose,180-365,Sodium,immunization,8.555271330430244e-06
135-145,Hep A  ped/adol  2 dose,365-730,Sodium,immunization,2.5665813991290732e-05
135-145,Hep A  ped/adol  2 dose,730-inf,Sodium,immunization,1.711054266086049e-05
135-145,Hep B  adolescent or pediatric,90-180,Sodium,immunization,2.5665813991290732e-05
135-145,Hib (PRP-OMP),14-30,Sodium,immunization,8.555271330430244e-06
135-145,Hib (PRP-OMP),30-60,Sodium,immunization,1.711054266086049e-05
135-145,Hib (PRP-OMP),60-90,Sodium,immunization,8.555271330430244e-06
135-145,Hib (PRP-OMP),90-180,Sodium,immunization,8.555271330430244e-06
135-145,Hib (PRP-OMP),180-365,Sodium,immunization,0.0001112185272955
135-145,Hib (PRP-OMP),365-730,Sodium,immunization,1.711054266086049e-05
135-145,Hib (PRP-OMP),730-inf,Sodium,immunization,8.555271330430244e-06
135-145,History of aortic valve replacement (situation),730-inf,Sodium,condition,0.0002224370545911
135-145,History of artificial joint (situation),730-inf,Sodium,condition,8.555271330430244e-06
135-145,History of coronary artery bypass grafting (situation),7-14,Sodium,condition,8.555271330430244e-06
135-145,History of coronary artery bypass grafting (situation),30-60,Sodium,condition,6.844217064344196e-05
135-145,History of coronary artery bypass grafting (situation),180-365,Sodium,condition,9.410798463473267e-05
135-145,History of coronary artery bypass grafting (situation),730-inf,Sodium,condition,3.422108532172098e-05
135-145,History of myocardial infarction (situation),90-180,Sodium,condition,1.711054266086049e-05
135-145,History of myocardial infarction (situation),180-365,Sodium,condition,0.0001368843412868
135-145,History of myocardial infarction (situation),730-inf,Sodium,condition,0.0001368843412868
135-145,History of renal transplant (situation),0-7,Sodium,condition,0.0001967712405998
135-145,History of renal transplant (situation),730-inf,Sodium,condition,0.0005817584504692
135-145,Homeless (finding),365-730,Sodium,condition,8.555271330430244e-06
135-145,Homeless (finding),730-inf,Sodium,condition,0.000179660697939
135-145,Hyperlipidemia,365-730,Sodium,condition,2.5665813991290732e-05
135-145,Hyperlipidemia,730-inf,Sodium,condition,8.555271330430245e-05
135-145,Hypoxemia (disorder),730-inf,Sodium,condition,0.0001625501552781
135-145,IPV,14-30,Sodium,immunization,8.555271330430244e-06
135-145,IPV,30-60,Sodium,immunization,2.5665813991290732e-05
135-145,IPV,60-90,Sodium,immunization,1.711054266086049e-05
135-145,IPV,90-180,Sodium,immunization,4.277635665215122e-05
135-145,IPV,730-inf,Sodium,immunization,1.711054266086049e-05
135-145,Infection of tooth (disorder),14-30,Sodium,condition,3.422108532172098e-05
135-145,Infection of tooth (disorder),30-60,Sodium,condition,2.5665813991290732e-05
135-145,Infection of tooth (disorder),180-365,Sodium,condition,3.422108532172098e-05
135-145,Infection of tooth (disorder),365-730,Sodium,condition,0.0001368843412868
135-145,Infection of tooth (disorder),730-inf,Sodium,condition,0.0008811929470343
135-145,Infectious mediastinitis (disorder),730-inf,Sodium,condition,7.69974419738722e-05
135-145,Influenza  seasonal  injectable  preservative free,7-14,Sodium,immunization,0.0003507661245476
135-145,Influenza  seasonal  injectable  preservative free,14-30,Sodium,immunization,0.0001454396126173
135-145,Influenza  seasonal  injectable  preservative free,30-60,Sodium,immunization,0.0007614191484082
135-145,Influenza  seasonal  injectable  preservative free,60-90,Sodium,immunization,0.0006758664351039
135-145,Influenza  seasonal  injectable  preservative free,90-180,Sodium,immunization,0.0013431775988775
135-145,Influenza  seasonal  injectable  preservative free,180-365,Sodium,immunization,0.0045257385337975
135-145,Influenza  seasonal  injectable  preservative free,365-730,Sodium,immunization,0.0073062017161874
135-145,Influenza  seasonal  injectable  preservative free,730-inf,Sodium,immunization,0.0209261936742323
135-145,Injury of anterior cruciate ligament,365-730,Sodium,condition,9.410798463473267e-05
135-145,Injury of anterior cruciate ligament,730-inf,Sodium,condition,1.711054266086049e-05
135-145,Injury of kidney (disorder),730-inf,Sodium,condition,6.844217064344196e-05
135-145,Injury of knee (disorder),365-730,Sodium,condition,0.0001711054266086
135-145,Injury of knee (disorder),730-inf,Sodium,condition,0.0001625501552781
135-145,Injury of neck (disorder),30-60,Sodium,condition,3.422108532172098e-05
135-145,Injury of neck (disorder),60-90,Sodium,condition,3.422108532172098e-05
135-145,Injury of neck (disorder),730-inf,Sodium,condition,1.711054266086049e-05
135-145,Ischemic heart disease (disorder),180-365,Sodium,condition,2.5665813991290732e-05
135-145,Ischemic heart disease (disorder),365-730,Sodium,condition,0.0001026632559651
135-145,Ischemic heart disease (disorder),730-inf,Sodium,condition,0.000179660697939
135-145,Joint pain (finding),60-90,Sodium,condition,8.555271330430244e-06
135-145,Joint pain (finding),730-inf,Sodium,condition,0.0001454396126173
135-145,Kidney transplant failure and rejection (disorder),0-7,Sodium,condition,8.555271330430244e-06
135-145,Kidney transplant failure and rejection (disorder),14-30,Sodium,condition,0.0001882159692694
135-145,Kidney transplant failure and rejection (disorder),30-60,Sodium,condition,4.277635665215122e-05
135-145,Kidney transplant failure and rejection (disorder),730-inf,Sodium,condition,3.422108532172098e-05
135-145,Laceration - injury (disorder),30-60,Sodium,condition,1.711054266086049e-05
135-145,Laceration - injury (disorder),60-90,Sodium,condition,1.711054266086049e-05
135-145,Laceration - injury (disorder),90-180,Sodium,condition,4.277635665215122e-05
135-145,Laceration - injury (disorder),365-730,Sodium,condition,7.69974419738722e-05
135-145,Laceration - injury (disorder),730-inf,Sodium,condition,0.000479095194504
135-145,Laceration of foot,90-180,Sodium,condition,8.555271330430244e-06
135-145,Laceration of foot,730-inf,Sodium,condition,8.555271330430244e-06
135-145,Laceration of forearm,30-60,Sodium,condition,1.711054266086049e-05
135-145,Laceration of forearm,60-90,Sodium,condition,1.711054266086049e-05
135-145,Laceration of forearm,90-180,Sodium,condition,3.422108532172098e-05
135-145,Laceration of forearm,730-inf,Sodium,condition,2.5665813991290732e-05
135-145,Laceration of hand,365-730,Sodium,condition,6.844217064344196e-05
135-145,Laceration of hand,730-inf,Sodium,condition,0.000299434496565
135-145,Laceration of thigh,365-730,Sodium,condition,8.555271330430244e-06
135-145,Leaking dental filling (finding),90-180,Sodium,condition,8.555271330430244e-06
135-145,Leaking dental filling (finding),180-365,Sodium,condition,0.000119773798626
135-145,Leaking dental filling (finding),365-730,Sodium,condition,7.69974419738722e-05
135-145,Leaking dental filling (finding),730-inf,Sodium,condition,0.0001454396126173
135-145,Limited social contact (finding),7-14,Sodium,condition,0.0001454396126173
135-145,Limited social contact (finding),14-30,Sodium,condition,7.69974419738722e-05
135-145,Limited social contact (finding),30-60,Sodium,condition,0.000119773798626
135-145,Limited social contact (finding),60-90,Sodium,condition,0.0001112185272955
135-145,Limited social contact (finding),90-180,Sodium,condition,0.0002652134112433
135-145,Limited social contact (finding),180-365,Sodium,condition,0.000915414032356
135-145,Limited social contact (finding),365-730,Sodium,condition,0.0011121852729559
135-145,Limited social contact (finding),730-inf,Sodium,condition,0.0024810286858247
135-145,Loose dental filling (finding),14-30,Sodium,condition,8.555271330430244e-06
135-145,Loose dental filling (finding),30-60,Sodium,condition,3.422108532172098e-05
135-145,Loose dental filling (finding),60-90,Sodium,condition,8.555271330430244e-06
135-145,Loose dental filling (finding),90-180,Sodium,condition,8.555271330430244e-06
135-145,Loose dental filling (finding),180-365,Sodium,condition,1.711054266086049e-05
135-145,Loose dental filling (finding),365-730,Sodium,condition,0.0003507661245476
135-145,Loose dental filling (finding),730-inf,Sodium,condition,0.0003079897678954
135-145,Loss of taste (finding),60-90,Sodium,condition,8.555271330430244e-06
135-145,Loss of taste (finding),180-365,Sodium,condition,3.422108532172098e-05
135-145,Loss of taste (finding),365-730,Sodium,condition,7.69974419738722e-05
135-145,Loss of taste (finding),730-inf,Sodium,condition,1.711054266086049e-05
135-145,Loss of teeth (disorder),180-365,Sodium,condition,1.711054266086049e-05
135-145,Loss of teeth (disorder),730-inf,Sodium,condition,0.0003422108532172
135-145,MMR,180-365,Sodium,immunization,1.711054266086049e-05
135-145,MMR,365-730,Sodium,immunization,1.711054266086049e-05
135-145,MMR,730-inf,Sodium,immunization,1.711054266086049e-05
135-145,Medication review due (situation),7-14,Sodium,condition,0.0008127507763908
135-145,Medication review due (situation),14-30,Sodium,condition,0.0008640824043734
135-145,Medication review due (situation),30-60,Sodium,condition,0.0012747354282341
135-145,Medication review due (situation),60-90,Sodium,condition,0.0011292958156167
135-145,Medication review due (situation),90-180,Sodium,condition,0.0021045967472858
135-145,Medication review due (situation),180-365,Sodium,condition,0.0051930496975711
135-145,Medication review due (situation),365-730,Sodium,condition,0.0086750451290562
135-145,Medication review due (situation),730-inf,Sodium,condition,0.0256059270919777
135-145,Metabolic syndrome X (disorder),7-14,Sodium,condition,4.277635665215122e-05
135-145,Metabolic syndrome X (disorder),180-365,Sodium,condition,8.555271330430244e-06
135-145,Metabolic syndrome X (disorder),365-730,Sodium,condition,2.5665813991290732e-05
135-145,Metabolic syndrome X (disorder),730-inf,Sodium,condition,0.0002566581399129
135-145,Metastasis from malignant tumor of prostate (disorder),730-inf,Sodium,condition,0.0001112185272955
135-145,Miscarriage in first trimester,30-60,Sodium,condition,2.5665813991290732e-05
135-145,Miscarriage in first trimester,60-90,Sodium,condition,1.711054266086049e-05
135-145,Miscarriage in first trimester,90-180,Sodium,condition,0.0001026632559651
135-145,Miscarriage in first trimester,180-365,Sodium,condition,5.988689931301171e-05
135-145,Miscarriage in first trimester,730-inf,Sodium,condition,1.711054266086049e-05
135-145,Miscarriage in second trimester,365-730,Sodium,condition,8.555271330430244e-06
135-145,Miscarriage in second trimester,730-inf,Sodium,condition,8.555271330430244e-06
135-145,Misuses drugs (finding),7-14,Sodium,condition,8.555271330430244e-06
135-145,Misuses drugs (finding),90-180,Sodium,condition,1.711054266086049e-05
135-145,Misuses drugs (finding),180-365,Sodium,condition,6.844217064344196e-05
135-145,Misuses drugs (finding),730-inf,Sodium,condition,0.0003079897678954
135-145,Muscle pain (finding),60-90,Sodium,condition,8.555271330430244e-06
135-145,Muscle pain (finding),730-inf,Sodium,condition,0.0001454396126173
135-145,Myocardial infarction (disorder),90-180,Sodium,condition,2.5665813991290732e-05
135-145,Myocardial infarction (disorder),180-365,Sodium,condition,0.0001283290699564
135-145,Myocardial infarction (disorder),730-inf,Sodium,condition,0.0001368843412868
135-145,Neoplasm of prostate,365-730,Sodium,condition,2.5665813991290732e-05
135-145,Neoplasm of prostate,730-inf,Sodium,condition,8.555271330430245e-05
135-145,Non-small cell carcinoma of lung  TNM stage 1 (disorder),365-730,Sodium,condition,0.0001112185272955
135-145,Non-small cell carcinoma of lung  TNM stage 1 (disorder),730-inf,Sodium,condition,1.711054266086049e-05
135-145,Non-small cell lung cancer (disorder),365-730,Sodium,condition,0.0001112185272955
135-145,Non-small cell lung cancer (disorder),730-inf,Sodium,condition,1.711054266086049e-05
135-145,Normal pregnancy,30-60,Sodium,condition,2.5665813991290732e-05
135-145,Normal pregnancy,60-90,Sodium,condition,1.711054266086049e-05
135-145,Normal pregnancy,90-180,Sodium,condition,0.0001112185272955
135-145,Normal pregnancy,180-365,Sodium,condition,6.844217064344196e-05
135-145,Normal pregnancy,365-730,Sodium,condition,0.0002224370545911
135-145,Normal pregnancy,730-inf,Sodium,condition,0.0001026632559651
135-145,Not in labor force (finding),7-14,Sodium,condition,0.0001283290699564
135-145,Not in labor force (finding),14-30,Sodium,condition,0.000119773798626
135-145,Not in labor force (finding),30-60,Sodium,condition,0.0002053265119303
135-145,Not in labor force (finding),60-90,Sodium,condition,0.0002823239539041
135-145,Not in labor force (finding),90-180,Sodium,condition,0.0005475373651475
135-145,Not in labor force (finding),180-365,Sodium,condition,0.0005218715511562
135-145,Not in labor force (finding),365-730,Sodium,condition,0.0014116197695209
135-145,Not in labor force (finding),730-inf,Sodium,condition,0.0040209775253022
135-145,Obstructive sleep apnea syndrome (disorder),180-365,Sodium,condition,8.555271330430244e-06
135-145,Obstructive sleep apnea syndrome (disorder),730-inf,Sodium,condition,8.555271330430244e-06
135-145,Osteoarthritis of hip,30-60,Sodium,condition,8.555271330430244e-06
135-145,Osteoarthritis of hip,730-inf,Sodium,condition,0.0001283290699564
135-145,Osteoarthritis of knee,180-365,Sodium,condition,4.277635665215122e-05
135-145,Osteoarthritis of knee,365-730,Sodium,condition,4.277635665215122e-05
135-145,Osteoarthritis of knee,730-inf,Sodium,condition,3.422108532172098e-05
135-145,Osteoporosis (disorder),180-365,Sodium,condition,0.0001112185272955
135-145,Osteoporosis (disorder),365-730,Sodium,condition,0.000119773798626
135-145,Osteoporosis (disorder),730-inf,Sodium,condition,2.5665813991290732e-05
135-145,Otitis media,90-180,Sodium,condition,8.555271330430244e-06
135-145,Otitis media,365-730,Sodium,condition,8.555271330430244e-06
135-145,Otitis media,730-inf,Sodium,condition,1.711054266086049e-05
135-145,Part-time employment (finding),7-14,Sodium,condition,0.000179660697939
135-145,Part-time employment (finding),14-30,Sodium,condition,0.000119773798626
135-145,Part-time employment (finding),30-60,Sodium,condition,0.0001283290699564
135-145,Part-time employment (finding),60-90,Sodium,condition,0.000239547597252
135-145,Part-time employment (finding),90-180,Sodium,condition,0.0005988689931301
135-145,Part-time employment (finding),180-365,Sodium,condition,0.001471506668834
135-145,Part-time employment (finding),365-730,Sodium,condition,0.0015228382968165
135-145,Part-time employment (finding),730-inf,Sodium,condition,0.0070238777622832
135-145,Pathological fracture due to osteoporosis (disorder),365-730,Sodium,condition,0.0001454396126173
135-145,Pathological fracture due to osteoporosis (disorder),730-inf,Sodium,condition,0.0001026632559651
135-145,Pneumococcal conjugate PCV 13,30-60,Sodium,immunization,1.711054266086049e-05
135-145,Pneumococcal conjugate PCV 13,60-90,Sodium,immunization,2.5665813991290732e-05
135-145,Pneumococcal conjugate PCV 13,90-180,Sodium,immunization,1.711054266086049e-05
135-145,Pneumococcal conjugate PCV 13,180-365,Sodium,immunization,5.133162798258147e-05
135-145,Pneumococcal conjugate PCV 13,365-730,Sodium,immunization,0.000179660697939
135-145,Pneumococcal conjugate PCV 13,730-inf,Sodium,immunization,2.5665813991290732e-05
135-145,Pneumonia (disorder),730-inf,Sodium,condition,0.0001625501552781
135-145,Polyp of colon,90-180,Sodium,condition,8.555271330430244e-06
135-145,Polyp of colon,180-365,Sodium,condition,0.0001283290699564
135-145,Polyp of colon,365-730,Sodium,condition,0.000299434496565
135-145,Polyp of colon,730-inf,Sodium,condition,0.0002309923259216
135-145,Posttraumatic stress disorder,365-730,Sodium,condition,8.555271330430244e-06
135-145,Prediabetes,90-180,Sodium,condition,9.410798463473267e-05
135-145,Prediabetes,180-365,Sodium,condition,1.711054266086049e-05
135-145,Prediabetes,365-730,Sodium,condition,1.711054266086049e-05
135-145,Prediabetes,730-inf,Sodium,condition,2.5665813991290732e-05
135-145,Preeclampsia,365-730,Sodium,condition,8.555271330430244e-06
135-145,Preeclampsia,730-inf,Sodium,condition,8.555271330430244e-06
135-145,Primary dental caries (disorder),7-14,Sodium,condition,8.555271330430244e-06
135-145,Primary dental caries (disorder),14-30,Sodium,condition,2.5665813991290732e-05
135-145,Primary dental caries (disorder),30-60,Sodium,condition,4.277635665215122e-05
135-145,Primary dental caries (disorder),60-90,Sodium,condition,8.555271330430244e-06
135-145,Primary dental caries (disorder),90-180,Sodium,condition,0.000179660697939
135-145,Primary dental caries (disorder),180-365,Sodium,condition,0.0002481028685824
135-145,Primary dental caries (disorder),365-730,Sodium,condition,0.0001368843412868
135-145,Primary dental caries (disorder),730-inf,Sodium,condition,0.0019762676773293
135-145,Primary malignant neoplasm of colon,365-730,Sodium,condition,8.555271330430244e-06
135-145,Protracted diarrhea,365-730,Sodium,condition,4.277635665215122e-05
135-145,Protracted diarrhea,730-inf,Sodium,condition,5.133162798258147e-05
135-145,Pulmonary emphysema (disorder),730-inf,Sodium,condition,8.555271330430244e-06
135-145,Recurrent rectal polyp,730-inf,Sodium,condition,8.555271330430244e-06
135-145,Recurrent urinary tract infection (disorder),730-inf,Sodium,condition,0.0001625501552781
135-145,Refugee (person),7-14,Sodium,condition,8.555271330430244e-06
135-145,Refugee (person),14-30,Sodium,condition,1.711054266086049e-05
135-145,Refugee (person),30-60,Sodium,condition,1.711054266086049e-05
135-145,Refugee (person),90-180,Sodium,condition,3.422108532172098e-05
135-145,Refugee (person),365-730,Sodium,condition,8.555271330430244e-06
135-145,Refugee (person),730-inf,Sodium,condition,8.555271330430244e-06
135-145,Reports of violence in the environment (finding),7-14,Sodium,condition,6.844217064344196e-05
135-145,Reports of violence in the environment (finding),14-30,Sodium,condition,5.988689931301171e-05
135-145,Reports of violence in the environment (finding),30-60,Sodium,condition,0.0001625501552781
135-145,Reports of violence in the environment (finding),60-90,Sodium,condition,0.000179660697939
135-145,Reports of violence in the environment (finding),90-180,Sodium,condition,0.0002481028685824
135-145,Reports of violence in the environment (finding),180-365,Sodium,condition,0.0007271980630865
135-145,Reports of violence in the environment (finding),365-730,Sodium,condition,0.0009496351176777
135-145,Reports of violence in the environment (finding),730-inf,Sodium,condition,0.0025494708564682
135-145,Resorption of alveolar process due to dental trauma (disorder),730-inf,Sodium,condition,7.69974419738722e-05
135-145,Respiratory distress (finding),730-inf,Sodium,condition,0.0001625501552781
135-145,Rupture of patellar tendon,730-inf,Sodium,condition,0.0001368843412868
135-145,Secondary malignant neoplasm of colon,365-730,Sodium,condition,8.555271330430244e-06
135-145,Secondary malignant neoplasm of colon,730-inf,Sodium,condition,8.555271330430245e-05
135-145,Sepsis (disorder),365-730,Sodium,condition,8.555271330430245e-05
135-145,Sepsis (disorder),730-inf,Sodium,condition,8.555271330430244e-06
135-145,Sepsis caused by virus (disorder),730-inf,Sodium,condition,6.844217064344196e-05
135-145,Septic shock (disorder),365-730,Sodium,condition,8.555271330430245e-05
135-145,Septic shock (disorder),730-inf,Sodium,condition,8.555271330430244e-06
135-145,Severe anxiety (panic) (finding),7-14,Sodium,condition,2.5665813991290732e-05
135-145,Severe anxiety (panic) (finding),30-60,Sodium,condition,8.555271330430244e-06
135-145,Severe anxiety (panic) (finding),180-365,Sodium,condition,4.277635665215122e-05
135-145,Severe anxiety (panic) (finding),365-730,Sodium,condition,9.410798463473267e-05
135-145,Severe anxiety (panic) (finding),730-inf,Sodium,condition,0.0002652134112433
135-145,Sinusitis (disorder),0-7,Sodium,condition,8.555271330430244e-06
135-145,Sinusitis (disorder),7-14,Sodium,condition,8.555271330430244e-06
135-145,Sinusitis (disorder),30-60,Sodium,condition,1.711054266086049e-05
135-145,Sinusitis (disorder),60-90,Sodium,condition,8.555271330430244e-06
135-145,Sinusitis (disorder),90-180,Sodium,condition,0.0002053265119303
135-145,Sinusitis (disorder),730-inf,Sodium,condition,0.0002481028685824
135-145,Sleep disorder (disorder),90-180,Sodium,condition,8.555271330430244e-06
135-145,Sleep disorder (disorder),730-inf,Sodium,condition,8.555271330430244e-06
135-145,Smokes tobacco daily,365-730,Sodium,condition,7.69974419738722e-05
135-145,Smokes tobacco daily,730-inf,Sodium,condition,8.555271330430244e-06
135-145,Social isolation (finding),7-14,Sodium,condition,0.0001368843412868
135-145,Social isolation (finding),14-30,Sodium,condition,0.0001112185272955
135-145,Social isolation (finding),30-60,Sodium,condition,0.0001368843412868
135-145,Social isolation (finding),60-90,Sodium,condition,6.844217064344196e-05
135-145,Social isolation (finding),90-180,Sodium,condition,0.0002823239539041
135-145,Social isolation (finding),180-365,Sodium,condition,0.0005389820938171
135-145,Social isolation (finding),365-730,Sodium,condition,0.0013004012422253
135-145,Social isolation (finding),730-inf,Sodium,condition,0.0038413168273631
135-145,Sore throat symptom (finding),730-inf,Sodium,condition,5.988689931301171e-05
135-145,Sprain (morphologic abnormality),60-90,Sodium,condition,8.555271330430244e-06
135-145,Sprain (morphologic abnormality),90-180,Sodium,condition,8.555271330430244e-06
135-145,Sprain (morphologic abnormality),180-365,Sodium,condition,6.844217064344196e-05
135-145,Sprain (morphologic abnormality),730-inf,Sodium,condition,0.000359321395878
135-145,Sprain of ankle,60-90,Sodium,condition,8.555271330430244e-06
135-145,Sprain of ankle,90-180,Sodium,condition,8.555271330430244e-06
135-145,Sprain of ankle,180-365,Sodium,condition,6.844217064344196e-05
135-145,Sprain of ankle,730-inf,Sodium,condition,0.0003507661245476
135-145,Sprain of wrist,730-inf,Sodium,condition,8.555271330430244e-06
135-145,Sputum finding (finding),730-inf,Sodium,condition,7.69974419738722e-05
135-145,Streptococcal sore throat (disorder),0-7,Sodium,condition,2.5665813991290732e-05
135-145,Streptococcal sore throat (disorder),7-14,Sodium,condition,5.988689931301171e-05
135-145,Streptococcal sore throat (disorder),60-90,Sodium,condition,8.555271330430244e-06
135-145,Streptococcal sore throat (disorder),365-730,Sodium,condition,7.69974419738722e-05
135-145,Streptococcal sore throat (disorder),730-inf,Sodium,condition,0.0002138817832607
135-145,Stress (finding),7-14,Sodium,condition,0.0003336555818867
135-145,Stress (finding),14-30,Sodium,condition,0.000299434496565
135-145,Stress (finding),30-60,Sodium,condition,0.0004876504658345
135-145,Stress (finding),60-90,Sodium,condition,0.0007186427917561
135-145,Stress (finding),90-180,Sodium,condition,0.0009496351176777
135-145,Stress (finding),180-365,Sodium,condition,0.0020960414759554
135-145,Stress (finding),365-730,Sodium,condition,0.0037557641140588
135-145,Stress (finding),730-inf,Sodium,condition,0.0117891638933328
135-145,Stroke,730-inf,Sodium,condition,7.69974419738722e-05
135-145,Suspected COVID-19,60-90,Sodium,condition,8.555271330430244e-06
135-145,Suspected COVID-19,180-365,Sodium,condition,3.422108532172098e-05
135-145,Suspected COVID-19,365-730,Sodium,condition,8.555271330430245e-05
135-145,Suspected COVID-19,730-inf,Sodium,condition,0.0004020977525302
135-145,Suspected lung cancer (situation),365-730,Sodium,condition,0.000119773798626
135-145,Suspected lung cancer (situation),730-inf,Sodium,condition,8.555271330430244e-06
135-145,Suspected prostate cancer (situation),90-180,Sodium,condition,8.555271330430244e-06
135-145,Suspected prostate cancer (situation),365-730,Sodium,condition,3.422108532172098e-05
135-145,Suspected prostate cancer (situation),730-inf,Sodium,condition,8.555271330430245e-05
135-145,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,7-14,Sodium,immunization,8.555271330430244e-06
