cause,effect,lag_bin,cause_type,effect_type,conditional_probability
50-70,98-107,30-60,Body Weight,Chloride,6.245743228573384e-05
50-70,98-107,60-90,Body Weight,Chloride,2.9741634421778016e-05
50-70,98-107,90-180,Body Weight,Chloride,0.0001427598452245
50-70,98-107,180-365,Body Weight,Chloride,0.0003628479399456
50-70,98-107,365-730,Body Weight,Chloride,0.0004758661507484
50-70,98-107,730-inf,Body Weight,Chloride,0.0018023430459597
50-70,99-125,730-inf,Body Weight,Glucose,1.7844980653066808e-05
50-70,Abnormal findings diagnostic imaging heart+coronary circulat (finding),7-14,Body Weight,condition,4.163828819048922e-05
50-70,Abnormal findings diagnostic imaging heart+coronary circulat (finding),14-30,Body Weight,condition,5.948326884355603e-06
50-70,Abnormal findings diagnostic imaging heart+coronary circulat (finding),60-90,Body Weight,condition,5.948326884355603e-06
50-70,Abnormal findings diagnostic imaging heart+coronary circulat (finding),90-180,Body Weight,condition,1.7844980653066808e-05
50-70,Abnormal findings diagnostic imaging heart+coronary circulat (finding),180-365,Body Weight,condition,3.866412474831142e-05
50-70,Abnormal findings diagnostic imaging heart+coronary circulat (finding),365-730,Body Weight,condition,5.948326884355603e-05
50-70,Abnormal findings diagnostic imaging heart+coronary circulat (finding),730-inf,Body Weight,condition,0.0002825455270068
50-70,Acquired coagulation disorder (disorder),0-7,Body Weight,condition,2.379330753742241e-05
50-70,Acquired coagulation disorder (disorder),7-14,Body Weight,condition,1.4870817210889008e-05
50-70,Acquired coagulation disorder (disorder),180-365,Body Weight,condition,2.974163442177801e-06
50-70,Acquired coagulation disorder (disorder),365-730,Body Weight,condition,2.974163442177801e-06
50-70,Acute Cholecystitis,30-60,Body Weight,condition,2.974163442177801e-06
50-70,Acute Cholecystitis,90-180,Body Weight,condition,2.974163442177801e-06
50-70,Acute Cholecystitis,180-365,Body Weight,condition,2.974163442177801e-06
50-70,Acute Cholecystitis,365-730,Body Weight,condition,8.922490326533404e-06
50-70,Acute Cholecystitis,730-inf,Body Weight,condition,2.676747097960021e-05
50-70,Acute ST segment elevation myocardial infarction (disorder),90-180,Body Weight,condition,2.974163442177801e-06
50-70,Acute ST segment elevation myocardial infarction (disorder),365-730,Body Weight,condition,2.974163442177801e-06
50-70,Acute ST segment elevation myocardial infarction (disorder),730-inf,Body Weight,condition,1.4870817210889008e-05
50-70,Acute allergic reaction,0-7,Body Weight,condition,2.974163442177801e-06
50-70,Acute allergic reaction,90-180,Body Weight,condition,5.948326884355603e-06
50-70,Acute allergic reaction,180-365,Body Weight,condition,2.974163442177801e-06
50-70,Acute allergic reaction,365-730,Body Weight,condition,8.922490326533404e-06
50-70,Acute allergic reaction,730-inf,Body Weight,condition,5.948326884355603e-06
50-70,Acute bacterial sinusitis (disorder),0-7,Body Weight,condition,1.4870817210889008e-05
50-70,Acute bacterial sinusitis (disorder),7-14,Body Weight,condition,5.948326884355603e-06
50-70,Acute bacterial sinusitis (disorder),14-30,Body Weight,condition,1.7844980653066808e-05
50-70,Acute bacterial sinusitis (disorder),30-60,Body Weight,condition,1.7844980653066808e-05
50-70,Acute bacterial sinusitis (disorder),60-90,Body Weight,condition,1.1896653768711206e-05
50-70,Acute bacterial sinusitis (disorder),90-180,Body Weight,condition,2.081914409524461e-05
50-70,Acute bacterial sinusitis (disorder),180-365,Body Weight,condition,4.758661507484482e-05
50-70,Acute bacterial sinusitis (disorder),365-730,Body Weight,condition,8.030241293880064e-05
50-70,Acute bacterial sinusitis (disorder),730-inf,Body Weight,condition,0.0003331063055239
50-70,Acute bronchitis (disorder),0-7,Body Weight,condition,0.0001040957204762
50-70,Acute bronchitis (disorder),7-14,Body Weight,condition,7.435408605444504e-05
50-70,Acute bronchitis (disorder),14-30,Body Weight,condition,7.137992261226723e-05
50-70,Acute bronchitis (disorder),30-60,Body Weight,condition,9.517323014968964e-05
50-70,Acute bronchitis (disorder),60-90,Body Weight,condition,4.758661507484482e-05
50-70,Acute bronchitis (disorder),90-180,Body Weight,condition,0.0001189665376871
50-70,Acute bronchitis (disorder),180-365,Body Weight,condition,0.0002974163442177
50-70,Acute bronchitis (disorder),365-730,Body Weight,condition,0.0005591427271294
50-70,Acute bronchitis (disorder),730-inf,Body Weight,condition,0.0018648004782454
50-70,Acute deep venous thrombosis (disorder),0-7,Body Weight,condition,5.650910540137823e-05
50-70,Acute deep venous thrombosis (disorder),7-14,Body Weight,condition,1.4870817210889008e-05
50-70,Acute deep venous thrombosis (disorder),90-180,Body Weight,condition,2.974163442177801e-06
50-70,Acute deep venous thrombosis (disorder),180-365,Body Weight,condition,5.948326884355603e-06
50-70,Acute deep venous thrombosis (disorder),365-730,Body Weight,condition,8.922490326533404e-06
50-70,Acute deep venous thrombosis (disorder),730-inf,Body Weight,condition,2.9741634421778016e-05
50-70,Acute infective cystitis (disorder),0-7,Body Weight,condition,1.1896653768711206e-05
50-70,Acute infective cystitis (disorder),7-14,Body Weight,condition,5.948326884355603e-06
50-70,Acute infective cystitis (disorder),14-30,Body Weight,condition,1.4870817210889008e-05
50-70,Acute infective cystitis (disorder),30-60,Body Weight,condition,2.379330753742241e-05
50-70,Acute infective cystitis (disorder),60-90,Body Weight,condition,3.271579786395581e-05
50-70,Acute infective cystitis (disorder),90-180,Body Weight,condition,7.435408605444504e-05
50-70,Acute infective cystitis (disorder),180-365,Body Weight,condition,0.0001487081721088
50-70,Acute infective cystitis (disorder),365-730,Body Weight,condition,0.0002617263829116
50-70,Acute infective cystitis (disorder),730-inf,Body Weight,condition,0.001005267243456
50-70,Acute non-ST segment elevation myocardial infarction (disorder),14-30,Body Weight,condition,8.922490326533404e-06
50-70,Acute non-ST segment elevation myocardial infarction (disorder),30-60,Body Weight,condition,2.974163442177801e-06
50-70,Acute non-ST segment elevation myocardial infarction (disorder),60-90,Body Weight,condition,2.974163442177801e-06
50-70,Acute non-ST segment elevation myocardial infarction (disorder),90-180,Body Weight,condition,2.974163442177801e-06
50-70,Acute non-ST segment elevation myocardial infarction (disorder),180-365,Body Weight,condition,8.922490326533404e-06
50-70,Acute non-ST segment elevation myocardial infarction (disorder),365-730,Body Weight,condition,1.7844980653066808e-05
50-70,Acute non-ST segment elevation myocardial infarction (disorder),730-inf,Body Weight,condition,5.3534941959200425e-05
50-70,Acute pulmonary embolism (disorder),0-7,Body Weight,condition,7.732824949662284e-05
50-70,Acute pulmonary embolism (disorder),7-14,Body Weight,condition,1.7844980653066808e-05
50-70,Acute pulmonary embolism (disorder),14-30,Body Weight,condition,2.974163442177801e-06
50-70,Acute pulmonary embolism (disorder),60-90,Body Weight,condition,2.974163442177801e-06
50-70,Acute pulmonary embolism (disorder),180-365,Body Weight,condition,5.948326884355603e-06
50-70,Acute pulmonary embolism (disorder),365-730,Body Weight,condition,1.1896653768711206e-05
50-70,Acute pulmonary embolism (disorder),730-inf,Body Weight,condition,4.461245163266702e-05
50-70,Acute respiratory distress syndrome (disorder),0-7,Body Weight,condition,2.379330753742241e-05
50-70,Acute respiratory distress syndrome (disorder),7-14,Body Weight,condition,1.4870817210889008e-05
50-70,Acute respiratory distress syndrome (disorder),180-365,Body Weight,condition,2.974163442177801e-06
50-70,Acute respiratory distress syndrome (disorder),365-730,Body Weight,condition,2.974163442177801e-06
50-70,Acute respiratory distress syndrome (disorder),730-inf,Body Weight,condition,1.4870817210889008e-05
50-70,Acute respiratory failure (disorder),0-7,Body Weight,condition,5.948326884355603e-06
50-70,Acute respiratory failure (disorder),60-90,Body Weight,condition,2.974163442177801e-06
50-70,Acute respiratory failure (disorder),180-365,Body Weight,condition,5.948326884355603e-06
50-70,Acute respiratory failure (disorder),365-730,Body Weight,condition,8.922490326533404e-06
50-70,Acute respiratory failure (disorder),730-inf,Body Weight,condition,4.163828819048922e-05
50-70,Acute viral pharyngitis (disorder),0-7,Body Weight,condition,4.461245163266702e-05
50-70,Acute viral pharyngitis (disorder),7-14,Body Weight,condition,3.271579786395581e-05
50-70,Acute viral pharyngitis (disorder),14-30,Body Weight,condition,9.517323014968964e-05
50-70,Acute viral pharyngitis (disorder),30-60,Body Weight,condition,0.0001278890280136
50-70,Acute viral pharyngitis (disorder),60-90,Body Weight,condition,0.000101121557034
50-70,Acute viral pharyngitis (disorder),90-180,Body Weight,condition,0.000184398133415
50-70,Acute viral pharyngitis (disorder),180-365,Body Weight,condition,0.0004461245163266
50-70,Acute viral pharyngitis (disorder),365-730,Body Weight,condition,0.0008238432734832
50-70,Acute viral pharyngitis (disorder),730-inf,Body Weight,condition,0.0023406666289939
50-70,Alveolitis of jaw (disorder),7-14,Body Weight,condition,2.974163442177801e-06
50-70,Alveolitis of jaw (disorder),14-30,Body Weight,condition,3.866412474831142e-05
50-70,Alveolitis of jaw (disorder),30-60,Body Weight,condition,5.948326884355603e-06
50-70,Alveolitis of jaw (disorder),60-90,Body Weight,condition,2.974163442177801e-06
50-70,Alveolitis of jaw (disorder),90-180,Body Weight,condition,2.676747097960021e-05
50-70,Alveolitis of jaw (disorder),180-365,Body Weight,condition,4.163828819048922e-05
50-70,Alveolitis of jaw (disorder),365-730,Body Weight,condition,6.840575917008943e-05
50-70,Alveolitis of jaw (disorder),730-inf,Body Weight,condition,0.0002171139312789
50-70,Alzheimer's disease (disorder),90-180,Body Weight,condition,2.974163442177801e-06
50-70,Alzheimer's disease (disorder),365-730,Body Weight,condition,5.948326884355603e-06
50-70,Alzheimer's disease (disorder),730-inf,Body Weight,condition,1.4870817210889008e-05
50-70,Anemia (disorder),0-7,Body Weight,condition,2.676747097960021e-05
50-70,Anemia (disorder),14-30,Body Weight,condition,8.922490326533404e-06
50-70,Anemia (disorder),30-60,Body Weight,condition,5.948326884355603e-06
50-70,Anemia (disorder),60-90,Body Weight,condition,5.948326884355603e-06
50-70,Anemia (disorder),90-180,Body Weight,condition,1.7844980653066808e-05
50-70,Anemia (disorder),180-365,Body Weight,condition,2.081914409524461e-05
50-70,Anemia (disorder),365-730,Body Weight,condition,0.0001278890280136
50-70,Anemia (disorder),730-inf,Body Weight,condition,0.0007732824949662
50-70,Antepartum eclampsia,60-90,Body Weight,condition,2.974163442177801e-06
50-70,Antepartum eclampsia,90-180,Body Weight,condition,1.1896653768711206e-05
50-70,Antepartum eclampsia,180-365,Body Weight,condition,3.271579786395581e-05
50-70,Antepartum eclampsia,365-730,Body Weight,condition,3.5689961306133617e-05
50-70,Antepartum eclampsia,730-inf,Body Weight,condition,0.0002319847484898
50-70,Appendicitis,0-7,Body Weight,condition,2.974163442177801e-06
50-70,Appendicitis,7-14,Body Weight,condition,2.974163442177801e-06
50-70,Appendicitis,180-365,Body Weight,condition,5.948326884355603e-06
50-70,Appendicitis,365-730,Body Weight,condition,1.1896653768711206e-05
50-70,Appendicitis,730-inf,Body Weight,condition,2.9741634421778016e-05
50-70,Awaiting transplantation of kidney (situation),60-90,Body Weight,condition,2.974163442177801e-06
50-70,Awaiting transplantation of kidney (situation),90-180,Body Weight,condition,1.4870817210889008e-05
50-70,Awaiting transplantation of kidney (situation),180-365,Body Weight,condition,2.676747097960021e-05
50-70,Awaiting transplantation of kidney (situation),365-730,Body Weight,condition,6.245743228573384e-05
50-70,Awaiting transplantation of kidney (situation),730-inf,Body Weight,condition,0.0001100440473605
50-70,Bacterial infectious disease (disorder),730-inf,Body Weight,condition,5.948326884355603e-06
50-70,Blighted ovum,14-30,Body Weight,condition,8.922490326533404e-06
50-70,Blighted ovum,30-60,Body Weight,condition,5.948326884355603e-06
50-70,Blighted ovum,60-90,Body Weight,condition,2.974163442177801e-06
50-70,Blighted ovum,90-180,Body Weight,condition,2.676747097960021e-05
50-70,Blighted ovum,180-365,Body Weight,condition,7.137992261226723e-05
50-70,Blighted ovum,365-730,Body Weight,condition,5.056077851702262e-05
50-70,Blighted ovum,730-inf,Body Weight,condition,0.0001427598452245
50-70,Body mass index 30+ - obesity (finding),365-730,Body Weight,condition,8.922490326533404e-06
50-70,Body mass index 30+ - obesity (finding),730-inf,Body Weight,condition,0.0003479771227348
50-70,Brain damage - traumatic,30-60,Body Weight,condition,2.974163442177801e-06
50-70,Brain damage - traumatic,365-730,Body Weight,condition,2.974163442177801e-06
50-70,Brain damage - traumatic,730-inf,Body Weight,condition,2.379330753742241e-05
50-70,Bullet wound,365-730,Body Weight,condition,2.974163442177801e-06
50-70,Bullet wound,730-inf,Body Weight,condition,3.5689961306133617e-05
50-70,Burn injury (morphologic abnormality),7-14,Body Weight,condition,2.974163442177801e-06
50-70,Burn injury (morphologic abnormality),14-30,Body Weight,condition,2.9741634421778016e-05
50-70,Burn injury (morphologic abnormality),30-60,Body Weight,condition,1.1896653768711206e-05
50-70,Burn injury (morphologic abnormality),60-90,Body Weight,condition,8.922490326533404e-06
50-70,Burn injury (morphologic abnormality),90-180,Body Weight,condition,2.081914409524461e-05
50-70,Burn injury (morphologic abnormality),180-365,Body Weight,condition,3.271579786395581e-05
50-70,Burn injury (morphologic abnormality),365-730,Body Weight,condition,6.840575917008943e-05
50-70,Burn injury (morphologic abnormality),730-inf,Body Weight,condition,0.0002884938538912
50-70,COVID-19,0-7,Body Weight,condition,3.866412474831142e-05
50-70,COVID-19,7-14,Body Weight,condition,2.974163442177801e-06
50-70,COVID-19,14-30,Body Weight,condition,5.948326884355603e-06
50-70,COVID-19,30-60,Body Weight,condition,8.922490326533404e-06
50-70,COVID-19,60-90,Body Weight,condition,1.4870817210889008e-05
50-70,COVID-19,90-180,Body Weight,condition,2.9741634421778016e-05
50-70,COVID-19,180-365,Body Weight,condition,4.461245163266702e-05
50-70,COVID-19,365-730,Body Weight,condition,0.000101121557034
50-70,COVID-19,730-inf,Body Weight,condition,0.0004431503528844
50-70,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,0-7,Body Weight,immunization,1.1896653768711206e-05
50-70,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,7-14,Body Weight,immunization,1.1896653768711206e-05
50-70,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,14-30,Body Weight,immunization,3.5689961306133617e-05
50-70,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,30-60,Body Weight,immunization,8.327657638097843e-05
50-70,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,60-90,Body Weight,immunization,6.543159572791163e-05
50-70,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,90-180,Body Weight,immunization,0.0003152613248708
50-70,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,180-365,Body Weight,immunization,0.0004104345550205
50-70,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,365-730,Body Weight,immunization,0.000871429888558
50-70,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,730-inf,Body Weight,immunization,0.0036284793994569
50-70,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,0-7,Body Weight,immunization,1.4870817210889008e-05
50-70,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,7-14,Body Weight,immunization,3.5689961306133617e-05
50-70,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,14-30,Body Weight,immunization,5.056077851702262e-05
50-70,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,30-60,Body Weight,immunization,0.0001130182108027
50-70,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,60-90,Body Weight,immunization,9.814739359186744e-05
50-70,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,90-180,Body Weight,immunization,0.0003658221033878
50-70,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,180-365,Body Weight,immunization,0.0005264269292654
50-70,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,365-730,Body Weight,immunization,0.0010350088778778
50-70,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,730-inf,Body Weight,immunization,0.0043928394040966
50-70,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,0-7,Body Weight,immunization,5.948326884355603e-06
50-70,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,14-30,Body Weight,immunization,5.948326884355603e-06
50-70,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,30-60,Body Weight,immunization,2.974163442177801e-06
50-70,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,90-180,Body Weight,immunization,1.1896653768711206e-05
50-70,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,180-365,Body Weight,immunization,5.3534941959200425e-05
50-70,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,365-730,Body Weight,immunization,0.0001100440473605
50-70,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,730-inf,Body Weight,immunization,0.0002200880947211
50-70,Child attention deficit disorder,60-90,Body Weight,condition,2.974163442177801e-06
50-70,Child attention deficit disorder,90-180,Body Weight,condition,5.948326884355603e-06
50-70,Child attention deficit disorder,180-365,Body Weight,condition,1.4870817210889008e-05
50-70,Child attention deficit disorder,365-730,Body Weight,condition,1.1896653768711206e-05
50-70,Child attention deficit disorder,730-inf,Body Weight,condition,2.974163442177801e-06
50-70,Chill (finding),0-7,Body Weight,condition,1.4870817210889008e-05
50-70,Chill (finding),14-30,Body Weight,condition,2.974163442177801e-06
50-70,Chill (finding),60-90,Body Weight,condition,2.974163442177801e-06
50-70,Chill (finding),90-180,Body Weight,condition,8.922490326533404e-06
50-70,Chill (finding),180-365,Body Weight,condition,1.4870817210889008e-05
50-70,Chill (finding),365-730,Body Weight,condition,2.9741634421778016e-05
50-70,Chill (finding),730-inf,Body Weight,condition,0.0001546564989932
50-70,Cholelithiasis,30-60,Body Weight,condition,2.974163442177801e-06
50-70,Cholelithiasis,90-180,Body Weight,condition,2.974163442177801e-06
50-70,Cholelithiasis,180-365,Body Weight,condition,2.974163442177801e-06
50-70,Cholelithiasis,365-730,Body Weight,condition,8.922490326533404e-06
50-70,Cholelithiasis,730-inf,Body Weight,condition,2.676747097960021e-05
50-70,Chronic congestive heart failure (disorder),0-7,Body Weight,condition,5.948326884355603e-06
50-70,Chronic congestive heart failure (disorder),30-60,Body Weight,condition,1.1896653768711206e-05
50-70,Chronic congestive heart failure (disorder),60-90,Body Weight,condition,2.974163442177801e-06
50-70,Chronic congestive heart failure (disorder),90-180,Body Weight,condition,1.7844980653066808e-05
50-70,Chronic congestive heart failure (disorder),180-365,Body Weight,condition,2.379330753742241e-05
50-70,Chronic congestive heart failure (disorder),365-730,Body Weight,condition,1.4870817210889008e-05
50-70,Chronic congestive heart failure (disorder),730-inf,Body Weight,condition,5.650910540137823e-05
50-70,Chronic kidney disease stage 1 (disorder),0-7,Body Weight,condition,1.1896653768711206e-05
50-70,Chronic kidney disease stage 1 (disorder),14-30,Body Weight,condition,2.974163442177801e-06
50-70,Chronic kidney disease stage 1 (disorder),30-60,Body Weight,condition,2.974163442177801e-06
50-70,Chronic kidney disease stage 1 (disorder),60-90,Body Weight,condition,2.974163442177801e-06
50-70,Chronic kidney disease stage 1 (disorder),180-365,Body Weight,condition,1.4870817210889008e-05
50-70,Chronic kidney disease stage 1 (disorder),365-730,Body Weight,condition,5.948326884355603e-05
50-70,Chronic kidney disease stage 1 (disorder),730-inf,Body Weight,condition,0.0002647005463538
50-70,Chronic kidney disease stage 2 (disorder),14-30,Body Weight,condition,2.974163442177801e-06
50-70,Chronic kidney disease stage 2 (disorder),30-60,Body Weight,condition,2.974163442177801e-06
50-70,Chronic kidney disease stage 2 (disorder),60-90,Body Weight,condition,5.948326884355603e-06
50-70,Chronic kidney disease stage 2 (disorder),90-180,Body Weight,condition,2.379330753742241e-05
50-70,Chronic kidney disease stage 2 (disorder),180-365,Body Weight,condition,2.9741634421778016e-05
50-70,Chronic kidney disease stage 2 (disorder),365-730,Body Weight,condition,6.840575917008943e-05
50-70,Chronic kidney disease stage 2 (disorder),730-inf,Body Weight,condition,0.0003271579786395
50-70,Chronic kidney disease stage 3 (disorder),0-7,Body Weight,condition,5.948326884355603e-06
50-70,Chronic kidney disease stage 3 (disorder),7-14,Body Weight,condition,5.948326884355603e-06
50-70,Chronic kidney disease stage 3 (disorder),14-30,Body Weight,condition,5.948326884355603e-06
50-70,Chronic kidney disease stage 3 (disorder),30-60,Body Weight,condition,5.948326884355603e-06
50-70,Chronic kidney disease stage 3 (disorder),60-90,Body Weight,condition,1.1896653768711206e-05
50-70,Chronic kidney disease stage 3 (disorder),90-180,Body Weight,condition,1.4870817210889008e-05
50-70,Chronic kidney disease stage 3 (disorder),180-365,Body Weight,condition,2.676747097960021e-05
50-70,Chronic kidney disease stage 3 (disorder),365-730,Body Weight,condition,5.948326884355603e-05
50-70,Chronic kidney disease stage 3 (disorder),730-inf,Body Weight,condition,0.0001100440473605
50-70,Chronic kidney disease stage 4 (disorder),0-7,Body Weight,condition,2.974163442177801e-06
50-70,Chronic kidney disease stage 4 (disorder),90-180,Body Weight,condition,1.1896653768711206e-05
50-70,Chronic kidney disease stage 4 (disorder),180-365,Body Weight,condition,8.922490326533404e-06
50-70,Chronic kidney disease stage 4 (disorder),365-730,Body Weight,condition,7.732824949662284e-05
50-70,Chronic kidney disease stage 4 (disorder),730-inf,Body Weight,condition,0.0001159923742449
50-70,Chronic low back pain (finding),0-7,Body Weight,condition,2.974163442177801e-06
50-70,Chronic low back pain (finding),60-90,Body Weight,condition,5.948326884355603e-06
50-70,Chronic low back pain (finding),90-180,Body Weight,condition,1.4870817210889008e-05
50-70,Chronic low back pain (finding),180-365,Body Weight,condition,0.0001427598452245
50-70,Chronic low back pain (finding),365-730,Body Weight,condition,0.0001754756430884
50-70,Chronic low back pain (finding),730-inf,Body Weight,condition,0.0004312536991157
50-70,Chronic neck pain (finding),30-60,Body Weight,condition,2.974163442177801e-06
50-70,Chronic neck pain (finding),60-90,Body Weight,condition,8.922490326533404e-06
50-70,Chronic neck pain (finding),90-180,Body Weight,condition,1.1896653768711206e-05
50-70,Chronic neck pain (finding),180-365,Body Weight,condition,0.000101121557034
50-70,Chronic neck pain (finding),365-730,Body Weight,condition,0.0001159923742449
50-70,Chronic neck pain (finding),730-inf,Body Weight,condition,0.0003598737765035
50-70,Chronic obstructive bronchitis (disorder),0-7,Body Weight,condition,2.974163442177801e-06
50-70,Chronic obstructive bronchitis (disorder),730-inf,Body Weight,condition,2.081914409524461e-05
50-70,Chronic pain,365-730,Body Weight,condition,2.974163442177801e-06
50-70,Chronic pain (finding),0-7,Body Weight,condition,2.974163442177801e-06
50-70,Chronic pain (finding),30-60,Body Weight,condition,2.974163442177801e-06
50-70,Chronic pain (finding),60-90,Body Weight,condition,8.922490326533404e-06
50-70,Chronic pain (finding),90-180,Body Weight,condition,1.4870817210889008e-05
50-70,Chronic pain (finding),180-365,Body Weight,condition,0.0001754756430884
50-70,Chronic pain (finding),365-730,Body Weight,condition,0.000202243114068
50-70,Chronic pain (finding),730-inf,Body Weight,condition,0.0005472460733607
50-70,Chronic sinusitis (disorder),0-7,Body Weight,condition,5.948326884355603e-06
50-70,Chronic sinusitis (disorder),14-30,Body Weight,condition,5.948326884355603e-06
50-70,Chronic sinusitis (disorder),30-60,Body Weight,condition,1.1896653768711206e-05
50-70,Chronic sinusitis (disorder),60-90,Body Weight,condition,1.1896653768711206e-05
50-70,Chronic sinusitis (disorder),90-180,Body Weight,condition,1.1896653768711206e-05
50-70,Chronic sinusitis (disorder),180-365,Body Weight,condition,1.7844980653066808e-05
50-70,Chronic sinusitis (disorder),365-730,Body Weight,condition,5.056077851702262e-05
50-70,Chronic sinusitis (disorder),730-inf,Body Weight,condition,0.0001992689506259
50-70,Closed fracture of hip,90-180,Body Weight,condition,5.948326884355603e-06
50-70,Closed fracture of hip,180-365,Body Weight,condition,8.922490326533404e-06
50-70,Closed fracture of hip,365-730,Body Weight,condition,8.922490326533404e-06
50-70,Closed fracture of hip,730-inf,Body Weight,condition,8.922490326533404e-06
50-70,Complete miscarriage (disorder),0-7,Body Weight,condition,2.974163442177801e-06
50-70,Complete miscarriage (disorder),14-30,Body Weight,condition,2.974163442177801e-06
50-70,Complete miscarriage (disorder),30-60,Body Weight,condition,2.974163442177801e-06
50-70,Complete miscarriage (disorder),90-180,Body Weight,condition,1.7844980653066808e-05
50-70,Complete miscarriage (disorder),180-365,Body Weight,condition,4.758661507484482e-05
50-70,Complete miscarriage (disorder),365-730,Body Weight,condition,6.245743228573384e-05
50-70,Complete miscarriage (disorder),730-inf,Body Weight,condition,0.0003479771227348
50-70,Complication occuring during pregnancy,730-inf,Body Weight,condition,2.974163442177801e-06
50-70,Concussion injury of brain (disorder),7-14,Body Weight,condition,1.1896653768711206e-05
50-70,Concussion injury of brain (disorder),14-30,Body Weight,condition,8.922490326533404e-06
50-70,Concussion injury of brain (disorder),30-60,Body Weight,condition,8.922490326533404e-06
50-70,Concussion injury of brain (disorder),60-90,Body Weight,condition,5.948326884355603e-06
50-70,Concussion injury of brain (disorder),90-180,Body Weight,condition,4.163828819048922e-05
50-70,Concussion injury of brain (disorder),180-365,Body Weight,condition,4.461245163266702e-05
50-70,Concussion injury of brain (disorder),365-730,Body Weight,condition,8.625073982315624e-05
50-70,Concussion injury of brain (disorder),730-inf,Body Weight,condition,0.0004134087184627
50-70,Concussion with loss of consciousness,7-14,Body Weight,condition,8.922490326533404e-06
50-70,Concussion with loss of consciousness,60-90,Body Weight,condition,2.974163442177801e-06
50-70,Concussion with loss of consciousness,90-180,Body Weight,condition,5.948326884355603e-06
50-70,Concussion with loss of consciousness,180-365,Body Weight,condition,8.922490326533404e-06
50-70,Concussion with loss of consciousness,365-730,Body Weight,condition,1.7844980653066808e-05
50-70,Concussion with loss of consciousness,730-inf,Body Weight,condition,0.0001249148645714
50-70,Concussion with no loss of consciousness,7-14,Body Weight,condition,2.974163442177801e-06
50-70,Concussion with no loss of consciousness,14-30,Body Weight,condition,8.922490326533404e-06
50-70,Concussion with no loss of consciousness,30-60,Body Weight,condition,5.948326884355603e-06
50-70,Concussion with no loss of consciousness,60-90,Body Weight,condition,2.974163442177801e-06
50-70,Concussion with no loss of consciousness,90-180,Body Weight,condition,3.271579786395581e-05
50-70,Concussion with no loss of consciousness,180-365,Body Weight,condition,3.5689961306133617e-05
50-70,Concussion with no loss of consciousness,365-730,Body Weight,condition,6.245743228573384e-05
50-70,Concussion with no loss of consciousness,730-inf,Body Weight,condition,0.0002647005463538
50-70,Congenital uterine anomaly,30-60,Body Weight,condition,2.974163442177801e-06
50-70,Congenital uterine anomaly,90-180,Body Weight,condition,2.974163442177801e-06
50-70,Congenital uterine anomaly,180-365,Body Weight,condition,2.974163442177801e-06
50-70,Congenital uterine anomaly,365-730,Body Weight,condition,8.922490326533404e-06
50-70,Congenital uterine anomaly,730-inf,Body Weight,condition,3.271579786395581e-05
50-70,Contact dermatitis,14-30,Body Weight,condition,2.974163442177801e-06
50-70,Contact dermatitis,60-90,Body Weight,condition,2.974163442177801e-06
50-70,Contact dermatitis,90-180,Body Weight,condition,2.974163442177801e-06
50-70,Contact dermatitis,180-365,Body Weight,condition,5.948326884355603e-06
50-70,Contact dermatitis,365-730,Body Weight,condition,1.4870817210889008e-05
50-70,Contact dermatitis,730-inf,Body Weight,condition,7.732824949662284e-05
50-70,Cough (finding),0-7,Body Weight,condition,1.4870817210889008e-05
50-70,Cough (finding),14-30,Body Weight,condition,5.948326884355603e-06
50-70,Cough (finding),30-60,Body Weight,condition,2.974163442177801e-06
