cause,effect,lag_bin,cause_type,effect_type,conditional_probability
0-150,IPV,30-60,Body Height,immunization,8.84317165657366e-05
0-150,IPV,60-90,Body Height,immunization,0.0014396683456901
0-150,IPV,90-180,Body Height,immunization,0.003579715886581
0-150,IPV,180-365,Body Height,immunization,0.001450280151678
0-150,IPV,365-730,Body Height,immunization,0.001326475748486
0-150,IPV,730-inf,Body Height,immunization,0.0048708189484407
0-150,Infection of tooth (disorder),0-7,Body Height,condition,8.84317165657366e-05
0-150,Infection of tooth (disorder),7-14,Body Height,condition,5.659629860207143e-05
0-150,Infection of tooth (disorder),14-30,Body Height,condition,7.074537325258928e-06
0-150,Infection of tooth (disorder),30-60,Body Height,condition,3.537268662629464e-06
0-150,Infection of tooth (disorder),90-180,Body Height,condition,3.537268662629464e-06
0-150,Infection of tooth (disorder),180-365,Body Height,condition,3.8909955288924106e-05
0-150,Infection of tooth (disorder),365-730,Body Height,condition,0.0002369970003961
0-150,Infection of tooth (disorder),730-inf,Body Height,condition,0.0010824042107646
0-150,Influenza  seasonal  injectable  preservative free,0-7,Body Height,immunization,3.537268662629464e-06
0-150,Influenza  seasonal  injectable  preservative free,7-14,Body Height,immunization,3.537268662629464e-06
0-150,Influenza  seasonal  injectable  preservative free,14-30,Body Height,immunization,3.8909955288924106e-05
0-150,Influenza  seasonal  injectable  preservative free,30-60,Body Height,immunization,5.305902993944196e-05
0-150,Influenza  seasonal  injectable  preservative free,60-90,Body Height,immunization,4.2447223951553566e-05
0-150,Influenza  seasonal  injectable  preservative free,90-180,Body Height,immunization,0.0015917708981832
0-150,Influenza  seasonal  injectable  preservative free,180-365,Body Height,immunization,0.0069224347727658
0-150,Influenza  seasonal  injectable  preservative free,365-730,Body Height,immunization,0.0143896089195766
0-150,Influenza  seasonal  injectable  preservative free,730-inf,Body Height,immunization,0.0572825287226215
0-150,Injury of anterior cruciate ligament,30-60,Body Height,condition,3.537268662629464e-06
0-150,Injury of anterior cruciate ligament,60-90,Body Height,condition,3.537268662629464e-06
0-150,Injury of anterior cruciate ligament,90-180,Body Height,condition,7.074537325258928e-06
0-150,Injury of anterior cruciate ligament,180-365,Body Height,condition,7.074537325258928e-06
0-150,Injury of anterior cruciate ligament,365-730,Body Height,condition,1.4149074650517856e-05
0-150,Injury of anterior cruciate ligament,730-inf,Body Height,condition,0.0001025807912162
0-150,Injury of knee (disorder),0-7,Body Height,condition,3.537268662629464e-06
0-150,Injury of knee (disorder),30-60,Body Height,condition,1.0611805987888391e-05
0-150,Injury of knee (disorder),60-90,Body Height,condition,3.537268662629464e-06
0-150,Injury of knee (disorder),90-180,Body Height,condition,1.0611805987888391e-05
0-150,Injury of knee (disorder),180-365,Body Height,condition,2.476088063840625e-05
0-150,Injury of knee (disorder),365-730,Body Height,condition,4.95217612768125e-05
0-150,Injury of knee (disorder),730-inf,Body Height,condition,0.0001733261644688
0-150,Injury of medial collateral ligament of knee,0-7,Body Height,condition,3.537268662629464e-06
0-150,Injury of medial collateral ligament of knee,30-60,Body Height,condition,7.074537325258928e-06
0-150,Injury of medial collateral ligament of knee,90-180,Body Height,condition,3.537268662629464e-06
0-150,Injury of medial collateral ligament of knee,180-365,Body Height,condition,1.768634331314732e-05
0-150,Injury of medial collateral ligament of knee,365-730,Body Height,condition,3.537268662629464e-05
0-150,Injury of medial collateral ligament of knee,730-inf,Body Height,condition,5.305902993944196e-05
0-150,Injury of neck (disorder),30-60,Body Height,condition,7.074537325258928e-06
0-150,Injury of neck (disorder),60-90,Body Height,condition,1.0611805987888391e-05
0-150,Injury of neck (disorder),90-180,Body Height,condition,3.537268662629464e-06
0-150,Injury of neck (disorder),180-365,Body Height,condition,4.2447223951553566e-05
0-150,Injury of neck (disorder),365-730,Body Height,condition,4.95217612768125e-05
0-150,Injury of neck (disorder),730-inf,Body Height,condition,0.000247608806384
0-150,Injury of tendon of the rotator cuff of shoulder,30-60,Body Height,condition,7.074537325258928e-06
0-150,Injury of tendon of the rotator cuff of shoulder,60-90,Body Height,condition,3.537268662629464e-06
0-150,Injury of tendon of the rotator cuff of shoulder,180-365,Body Height,condition,1.4149074650517856e-05
0-150,Injury of tendon of the rotator cuff of shoulder,365-730,Body Height,condition,2.476088063840625e-05
0-150,Injury of tendon of the rotator cuff of shoulder,730-inf,Body Height,condition,0.0001131925972041
0-150,Ischemic heart disease (disorder),365-730,Body Height,condition,7.074537325258928e-06
0-150,Ischemic heart disease (disorder),730-inf,Body Height,condition,3.8909955288924106e-05
0-150,Joint pain (finding),90-180,Body Height,condition,3.537268662629464e-06
0-150,Joint pain (finding),180-365,Body Height,condition,7.074537325258928e-06
0-150,Joint pain (finding),365-730,Body Height,condition,1.0611805987888391e-05
0-150,Joint pain (finding),730-inf,Body Height,condition,0.0001025807912162
0-150,Laceration - injury (disorder),0-7,Body Height,condition,7.074537325258928e-06
0-150,Laceration - injury (disorder),7-14,Body Height,condition,1.768634331314732e-05
0-150,Laceration - injury (disorder),14-30,Body Height,condition,1.768634331314732e-05
0-150,Laceration - injury (disorder),30-60,Body Height,condition,1.768634331314732e-05
0-150,Laceration - injury (disorder),60-90,Body Height,condition,1.4149074650517856e-05
0-150,Laceration - injury (disorder),90-180,Body Height,condition,5.305902993944196e-05
0-150,Laceration - injury (disorder),180-365,Body Height,condition,0.0001273416718546
0-150,Laceration - injury (disorder),365-730,Body Height,condition,0.0002334597317335
0-150,Laceration - injury (disorder),730-inf,Body Height,condition,0.0008949289716452
0-150,Laceration of foot,14-30,Body Height,condition,3.537268662629464e-06
0-150,Laceration of foot,60-90,Body Height,condition,7.074537325258928e-06
0-150,Laceration of foot,90-180,Body Height,condition,1.4149074650517856e-05
0-150,Laceration of foot,180-365,Body Height,condition,1.0611805987888391e-05
0-150,Laceration of foot,365-730,Body Height,condition,4.598449261418303e-05
0-150,Laceration of foot,730-inf,Body Height,condition,0.0001804007017941
0-150,Laceration of forearm,7-14,Body Height,condition,3.537268662629464e-06
0-150,Laceration of forearm,30-60,Body Height,condition,3.537268662629464e-06
0-150,Laceration of forearm,60-90,Body Height,condition,3.537268662629464e-06
0-150,Laceration of forearm,90-180,Body Height,condition,1.768634331314732e-05
0-150,Laceration of forearm,180-365,Body Height,condition,3.183541796366518e-05
0-150,Laceration of forearm,365-730,Body Height,condition,5.659629860207143e-05
0-150,Laceration of forearm,730-inf,Body Height,condition,0.0001804007017941
0-150,Laceration of hand,7-14,Body Height,condition,3.537268662629464e-06
0-150,Laceration of hand,30-60,Body Height,condition,3.537268662629464e-06
0-150,Laceration of hand,60-90,Body Height,condition,3.537268662629464e-06
0-150,Laceration of hand,90-180,Body Height,condition,7.074537325258928e-06
0-150,Laceration of hand,180-365,Body Height,condition,3.537268662629464e-05
0-150,Laceration of hand,365-730,Body Height,condition,3.8909955288924106e-05
0-150,Laceration of hand,730-inf,Body Height,condition,0.0001874752391193
0-150,Laceration of thigh,7-14,Body Height,condition,7.074537325258928e-06
0-150,Laceration of thigh,14-30,Body Height,condition,3.537268662629464e-06
0-150,Laceration of thigh,30-60,Body Height,condition,7.074537325258928e-06
0-150,Laceration of thigh,90-180,Body Height,condition,3.537268662629464e-06
0-150,Laceration of thigh,180-365,Body Height,condition,1.0611805987888391e-05
0-150,Laceration of thigh,365-730,Body Height,condition,2.1223611975776783e-05
0-150,Laceration of thigh,730-inf,Body Height,condition,0.0001485652838304
0-150,Lack of access to transportation (finding),365-730,Body Height,condition,3.537268662629464e-06
0-150,Lack of access to transportation (finding),730-inf,Body Height,condition,0.0003112796423113
0-150,Leaking dental filling (finding),0-7,Body Height,condition,1.0611805987888391e-05
0-150,Leaking dental filling (finding),7-14,Body Height,condition,1.0611805987888391e-05
0-150,Leaking dental filling (finding),14-30,Body Height,condition,1.768634331314732e-05
0-150,Leaking dental filling (finding),90-180,Body Height,condition,3.537268662629464e-06
0-150,Leaking dental filling (finding),180-365,Body Height,condition,3.537268662629464e-06
0-150,Leaking dental filling (finding),365-730,Body Height,condition,3.537268662629464e-05
0-150,Leaking dental filling (finding),730-inf,Body Height,condition,0.0003077423736487
0-150,Limited social contact (finding),0-7,Body Height,condition,7.074537325258928e-06
0-150,Limited social contact (finding),90-180,Body Height,condition,3.537268662629464e-06
0-150,Limited social contact (finding),365-730,Body Height,condition,2.8298149301035716e-05
0-150,Limited social contact (finding),730-inf,Body Height,condition,0.0003926368215518
0-150,Loose dental filling (finding),7-14,Body Height,condition,3.537268662629464e-06
0-150,Loose dental filling (finding),14-30,Body Height,condition,1.0611805987888391e-05
0-150,Loose dental filling (finding),365-730,Body Height,condition,1.0611805987888391e-05
0-150,Loose dental filling (finding),730-inf,Body Height,condition,0.0002157733884203
0-150,Loss of taste (finding),14-30,Body Height,condition,7.074537325258928e-06
0-150,Loss of taste (finding),30-60,Body Height,condition,3.537268662629464e-06
0-150,Loss of taste (finding),60-90,Body Height,condition,1.0611805987888391e-05
0-150,Loss of taste (finding),90-180,Body Height,condition,1.4149074650517856e-05
0-150,Loss of taste (finding),180-365,Body Height,condition,4.2447223951553566e-05
0-150,Loss of taste (finding),365-730,Body Height,condition,7.074537325258928e-05
0-150,Loss of taste (finding),730-inf,Body Height,condition,0.0004067858962023
0-150,Loss of teeth (disorder),7-14,Body Height,condition,3.537268662629464e-06
0-150,Loss of teeth (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Loss of teeth (disorder),730-inf,Body Height,condition,3.8909955288924106e-05
0-150,MMR,14-30,Body Height,immunization,1.0611805987888391e-05
0-150,MMR,30-60,Body Height,immunization,1.768634331314732e-05
0-150,MMR,60-90,Body Height,immunization,2.8298149301035716e-05
0-150,MMR,90-180,Body Height,immunization,0.0007852736431037
0-150,MMR,180-365,Body Height,immunization,0.0022320165261191
0-150,MMR,365-730,Body Height,immunization,0.0026388024223215
0-150,MMR,730-inf,Body Height,immunization,0.0048991170977418
0-150,Major depression  single episode,730-inf,Body Height,condition,7.074537325258928e-06
0-150,Malignant neoplasm of breast (disorder),730-inf,Body Height,condition,3.537268662629464e-06
0-150,Medication review due (situation),0-7,Body Height,condition,0.0022284792574565
0-150,Medication review due (situation),7-14,Body Height,condition,0.0001131925972041
0-150,Medication review due (situation),14-30,Body Height,condition,0.0002440715377214
0-150,Medication review due (situation),30-60,Body Height,condition,0.0006437828965985
0-150,Medication review due (situation),60-90,Body Height,condition,0.0008949289716452
0-150,Medication review due (situation),90-180,Body Height,condition,0.0033285698115343
0-150,Medication review due (situation),180-365,Body Height,condition,0.008581413775539
0-150,Medication review due (situation),365-730,Body Height,condition,0.0114466013922689
0-150,Medication review due (situation),730-inf,Body Height,condition,0.0330027166223329
0-150,Meningomyelocele (disorder),0-7,Body Height,condition,3.537268662629464e-06
0-150,Miscarriage in first trimester,30-60,Body Height,condition,3.537268662629464e-06
0-150,Miscarriage in first trimester,730-inf,Body Height,condition,5.659629860207143e-05
0-150,Miscarriage in second trimester,730-inf,Body Height,condition,2.1223611975776783e-05
0-150,Misuses drugs (finding),180-365,Body Height,condition,3.537268662629464e-06
0-150,Misuses drugs (finding),365-730,Body Height,condition,3.537268662629464e-06
0-150,Misuses drugs (finding),730-inf,Body Height,condition,7.781991057784821e-05
0-150,Muscle pain (finding),90-180,Body Height,condition,3.537268662629464e-06
0-150,Muscle pain (finding),180-365,Body Height,condition,7.074537325258928e-06
0-150,Muscle pain (finding),365-730,Body Height,condition,1.0611805987888391e-05
0-150,Muscle pain (finding),730-inf,Body Height,condition,0.0001025807912162
0-150,Myocardial infarction (disorder),90-180,Body Height,condition,3.537268662629464e-06
0-150,Myocardial infarction (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Myocardial infarction (disorder),730-inf,Body Height,condition,1.768634331314732e-05
0-150,Nasal congestion (finding),90-180,Body Height,condition,3.537268662629464e-06
0-150,Nasal congestion (finding),180-365,Body Height,condition,3.537268662629464e-06
0-150,Nasal congestion (finding),365-730,Body Height,condition,7.074537325258928e-06
0-150,Nasal congestion (finding),730-inf,Body Height,condition,6.367083592733036e-05
0-150,Nausea (finding),7-14,Body Height,condition,3.537268662629464e-06
0-150,Nausea (finding),14-30,Body Height,condition,3.537268662629464e-06
0-150,Nausea (finding),90-180,Body Height,condition,3.537268662629464e-06
0-150,Nausea (finding),180-365,Body Height,condition,1.768634331314732e-05
0-150,Nausea (finding),365-730,Body Height,condition,3.537268662629464e-05
0-150,Neutropenia (disorder),14-30,Body Height,condition,3.537268662629464e-06
0-150,Neutropenia (disorder),180-365,Body Height,condition,3.537268662629464e-06
0-150,Neutropenia (disorder),365-730,Body Height,condition,1.0611805987888391e-05
0-150,Normal pregnancy,30-60,Body Height,condition,1.0611805987888391e-05
0-150,Normal pregnancy,60-90,Body Height,condition,7.074537325258928e-06
0-150,Normal pregnancy,90-180,Body Height,condition,1.4149074650517856e-05
0-150,Normal pregnancy,180-365,Body Height,condition,2.476088063840625e-05
0-150,Normal pregnancy,365-730,Body Height,condition,4.2447223951553566e-05
0-150,Normal pregnancy,730-inf,Body Height,condition,0.0005730375233459
0-150,Not in labor force (finding),0-7,Body Height,condition,1.0611805987888391e-05
0-150,Not in labor force (finding),90-180,Body Height,condition,3.537268662629464e-06
0-150,Not in labor force (finding),365-730,Body Height,condition,4.2447223951553566e-05
0-150,Not in labor force (finding),730-inf,Body Height,condition,0.0004527703888165
0-150,Only received primary school education (finding),730-inf,Body Height,condition,0.0001344162091799
0-150,Opioid abuse (disorder),730-inf,Body Height,condition,3.537268662629464e-06
0-150,Osteoarthritis of knee,180-365,Body Height,condition,3.537268662629464e-06
0-150,Osteoarthritis of knee,730-inf,Body Height,condition,3.537268662629464e-06
0-150,Otitis media,0-7,Body Height,condition,3.8909955288924106e-05
0-150,Otitis media,7-14,Body Height,condition,3.537268662629464e-05
0-150,Otitis media,14-30,Body Height,condition,0.0001733261644688
0-150,Otitis media,30-60,Body Height,condition,0.0002016243137698
0-150,Otitis media,60-90,Body Height,condition,0.0001945497764446
0-150,Otitis media,90-180,Body Height,condition,0.0005765747920086
0-150,Otitis media,180-365,Body Height,condition,0.0011107023600656
0-150,Otitis media,365-730,Body Height,condition,0.0017827834059652
0-150,Otitis media,730-inf,Body Height,condition,0.0029713056766087
0-150,Part-time employment (finding),0-7,Body Height,condition,3.537268662629464e-06
0-150,Part-time employment (finding),180-365,Body Height,condition,3.537268662629464e-06
0-150,Part-time employment (finding),365-730,Body Height,condition,6.0133567264700885e-05
0-150,Part-time employment (finding),730-inf,Body Height,condition,0.000562425717358
0-150,Passive conjunctival congestion (finding),730-inf,Body Height,condition,1.4149074650517856e-05
0-150,Past pregnancy history of miscarriage (situation),60-90,Body Height,condition,3.537268662629464e-06
0-150,Past pregnancy history of miscarriage (situation),730-inf,Body Height,condition,6.367083592733036e-05
0-150,Pathological fracture due to osteoporosis (disorder),180-365,Body Height,condition,3.537268662629464e-06
0-150,Pathological fracture due to osteoporosis (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Pathological fracture due to osteoporosis (disorder),730-inf,Body Height,condition,1.0611805987888391e-05
0-150,Perennial allergic rhinitis,7-14,Body Height,condition,3.537268662629464e-06
0-150,Perennial allergic rhinitis,14-30,Body Height,condition,3.537268662629464e-06
0-150,Perennial allergic rhinitis,30-60,Body Height,condition,3.537268662629464e-06
0-150,Perennial allergic rhinitis,60-90,Body Height,condition,1.0611805987888391e-05
0-150,Perennial allergic rhinitis,90-180,Body Height,condition,1.4149074650517856e-05
0-150,Perennial allergic rhinitis,180-365,Body Height,condition,4.2447223951553566e-05
0-150,Perennial allergic rhinitis,365-730,Body Height,condition,9.550625389099552e-05
0-150,Perennial allergic rhinitis,730-inf,Body Height,condition,0.0002511460750466
0-150,Perennial allergic rhinitis with seasonal variation,0-7,Body Height,condition,1.0611805987888391e-05
0-150,Perennial allergic rhinitis with seasonal variation,14-30,Body Height,condition,3.537268662629464e-06
0-150,Perennial allergic rhinitis with seasonal variation,30-60,Body Height,condition,1.4149074650517856e-05
0-150,Perennial allergic rhinitis with seasonal variation,60-90,Body Height,condition,3.537268662629464e-06
0-150,Perennial allergic rhinitis with seasonal variation,90-180,Body Height,condition,7.074537325258928e-06
0-150,Perennial allergic rhinitis with seasonal variation,180-365,Body Height,condition,2.476088063840625e-05
0-150,Perennial allergic rhinitis with seasonal variation,365-730,Body Height,condition,8.84317165657366e-05
0-150,Perennial allergic rhinitis with seasonal variation,730-inf,Body Height,condition,0.0002157733884203
0-150,Pneumococcal conjugate PCV 13,14-30,Body Height,immunization,1.768634331314732e-05
0-150,Pneumococcal conjugate PCV 13,30-60,Body Height,immunization,3.537268662629464e-05
0-150,Pneumococcal conjugate PCV 13,60-90,Body Height,immunization,0.0013406248231365
0-150,Pneumococcal conjugate PCV 13,90-180,Body Height,immunization,0.003990039051446
0-150,Pneumococcal conjugate PCV 13,180-365,Body Height,immunization,0.0032578244382817
0-150,Pneumococcal conjugate PCV 13,365-730,Body Height,immunization,0.0012451185692455
0-150,Pneumococcal conjugate PCV 13,730-inf,Body Height,immunization,6.720810458995982e-05
0-150,Pneumonia,30-60,Body Height,condition,3.537268662629464e-06
0-150,Pneumonia,365-730,Body Height,condition,3.537268662629464e-06
0-150,Pneumonia,730-inf,Body Height,condition,3.537268662629464e-05
0-150,Pneumonia (disorder),180-365,Body Height,condition,3.537268662629464e-06
0-150,Pneumonia (disorder),365-730,Body Height,condition,7.074537325258928e-06
0-150,Pneumonia (disorder),730-inf,Body Height,condition,5.305902993944196e-05
0-150,Polyp of colon,180-365,Body Height,condition,3.537268662629464e-06
0-150,Polyp of colon,365-730,Body Height,condition,3.537268662629464e-06
0-150,Polyp of colon,730-inf,Body Height,condition,1.0611805987888391e-05
0-150,Prediabetes,365-730,Body Height,condition,3.537268662629464e-06
0-150,Prediabetes,730-inf,Body Height,condition,4.95217612768125e-05
0-150,Preeclampsia,730-inf,Body Height,condition,7.074537325258928e-06
0-150,Primary dental caries (disorder),0-7,Body Height,condition,0.0002405342690588
0-150,Primary dental caries (disorder),7-14,Body Height,condition,0.000275906955685
0-150,Primary dental caries (disorder),14-30,Body Height,condition,5.305902993944196e-05
0-150,Primary dental caries (disorder),30-60,Body Height,condition,1.768634331314732e-05
0-150,Primary dental caries (disorder),60-90,Body Height,condition,7.074537325258928e-06
0-150,Primary dental caries (disorder),90-180,Body Height,condition,7.074537325258928e-06
0-150,Primary dental caries (disorder),180-365,Body Height,condition,0.0001662516271435
0-150,Primary dental caries (disorder),365-730,Body Height,condition,0.0007852736431037
0-150,Primary dental caries (disorder),730-inf,Body Height,condition,0.0039440545588318
0-150,Pyelonephritis,180-365,Body Height,condition,3.537268662629464e-06
0-150,Pyelonephritis,365-730,Body Height,condition,3.537268662629464e-06
0-150,Pyelonephritis,730-inf,Body Height,condition,7.074537325258928e-06
0-150,Received certificate of high school equivalency (finding),730-inf,Body Height,condition,0.0002157733884203
0-150,Received higher education (finding),0-7,Body Height,condition,7.074537325258928e-06
0-150,Received higher education (finding),365-730,Body Height,condition,2.1223611975776783e-05
0-150,Received higher education (finding),730-inf,Body Height,condition,0.0008984662403078
0-150,Recurrent urinary tract infection (disorder),730-inf,Body Height,condition,1.768634331314732e-05
0-150,Refugee (person),730-inf,Body Height,condition,1.4149074650517856e-05
0-150,Renal dysplasia (disorder),0-7,Body Height,condition,1.0611805987888391e-05
0-150,Reports of violence in the environment (finding),0-7,Body Height,condition,3.537268662629464e-06
0-150,Reports of violence in the environment (finding),365-730,Body Height,condition,1.4149074650517856e-05
0-150,Reports of violence in the environment (finding),730-inf,Body Height,condition,0.0002299224630709
0-150,Respiratory distress (finding),180-365,Body Height,condition,3.537268662629464e-06
0-150,Respiratory distress (finding),365-730,Body Height,condition,7.074537325258928e-06
0-150,Respiratory distress (finding),730-inf,Body Height,condition,5.305902993944196e-05
0-150,Risk activity involvement (finding),0-7,Body Height,condition,3.537268662629464e-05
0-150,Risk activity involvement (finding),7-14,Body Height,condition,3.537268662629464e-06
0-150,Risk activity involvement (finding),60-90,Body Height,condition,3.537268662629464e-06
0-150,Risk activity involvement (finding),90-180,Body Height,condition,1.4149074650517856e-05
0-150,Risk activity involvement (finding),180-365,Body Height,condition,1.4149074650517856e-05
0-150,Risk activity involvement (finding),365-730,Body Height,condition,0.0003572641349255
0-150,Risk activity involvement (finding),730-inf,Body Height,condition,0.0022320165261191
0-150,Rupture of appendix,7-14,Body Height,condition,3.537268662629464e-06
0-150,Rupture of appendix,14-30,Body Height,condition,3.537268662629464e-06
0-150,Rupture of appendix,180-365,Body Height,condition,7.074537325258928e-06
0-150,Rupture of appendix,365-730,Body Height,condition,2.476088063840625e-05
0-150,Rupture of appendix,730-inf,Body Height,condition,3.537268662629464e-06
0-150,Seasonal allergic rhinitis,14-30,Body Height,condition,3.537268662629464e-06
0-150,Seasonal allergic rhinitis,30-60,Body Height,condition,7.074537325258928e-06
0-150,Seasonal allergic rhinitis,60-90,Body Height,condition,7.074537325258928e-06
0-150,Seasonal allergic rhinitis,90-180,Body Height,condition,1.0611805987888391e-05
0-150,Seasonal allergic rhinitis,180-365,Body Height,condition,1.768634331314732e-05
0-150,Seasonal allergic rhinitis,365-730,Body Height,condition,4.2447223951553566e-05
0-150,Seasonal allergic rhinitis,730-inf,Body Height,condition,8.84317165657366e-05
0-150,Second degree burn,14-30,Body Height,condition,3.537268662629464e-06
0-150,Second degree burn,90-180,Body Height,condition,3.537268662629464e-06
0-150,Second degree burn,365-730,Body Height,condition,3.537268662629464e-06
0-150,Second degree burn,730-inf,Body Height,condition,7.428264191521874e-05
0-150,Seizure disorder,0-7,Body Height,condition,7.074537325258928e-06
0-150,Seizure disorder,14-30,Body Height,condition,7.074537325258928e-06
0-150,Seizure disorder,30-60,Body Height,condition,2.476088063840625e-05
0-150,Seizure disorder,60-90,Body Height,condition,1.0611805987888391e-05
0-150,Seizure disorder,90-180,Body Height,condition,5.659629860207143e-05
0-150,Seizure disorder,180-365,Body Height,condition,6.367083592733036e-05
0-150,Seizure disorder,365-730,Body Height,condition,6.367083592733036e-05
0-150,Seizure disorder,730-inf,Body Height,condition,0.0003537268662629
0-150,Sepsis caused by virus (disorder),180-365,Body Height,condition,3.537268662629464e-06
0-150,Sepsis caused by virus (disorder),365-730,Body Height,condition,7.074537325258928e-06
0-150,Sepsis caused by virus (disorder),730-inf,Body Height,condition,4.95217612768125e-05
0-150,Septic shock (disorder),180-365,Body Height,condition,3.537268662629464e-06
0-150,Septic shock (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Septic shock (disorder),730-inf,Body Height,condition,2.1223611975776783e-05
0-150,Served in armed forces (finding),730-inf,Body Height,condition,2.1223611975776783e-05
0-150,Severe anxiety (panic) (finding),0-7,Body Height,condition,7.074537325258928e-06
0-150,Severe anxiety (panic) (finding),180-365,Body Height,condition,3.537268662629464e-06
0-150,Severe anxiety (panic) (finding),365-730,Body Height,condition,2.476088063840625e-05
0-150,Severe anxiety (panic) (finding),730-inf,Body Height,condition,0.0001061180598788
0-150,Sinusitis (disorder),7-14,Body Height,condition,3.537268662629464e-06
0-150,Sinusitis (disorder),14-30,Body Height,condition,7.074537325258928e-06
0-150,Sinusitis (disorder),30-60,Body Height,condition,7.074537325258928e-06
0-150,Sinusitis (disorder),60-90,Body Height,condition,1.0611805987888391e-05
0-150,Sinusitis (disorder),90-180,Body Height,condition,2.8298149301035716e-05
0-150,Sinusitis (disorder),180-365,Body Height,condition,6.367083592733036e-05
0-150,Sinusitis (disorder),365-730,Body Height,condition,0.0001167298658667
0-150,Sinusitis (disorder),730-inf,Body Height,condition,0.0003572641349255
0-150,Social isolation (finding),0-7,Body Height,condition,1.768634331314732e-05
0-150,Social isolation (finding),60-90,Body Height,condition,3.537268662629464e-06
0-150,Social isolation (finding),365-730,Body Height,condition,4.2447223951553566e-05
0-150,Social isolation (finding),730-inf,Body Height,condition,0.000438621314166
0-150,Sore throat symptom (finding),7-14,Body Height,condition,3.537268662629464e-06
0-150,Sore throat symptom (finding),14-30,Body Height,condition,7.074537325258928e-06
0-150,Sore throat symptom (finding),60-90,Body Height,condition,3.537268662629464e-06
0-150,Sore throat symptom (finding),90-180,Body Height,condition,1.4149074650517856e-05
0-150,Sore throat symptom (finding),180-365,Body Height,condition,2.476088063840625e-05
0-150,Sore throat symptom (finding),365-730,Body Height,condition,6.0133567264700885e-05
0-150,Sore throat symptom (finding),730-inf,Body Height,condition,0.0002016243137698
0-150,Sprain (morphologic abnormality),0-7,Body Height,condition,1.4149074650517856e-05
0-150,Sprain (morphologic abnormality),7-14,Body Height,condition,1.4149074650517856e-05
0-150,Sprain (morphologic abnormality),14-30,Body Height,condition,2.8298149301035716e-05
0-150,Sprain (morphologic abnormality),30-60,Body Height,condition,2.476088063840625e-05
0-150,Sprain (morphologic abnormality),60-90,Body Height,condition,1.768634331314732e-05
0-150,Sprain (morphologic abnormality),90-180,Body Height,condition,6.0133567264700885e-05
0-150,Sprain (morphologic abnormality),180-365,Body Height,condition,0.0001910125077819
0-150,Sprain (morphologic abnormality),365-730,Body Height,condition,0.0003820250155639
0-150,Sprain (morphologic abnormality),730-inf,Body Height,condition,0.001517488256268
0-150,Sprain of ankle,0-7,Body Height,condition,1.0611805987888391e-05
0-150,Sprain of ankle,7-14,Body Height,condition,1.4149074650517856e-05
0-150,Sprain of ankle,14-30,Body Height,condition,2.1223611975776783e-05
0-150,Sprain of ankle,30-60,Body Height,condition,2.1223611975776783e-05
0-150,Sprain of ankle,60-90,Body Height,condition,7.074537325258928e-06
0-150,Sprain of ankle,90-180,Body Height,condition,3.183541796366518e-05
0-150,Sprain of ankle,180-365,Body Height,condition,9.550625389099552e-05
0-150,Sprain of ankle,365-730,Body Height,condition,0.0002263851944082
0-150,Sprain of ankle,730-inf,Body Height,condition,0.0011177768973909
0-150,Sprain of wrist,0-7,Body Height,condition,3.537268662629464e-06
0-150,Sprain of wrist,14-30,Body Height,condition,7.074537325258928e-06
0-150,Sprain of wrist,30-60,Body Height,condition,3.537268662629464e-06
0-150,Sprain of wrist,60-90,Body Height,condition,1.0611805987888391e-05
0-150,Sprain of wrist,90-180,Body Height,condition,2.8298149301035716e-05
0-150,Sprain of wrist,180-365,Body Height,condition,9.550625389099552e-05
0-150,Sprain of wrist,365-730,Body Height,condition,0.0001556398211556
0-150,Sprain of wrist,730-inf,Body Height,condition,0.0003997113588771
0-150,Sputum finding (finding),0-7,Body Height,condition,3.537268662629464e-06
0-150,Sputum finding (finding),60-90,Body Height,condition,7.074537325258928e-06
0-150,Sputum finding (finding),90-180,Body Height,condition,1.768634331314732e-05
0-150,Sputum finding (finding),180-365,Body Height,condition,1.768634331314732e-05
0-150,Sputum finding (finding),365-730,Body Height,condition,3.8909955288924106e-05
0-150,Sputum finding (finding),730-inf,Body Height,condition,0.0003678759409134
0-150,Sterilization requested (situation),365-730,Body Height,condition,3.537268662629464e-06
0-150,Sterilization requested (situation),730-inf,Body Height,condition,1.4149074650517856e-05
0-150,Streptococcal sore throat (disorder),0-7,Body Height,condition,2.8298149301035716e-05
0-150,Streptococcal sore throat (disorder),7-14,Body Height,condition,3.183541796366518e-05
0-150,Streptococcal sore throat (disorder),14-30,Body Height,condition,5.659629860207143e-05
0-150,Streptococcal sore throat (disorder),30-60,Body Height,condition,8.489444790310713e-05
0-150,Streptococcal sore throat (disorder),60-90,Body Height,condition,3.537268662629464e-05
0-150,Streptococcal sore throat (disorder),90-180,Body Height,condition,0.0001733261644688
0-150,Streptococcal sore throat (disorder),180-365,Body Height,condition,0.0003289659856245
0-150,Streptococcal sore throat (disorder),365-730,Body Height,condition,0.0005093666874186
0-150,Streptococcal sore throat (disorder),730-inf,Body Height,condition,0.0016519044654479
0-150,Stress (finding),0-7,Body Height,condition,2.8298149301035716e-05
