cause,effect,lag_bin,cause_type,effect_type,conditional_probability
70-99,Laceration - injury (disorder),365-730,Glucose,condition,8.825443754343773e-05
70-99,Laceration - injury (disorder),730-inf,Glucose,condition,0.0003971449689454
70-99,Laceration of foot,90-180,Glucose,condition,1.1031804692929717e-05
70-99,Laceration of forearm,30-60,Glucose,condition,2.2063609385859437e-05
70-99,Laceration of forearm,60-90,Glucose,condition,1.1031804692929717e-05
70-99,Laceration of forearm,90-180,Glucose,condition,4.412721877171887e-05
70-99,Laceration of forearm,730-inf,Glucose,condition,3.309541407878915e-05
70-99,Laceration of hand,365-730,Glucose,condition,7.722263285050801e-05
70-99,Laceration of hand,730-inf,Glucose,condition,0.0002647633126303
70-99,Laceration of thigh,365-730,Glucose,condition,1.1031804692929717e-05
70-99,Leaking dental filling (finding),180-365,Glucose,condition,8.825443754343773e-05
70-99,Leaking dental filling (finding),365-730,Glucose,condition,3.309541407878915e-05
70-99,Leaking dental filling (finding),730-inf,Glucose,condition,0.000143413461008
70-99,Limited social contact (finding),7-14,Glucose,condition,0.0001323816563151
70-99,Limited social contact (finding),14-30,Glucose,condition,8.825443754343773e-05
70-99,Limited social contact (finding),30-60,Glucose,condition,0.0001213498516222
70-99,Limited social contact (finding),60-90,Glucose,condition,0.000143413461008
70-99,Limited social contact (finding),90-180,Glucose,condition,0.0002978587267091
70-99,Limited social contact (finding),180-365,Glucose,condition,0.0008494489613555
70-99,Limited social contact (finding),365-730,Glucose,condition,0.0009707988129778
70-99,Limited social contact (finding),730-inf,Glucose,condition,0.0023056471808223
70-99,Loose dental filling (finding),14-30,Glucose,condition,1.1031804692929717e-05
70-99,Loose dental filling (finding),30-60,Glucose,condition,1.1031804692929717e-05
70-99,Loose dental filling (finding),60-90,Glucose,condition,1.1031804692929717e-05
70-99,Loose dental filling (finding),365-730,Glucose,condition,0.0002316678985515
70-99,Loose dental filling (finding),730-inf,Glucose,condition,0.0001103180469292
70-99,Loss of taste (finding),180-365,Glucose,condition,3.309541407878915e-05
70-99,Loss of taste (finding),365-730,Glucose,condition,3.309541407878915e-05
70-99,Loss of taste (finding),730-inf,Glucose,condition,2.2063609385859437e-05
70-99,Loss of teeth (disorder),180-365,Glucose,condition,2.2063609385859437e-05
70-99,Loss of teeth (disorder),730-inf,Glucose,condition,0.0004302403830242
70-99,MMR,180-365,Glucose,immunization,2.2063609385859437e-05
70-99,MMR,365-730,Glucose,immunization,2.2063609385859437e-05
70-99,MMR,730-inf,Glucose,immunization,2.2063609385859437e-05
70-99,Medication review due (situation),7-14,Glucose,condition,0.0007391309144262
70-99,Medication review due (situation),14-30,Glucose,condition,0.0008273853519697
70-99,Medication review due (situation),30-60,Glucose,condition,0.0014672300241596
70-99,Medication review due (situation),60-90,Glucose,condition,0.0011473076880646
70-99,Medication review due (situation),90-180,Glucose,condition,0.0016988979227111
70-99,Medication review due (situation),180-365,Glucose,condition,0.0052952662526062
70-99,Medication review due (situation),365-730,Glucose,condition,0.0086489348792568
70-99,Medication review due (situation),730-inf,Glucose,condition,0.0254614052312817
70-99,Metabolic syndrome X (disorder),365-730,Glucose,condition,2.2063609385859437e-05
70-99,Metabolic syndrome X (disorder),730-inf,Glucose,condition,0.0002868269220161
70-99,Metastasis from malignant tumor of prostate (disorder),730-inf,Glucose,condition,0.0001323816563151
70-99,Miscarriage in first trimester,30-60,Glucose,condition,3.309541407878915e-05
70-99,Miscarriage in first trimester,60-90,Glucose,condition,1.1031804692929717e-05
70-99,Miscarriage in first trimester,90-180,Glucose,condition,8.825443754343773e-05
70-99,Miscarriage in first trimester,180-365,Glucose,condition,7.722263285050801e-05
70-99,Miscarriage in first trimester,730-inf,Glucose,condition,2.2063609385859437e-05
70-99,Miscarriage in second trimester,365-730,Glucose,condition,1.1031804692929717e-05
70-99,Miscarriage in second trimester,730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Misuses drugs (finding),7-14,Glucose,condition,1.1031804692929717e-05
70-99,Misuses drugs (finding),90-180,Glucose,condition,2.2063609385859437e-05
70-99,Misuses drugs (finding),180-365,Glucose,condition,6.61908281575783e-05
70-99,Misuses drugs (finding),730-inf,Glucose,condition,0.0003419859454808
70-99,Muscle pain (finding),730-inf,Glucose,condition,9.928624223636744e-05
70-99,Myocardial infarction (disorder),90-180,Glucose,condition,3.309541407878915e-05
70-99,Myocardial infarction (disorder),180-365,Glucose,condition,0.000143413461008
70-99,Myocardial infarction (disorder),730-inf,Glucose,condition,0.0001323816563151
70-99,Neoplasm of prostate,365-730,Glucose,condition,2.2063609385859437e-05
70-99,Neoplasm of prostate,730-inf,Glucose,condition,0.0001103180469292
70-99,Non-small cell carcinoma of lung  TNM stage 1 (disorder),365-730,Glucose,condition,0.000143413461008
70-99,Non-small cell carcinoma of lung  TNM stage 1 (disorder),730-inf,Glucose,condition,2.2063609385859437e-05
70-99,Non-small cell lung cancer (disorder),365-730,Glucose,condition,0.000143413461008
70-99,Non-small cell lung cancer (disorder),730-inf,Glucose,condition,2.2063609385859437e-05
70-99,Normal pregnancy,30-60,Glucose,condition,3.309541407878915e-05
70-99,Normal pregnancy,60-90,Glucose,condition,1.1031804692929717e-05
70-99,Normal pregnancy,90-180,Glucose,condition,9.928624223636744e-05
70-99,Normal pregnancy,180-365,Glucose,condition,8.825443754343773e-05
70-99,Normal pregnancy,365-730,Glucose,condition,0.0001654770703939
70-99,Normal pregnancy,730-inf,Glucose,condition,0.0001103180469292
70-99,Not in labor force (finding),7-14,Glucose,condition,4.412721877171887e-05
70-99,Not in labor force (finding),14-30,Glucose,condition,5.515902346464858e-05
70-99,Not in labor force (finding),30-60,Glucose,condition,0.0001213498516222
70-99,Not in labor force (finding),60-90,Glucose,condition,0.0003419859454808
70-99,Not in labor force (finding),90-180,Glucose,condition,0.0005736538440323
70-99,Not in labor force (finding),180-365,Glucose,condition,0.0004743676017959
70-99,Not in labor force (finding),365-730,Glucose,condition,0.0014451664147737
70-99,Not in labor force (finding),730-inf,Glucose,condition,0.0037397817909031
70-99,Obstructive sleep apnea syndrome (disorder),730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Osteoarthritis of hip,730-inf,Glucose,condition,0.0001654770703939
70-99,Osteoarthritis of knee,180-365,Glucose,condition,5.515902346464858e-05
70-99,Osteoarthritis of knee,365-730,Glucose,condition,5.515902346464858e-05
70-99,Osteoarthritis of knee,730-inf,Glucose,condition,3.309541407878915e-05
70-99,Osteoporosis (disorder),180-365,Glucose,condition,1.1031804692929717e-05
70-99,Osteoporosis (disorder),365-730,Glucose,condition,0.000143413461008
70-99,Osteoporosis (disorder),730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Otitis media,90-180,Glucose,condition,1.1031804692929717e-05
70-99,Otitis media,365-730,Glucose,condition,1.1031804692929717e-05
70-99,Otitis media,730-inf,Glucose,condition,2.2063609385859437e-05
70-99,Part-time employment (finding),7-14,Glucose,condition,0.0002206360938585
70-99,Part-time employment (finding),14-30,Glucose,condition,0.0001213498516222
70-99,Part-time employment (finding),30-60,Glucose,condition,0.0001654770703939
70-99,Part-time employment (finding),60-90,Glucose,condition,0.0002096042891656
70-99,Part-time employment (finding),90-180,Glucose,condition,0.000463335797103
70-99,Part-time employment (finding),180-365,Glucose,condition,0.001401039196002
70-99,Part-time employment (finding),365-730,Glucose,condition,0.0013458801725374
70-99,Part-time employment (finding),730-inf,Glucose,condition,0.0069500369565457
70-99,Pathological fracture due to osteoporosis (disorder),365-730,Glucose,condition,0.0001654770703939
70-99,Pathological fracture due to osteoporosis (disorder),730-inf,Glucose,condition,9.928624223636744e-05
70-99,Pneumococcal conjugate PCV 13,30-60,Glucose,immunization,2.2063609385859437e-05
70-99,Pneumococcal conjugate PCV 13,60-90,Glucose,immunization,3.309541407878915e-05
70-99,Pneumococcal conjugate PCV 13,90-180,Glucose,immunization,1.1031804692929717e-05
70-99,Pneumococcal conjugate PCV 13,180-365,Glucose,immunization,5.515902346464858e-05
70-99,Pneumococcal conjugate PCV 13,365-730,Glucose,immunization,0.0002206360938585
70-99,Pneumococcal conjugate PCV 13,730-inf,Glucose,immunization,3.309541407878915e-05
70-99,Pneumonia (disorder),730-inf,Glucose,condition,0.0001765088750868
70-99,Polyp of colon,180-365,Glucose,condition,0.0001323816563151
70-99,Polyp of colon,365-730,Glucose,condition,0.0003419859454808
70-99,Polyp of colon,730-inf,Glucose,condition,0.0001323816563151
70-99,Prediabetes,90-180,Glucose,condition,9.928624223636744e-05
70-99,Prediabetes,180-365,Glucose,condition,1.1031804692929717e-05
70-99,Prediabetes,365-730,Glucose,condition,2.2063609385859437e-05
70-99,Prediabetes,730-inf,Glucose,condition,2.2063609385859437e-05
70-99,Preeclampsia,365-730,Glucose,condition,1.1031804692929717e-05
70-99,Preeclampsia,730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Primary dental caries (disorder),14-30,Glucose,condition,1.1031804692929717e-05
70-99,Primary dental caries (disorder),30-60,Glucose,condition,3.309541407878915e-05
70-99,Primary dental caries (disorder),60-90,Glucose,condition,1.1031804692929717e-05
70-99,Primary dental caries (disorder),90-180,Glucose,condition,0.0002096042891656
70-99,Primary dental caries (disorder),180-365,Glucose,condition,0.0002426997032444
70-99,Primary dental caries (disorder),365-730,Glucose,condition,0.0001103180469292
70-99,Primary dental caries (disorder),730-inf,Glucose,condition,0.0019967566494202
70-99,Primary malignant neoplasm of colon,365-730,Glucose,condition,1.1031804692929717e-05
70-99,Protracted diarrhea,365-730,Glucose,condition,5.515902346464858e-05
70-99,Protracted diarrhea,730-inf,Glucose,condition,6.61908281575783e-05
70-99,Pulmonary emphysema (disorder),730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Recurrent rectal polyp,730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Recurrent urinary tract infection (disorder),730-inf,Glucose,condition,0.0001985724844727
70-99,Refugee (person),7-14,Glucose,condition,1.1031804692929717e-05
70-99,Refugee (person),14-30,Glucose,condition,2.2063609385859437e-05
70-99,Refugee (person),30-60,Glucose,condition,2.2063609385859437e-05
70-99,Refugee (person),90-180,Glucose,condition,1.1031804692929717e-05
70-99,Refugee (person),730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Reports of violence in the environment (finding),7-14,Glucose,condition,5.515902346464858e-05
70-99,Reports of violence in the environment (finding),14-30,Glucose,condition,3.309541407878915e-05
70-99,Reports of violence in the environment (finding),30-60,Glucose,condition,0.0002096042891656
70-99,Reports of violence in the environment (finding),60-90,Glucose,condition,0.0001765088750868
70-99,Reports of violence in the environment (finding),90-180,Glucose,condition,0.0001875406797798
70-99,Reports of violence in the environment (finding),180-365,Glucose,condition,0.0007391309144262
70-99,Reports of violence in the environment (finding),365-730,Glucose,condition,0.0008715125707414
70-99,Reports of violence in the environment (finding),730-inf,Glucose,condition,0.0024269970324445
70-99,Resorption of alveolar process due to dental trauma (disorder),730-inf,Glucose,condition,9.928624223636744e-05
70-99,Respiratory distress (finding),730-inf,Glucose,condition,0.0001765088750868
70-99,Rupture of patellar tendon,730-inf,Glucose,condition,0.000154445265701
70-99,Secondary malignant neoplasm of colon,365-730,Glucose,condition,1.1031804692929717e-05
70-99,Secondary malignant neoplasm of colon,730-inf,Glucose,condition,0.0001103180469292
70-99,Sepsis (disorder),365-730,Glucose,condition,5.515902346464858e-05
70-99,Sepsis (disorder),730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Sepsis caused by virus (disorder),730-inf,Glucose,condition,7.722263285050801e-05
70-99,Septic shock (disorder),365-730,Glucose,condition,5.515902346464858e-05
70-99,Septic shock (disorder),730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Severe anxiety (panic) (finding),7-14,Glucose,condition,3.309541407878915e-05
70-99,Severe anxiety (panic) (finding),180-365,Glucose,condition,5.515902346464858e-05
70-99,Severe anxiety (panic) (finding),365-730,Glucose,condition,0.0001103180469292
70-99,Severe anxiety (panic) (finding),730-inf,Glucose,condition,0.0002647633126303
70-99,Sinusitis (disorder),0-7,Glucose,condition,1.1031804692929717e-05
70-99,Sinusitis (disorder),7-14,Glucose,condition,1.1031804692929717e-05
70-99,Sinusitis (disorder),30-60,Glucose,condition,2.2063609385859437e-05
70-99,Sinusitis (disorder),60-90,Glucose,condition,1.1031804692929717e-05
70-99,Sinusitis (disorder),90-180,Glucose,condition,0.0001323816563151
70-99,Sinusitis (disorder),730-inf,Glucose,condition,0.0003199223360949
70-99,Sleep disorder (disorder),730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Smokes tobacco daily,365-730,Glucose,condition,9.928624223636744e-05
70-99,Smokes tobacco daily,730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Social isolation (finding),7-14,Glucose,condition,9.928624223636744e-05
70-99,Social isolation (finding),14-30,Glucose,condition,9.928624223636744e-05
70-99,Social isolation (finding),30-60,Glucose,condition,0.000143413461008
70-99,Social isolation (finding),60-90,Glucose,condition,2.2063609385859437e-05
70-99,Social isolation (finding),90-180,Glucose,condition,0.0002978587267091
70-99,Social isolation (finding),180-365,Glucose,condition,0.0005184948205676
70-99,Social isolation (finding),365-730,Glucose,condition,0.0014341346100808
70-99,Social isolation (finding),730-inf,Glucose,condition,0.0035632729158162
70-99,Sore throat symptom (finding),730-inf,Glucose,condition,7.722263285050801e-05
70-99,Sprain (morphologic abnormality),60-90,Glucose,condition,1.1031804692929717e-05
70-99,Sprain (morphologic abnormality),90-180,Glucose,condition,1.1031804692929717e-05
70-99,Sprain (morphologic abnormality),180-365,Glucose,condition,7.722263285050801e-05
70-99,Sprain (morphologic abnormality),730-inf,Glucose,condition,0.0003419859454808
70-99,Sprain of ankle,60-90,Glucose,condition,1.1031804692929717e-05
70-99,Sprain of ankle,90-180,Glucose,condition,1.1031804692929717e-05
70-99,Sprain of ankle,180-365,Glucose,condition,7.722263285050801e-05
70-99,Sprain of ankle,730-inf,Glucose,condition,0.0003419859454808
70-99,Sputum finding (finding),730-inf,Glucose,condition,8.825443754343773e-05
70-99,Streptococcal sore throat (disorder),7-14,Glucose,condition,7.722263285050801e-05
70-99,Streptococcal sore throat (disorder),365-730,Glucose,condition,8.825443754343773e-05
70-99,Streptococcal sore throat (disorder),730-inf,Glucose,condition,0.0002206360938585
70-99,Stress (finding),7-14,Glucose,condition,0.000308890531402
70-99,Stress (finding),14-30,Glucose,condition,0.000308890531402
70-99,Stress (finding),30-60,Glucose,condition,0.0004523039924101
70-99,Stress (finding),60-90,Glucose,condition,0.0008494489613555
70-99,Stress (finding),90-180,Glucose,condition,0.0008384171566626
70-99,Stress (finding),180-365,Glucose,condition,0.0020629474775778
70-99,Stress (finding),365-730,Glucose,condition,0.0036404955486668
70-99,Stress (finding),730-inf,Glucose,condition,0.0119364126777499
70-99,Stroke,730-inf,Glucose,condition,9.928624223636744e-05
70-99,Suspected COVID-19,180-365,Glucose,condition,3.309541407878915e-05
70-99,Suspected COVID-19,365-730,Glucose,condition,4.412721877171887e-05
70-99,Suspected COVID-19,730-inf,Glucose,condition,0.0003971449689454
70-99,Suspected lung cancer (situation),365-730,Glucose,condition,0.000154445265701
70-99,Suspected lung cancer (situation),730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Suspected prostate cancer (situation),90-180,Glucose,condition,1.1031804692929717e-05
70-99,Suspected prostate cancer (situation),365-730,Glucose,condition,2.2063609385859437e-05
70-99,Suspected prostate cancer (situation),730-inf,Glucose,condition,0.0001103180469292
70-99,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,7-14,Glucose,immunization,1.1031804692929717e-05
70-99,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,90-180,Glucose,immunization,3.309541407878915e-05
70-99,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,180-365,Glucose,immunization,0.0004302403830242
70-99,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,365-730,Glucose,immunization,0.0004964312111818
70-99,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,730-inf,Glucose,immunization,0.002338742594901
70-99,Tear of meniscus of knee,365-730,Glucose,condition,9.928624223636744e-05
70-99,Tear of meniscus of knee,730-inf,Glucose,condition,1.1031804692929717e-05
70-99,Third degree burn,365-730,Glucose,condition,9.928624223636744e-05
70-99,Tongue tie (disorder),730-inf,Glucose,condition,0.0001213498516222
70-99,Torus palatinus (disorder),730-inf,Glucose,condition,0.0001875406797798
70-99,Transformed migraine (disorder),90-180,Glucose,condition,9.928624223636744e-05
70-99,Transformed migraine (disorder),730-inf,Glucose,condition,0.0001654770703939
70-99,Traumatic dislocation of temporomandibular joint (disorder),365-730,Glucose,condition,1.1031804692929717e-05
70-99,Unemployed (finding),7-14,Glucose,condition,4.412721877171887e-05
70-99,Unemployed (finding),90-180,Glucose,condition,4.412721877171887e-05
70-99,Unemployed (finding),180-365,Glucose,condition,0.0004412721877171
70-99,Unemployed (finding),365-730,Glucose,condition,0.0003530177501737
70-99,Unemployed (finding),730-inf,Glucose,condition,0.0015444526570101
70-99,Unhealthy alcohol drinking behavior (finding),14-30,Glucose,condition,1.1031804692929717e-05
70-99,Unhealthy alcohol drinking behavior (finding),30-60,Glucose,condition,1.1031804692929717e-05
70-99,Unhealthy alcohol drinking behavior (finding),90-180,Glucose,condition,3.309541407878915e-05
70-99,Unhealthy alcohol drinking behavior (finding),180-365,Glucose,condition,0.0002757951173232
70-99,Unhealthy alcohol drinking behavior (finding),365-730,Glucose,condition,4.412721877171887e-05
70-99,Unhealthy alcohol drinking behavior (finding),730-inf,Glucose,condition,0.0002537315079373
70-99,Victim of intimate partner abuse (finding),7-14,Glucose,condition,2.2063609385859437e-05
70-99,Victim of intimate partner abuse (finding),14-30,Glucose,condition,9.928624223636744e-05
70-99,Victim of intimate partner abuse (finding),30-60,Glucose,condition,7.722263285050801e-05
70-99,Victim of intimate partner abuse (finding),60-90,Glucose,condition,9.928624223636744e-05
70-99,Victim of intimate partner abuse (finding),90-180,Glucose,condition,0.0002647633126303
70-99,Victim of intimate partner abuse (finding),180-365,Glucose,condition,0.000617781062804
70-99,Victim of intimate partner abuse (finding),365-730,Glucose,condition,0.0005957174534182
70-99,Victim of intimate partner abuse (finding),730-inf,Glucose,condition,0.003133032532792
70-99,Viral sinusitis (disorder),0-7,Glucose,condition,1.1031804692929717e-05
70-99,Viral sinusitis (disorder),7-14,Glucose,condition,6.61908281575783e-05
70-99,Viral sinusitis (disorder),14-30,Glucose,condition,0.0002096042891656
70-99,Viral sinusitis (disorder),30-60,Glucose,condition,8.825443754343773e-05
70-99,Viral sinusitis (disorder),60-90,Glucose,condition,1.1031804692929717e-05
70-99,Viral sinusitis (disorder),90-180,Glucose,condition,5.515902346464858e-05
70-99,Viral sinusitis (disorder),180-365,Glucose,condition,0.0011031804692929
70-99,Viral sinusitis (disorder),365-730,Glucose,condition,0.0005846856487252
70-99,Viral sinusitis (disorder),730-inf,Glucose,condition,0.0020188202588061
70-99,Wheezing (finding),180-365,Glucose,condition,3.309541407878915e-05
70-99,Wheezing (finding),365-730,Glucose,condition,4.412721877171887e-05
70-99,Wheezing (finding),730-inf,Glucose,condition,0.0001103180469292
70-99,Whiplash injury to neck,30-60,Glucose,condition,4.412721877171887e-05
70-99,Whiplash injury to neck,60-90,Glucose,condition,2.2063609385859437e-05
70-99,Whiplash injury to neck,730-inf,Glucose,condition,2.2063609385859437e-05
70-99,pneumococcal polysaccharide vaccine  23 valent,30-60,Glucose,immunization,1.1031804692929717e-05
70-99,pneumococcal polysaccharide vaccine  23 valent,60-90,Glucose,immunization,2.2063609385859437e-05
70-99,pneumococcal polysaccharide vaccine  23 valent,90-180,Glucose,immunization,5.515902346464858e-05
70-99,pneumococcal polysaccharide vaccine  23 valent,180-365,Glucose,immunization,3.309541407878915e-05
70-99,pneumococcal polysaccharide vaccine  23 valent,365-730,Glucose,immunization,0.0001985724844727
70-99,pneumococcal polysaccharide vaccine  23 valent,730-inf,Glucose,immunization,0.0001765088750868
70-99,rotavirus  monovalent,30-60,Glucose,immunization,1.1031804692929717e-05
70-99,rotavirus  monovalent,90-180,Glucose,immunization,1.1031804692929717e-05
70-99,varicella,180-365,Glucose,immunization,1.1031804692929717e-05
70-99,varicella,365-730,Glucose,immunization,2.2063609385859437e-05
70-99,varicella,730-inf,Glucose,immunization,1.1031804692929717e-05
70-99,zoster vaccine  live,90-180,Glucose,immunization,2.2063609385859437e-05
70-99,zoster vaccine  live,180-365,Glucose,immunization,7.722263285050801e-05
70-99,zoster vaccine  live,365-730,Glucose,immunization,0.0002206360938585
70-99,zoster vaccine  live,730-inf,Glucose,immunization,0.000926671594206
99-125,0-1,0-7,Glucose,Creatinine,0.0078705078705078
99-125,0-1,7-14,Glucose,Creatinine,0.0025245025245025
99-125,0-1,14-30,Glucose,Creatinine,0.0062370062370062
99-125,0-1,30-60,Glucose,Creatinine,0.0102465102465102
99-125,0-1,60-90,Glucose,Creatinine,0.0044550044550044
99-125,0-1,90-180,Glucose,Creatinine,0.0001485001485001
99-125,0-1,730-inf,Glucose,Creatinine,0.0031185031185031
99-125,0-35,0-7,Glucose,Carbon Dioxide,0.016038016038016
99-125,0-35,7-14,Glucose,Carbon Dioxide,0.0031185031185031
99-125,0-35,14-30,Glucose,Carbon Dioxide,0.009058509058509
99-125,0-35,30-60,Glucose,Carbon Dioxide,0.013068013068013
99-125,0-35,60-90,Glucose,Carbon Dioxide,0.0059400059400059
99-125,0-35,90-180,Glucose,Carbon Dioxide,0.0002970002970002
99-125,0-35,730-inf,Glucose,Carbon Dioxide,0.006088506088506
99-125,0-60,30-60,Glucose,Diastolic Blood Pressure,0.0001485001485001
99-125,0-60,90-180,Glucose,Diastolic Blood Pressure,0.0001485001485001
99-125,0-60,180-365,Glucose,Diastolic Blood Pressure,0.0013365013365013
99-125,0-60,365-730,Glucose,Diastolic Blood Pressure,0.0013365013365013
99-125,0-60,730-inf,Glucose,Diastolic Blood Pressure,0.0041580041580041
99-125,0-70,0-7,Glucose,Glucose,0.002079002079002
99-125,0-70,7-14,Glucose,Glucose,0.0002970002970002
99-125,0-70,14-30,Glucose,Glucose,0.0014850014850014
99-125,0-70,30-60,Glucose,Glucose,0.0013365013365013
99-125,0-70,60-90,Glucose,Glucose,0.0004455004455004
99-125,0-70,730-inf,Glucose,Glucose,0.0004455004455004
99-125,0-8,0-7,Glucose,Calcium,0.0005940005940005
99-125,0-8,7-14,Glucose,Calcium,0.0007425007425007
99-125,0-8,14-30,Glucose,Calcium,0.0002970002970002
99-125,0-8,30-60,Glucose,Calcium,0.0007425007425007
99-125,0-90,30-60,Glucose,Systolic Blood Pressure,0.001039501039501
99-125,0-90,90-180,Glucose,Systolic Blood Pressure,0.0001485001485001
99-125,0-90,180-365,Glucose,Systolic Blood Pressure,0.0002970002970002
99-125,0-90,365-730,Glucose,Systolic Blood Pressure,0.0008910008910008
99-125,0-90,730-inf,Glucose,Systolic Blood Pressure,0.0017820017820017
99-125,1-1,0-7,Glucose,Creatinine,0.0014850014850014
99-125,1-1,7-14,Glucose,Creatinine,0.0005940005940005
99-125,1-1,14-30,Glucose,Creatinine,0.0028215028215028
99-125,1-1,30-60,Glucose,Creatinine,0.0026730026730026
99-125,1-1,60-90,Glucose,Creatinine,0.0014850014850014
99-125,1-1,90-180,Glucose,Creatinine,0.0001485001485001
99-125,1-1,730-inf,Glucose,Creatinine,0.0008910008910008
99-125,1-inf,0-7,Glucose,Creatinine,0.0066825066825066
99-125,1-inf,30-60,Glucose,Creatinine,0.0001485001485001
99-125,1-inf,730-inf,Glucose,Creatinine,0.002079002079002
99-125,107-inf,0-7,Glucose,Chloride,0.006088506088506
99-125,107-inf,7-14,Glucose,Chloride,0.0014850014850014
99-125,107-inf,14-30,Glucose,Chloride,0.0017820017820017
99-125,107-inf,30-60,Glucose,Chloride,0.0066825066825066
99-125,107-inf,60-90,Glucose,Chloride,0.0032670032670032
99-125,107-inf,90-180,Glucose,Chloride,0.0002970002970002
99-125,107-inf,730-inf,Glucose,Chloride,0.0019305019305019
99-125,120-140,7-14,Glucose,Systolic Blood Pressure,0.0001485001485001
99-125,120-140,30-60,Glucose,Systolic Blood Pressure,0.0001485001485001
99-125,120-140,90-180,Glucose,Systolic Blood Pressure,0.0007425007425007
99-125,120-140,180-365,Glucose,Systolic Blood Pressure,0.0005940005940005
99-125,120-140,365-730,Glucose,Systolic Blood Pressure,0.0014850014850014
99-125,120-140,730-inf,Glucose,Systolic Blood Pressure,0.0037125037125037
99-125,135-145,0-7,Glucose,Sodium,0.016038016038016
99-125,135-145,7-14,Glucose,Sodium,0.0031185031185031
99-125,135-145,14-30,Glucose,Sodium,0.009058509058509
99-125,135-145,30-60,Glucose,Sodium,0.013068013068013
99-125,135-145,60-90,Glucose,Sodium,0.0059400059400059
99-125,135-145,90-180,Glucose,Sodium,0.0002970002970002
99-125,135-145,730-inf,Glucose,Sodium,0.006088506088506
99-125,140-inf,7-14,Glucose,Systolic Blood Pressure,0.0001485001485001
99-125,140-inf,30-60,Glucose,Systolic Blood Pressure,0.0001485001485001
99-125,140-inf,60-90,Glucose,Systolic Blood Pressure,0.0001485001485001
99-125,140-inf,90-180,Glucose,Systolic Blood Pressure,0.0002970002970002
99-125,140-inf,180-365,Glucose,Systolic Blood Pressure,0.0011880011880011
99-125,140-inf,365-730,Glucose,Systolic Blood Pressure,0.0002970002970002
99-125,140-inf,730-inf,Glucose,Systolic Blood Pressure,0.0004455004455004
99-125,150-170,7-14,Glucose,Body Height,0.001039501039501
99-125,150-170,14-30,Glucose,Body Height,0.0007425007425007
99-125,150-170,30-60,Glucose,Body Height,0.0014850014850014
99-125,150-170,60-90,Glucose,Body Height,0.0004455004455004
99-125,150-170,90-180,Glucose,Body Height,0.0005940005940005
99-125,150-170,180-365,Glucose,Body Height,0.004009504009504
99-125,150-170,365-730,Glucose,Body Height,0.0049005049005049
99-125,150-170,730-inf,Glucose,Body Height,0.0179685179685179
99-125,170-190,7-14,Glucose,Body Height,0.0011880011880011
99-125,170-190,14-30,Glucose,Body Height,0.0007425007425007
99-125,170-190,30-60,Glucose,Body Height,0.0005940005940005
99-125,170-190,60-90,Glucose,Body Height,0.0016335016335016
99-125,170-190,90-180,Glucose,Body Height,0.0063855063855063
99-125,170-190,180-365,Glucose,Body Height,0.0054945054945054
99-125,170-190,365-730,Glucose,Body Height,0.0075735075735075
99-125,170-190,730-inf,Glucose,Body Height,0.0264330264330264
99-125,3-5,0-7,Glucose,Potassium,0.0139590139590139
99-125,3-5,7-14,Glucose,Potassium,0.0029700029700029
99-125,3-5,14-30,Glucose,Potassium,0.0054945054945054
99-125,3-5,30-60,Glucose,Potassium,0.0108405108405108
99-125,3-5,60-90,Glucose,Potassium,0.0049005049005049
99-125,3-5,90-180,Glucose,Potassium,0.0002970002970002
99-125,3-5,730-inf,Glucose,Potassium,0.0054945054945054
99-125,5-inf,0-7,Glucose,Potassium,0.002079002079002
99-125,5-inf,7-14,Glucose,Potassium,0.0001485001485001
99-125,5-inf,14-30,Glucose,Potassium,0.0035640035640035
99-125,5-inf,30-60,Glucose,Potassium,0.0022275022275022
99-125,5-inf,60-90,Glucose,Potassium,0.001039501039501
99-125,5-inf,730-inf,Glucose,Potassium,0.0005940005940005
99-125,50-70,730-inf,Glucose,Body Weight,0.0001485001485001
99-125,60-80,7-14,Glucose,Diastolic Blood Pressure,0.0014850014850014
99-125,60-80,14-30,Glucose,Diastolic Blood Pressure,0.0013365013365013
99-125,60-80,30-60,Glucose,Diastolic Blood Pressure,0.0014850014850014
99-125,60-80,60-90,Glucose,Diastolic Blood Pressure,0.0017820017820017
99-125,60-80,90-180,Glucose,Diastolic Blood Pressure,0.0062370062370062
99-125,60-80,180-365,Glucose,Diastolic Blood Pressure,0.0047520047520047
