cause,effect,lag_bin,cause_type,effect_type,conditional_probability
3-5,Drug overdose,365-730,Potassium,condition,0.0001452109430966
3-5,Drug overdose,730-inf,Potassium,condition,0.0004453135588297
3-5,Dyspnea (finding),60-90,Potassium,condition,9.680729539778118e-06
3-5,Dyspnea (finding),180-365,Potassium,condition,3.8722918159112473e-05
3-5,Dyspnea (finding),365-730,Potassium,condition,3.8722918159112473e-05
3-5,Dyspnea (finding),730-inf,Potassium,condition,0.0001161687544773
3-5,End-stage renal disease (disorder),7-14,Potassium,condition,9.680729539778118e-06
3-5,End-stage renal disease (disorder),30-60,Potassium,condition,1.936145907955624e-05
3-5,End-stage renal disease (disorder),60-90,Potassium,condition,9.680729539778118e-06
3-5,End-stage renal disease (disorder),90-180,Potassium,condition,2.9042188619334352e-05
3-5,End-stage renal disease (disorder),180-365,Potassium,condition,4.8403647698890585e-05
3-5,End-stage renal disease (disorder),365-730,Potassium,condition,0.0001064880249375
3-5,End-stage renal disease (disorder),730-inf,Potassium,condition,0.0002226567794148
3-5,Epidermal burn of skin (disorder),180-365,Potassium,condition,2.9042188619334352e-05
3-5,Epidermal burn of skin (disorder),365-730,Potassium,condition,7.744583631822495e-05
3-5,Epidermal burn of skin (disorder),730-inf,Potassium,condition,9.680729539778118e-06
3-5,Facial laceration,730-inf,Potassium,condition,0.0001645724021762
3-5,Fatigue (finding),180-365,Potassium,condition,3.8722918159112473e-05
3-5,Fatigue (finding),365-730,Potassium,condition,3.8722918159112473e-05
3-5,Fatigue (finding),730-inf,Potassium,condition,0.0002032953203353
3-5,Fetus with chromosomal abnormality,365-730,Potassium,condition,9.680729539778118e-06
3-5,Fever (finding),180-365,Potassium,condition,3.8722918159112473e-05
3-5,Fever (finding),365-730,Potassium,condition,3.8722918159112473e-05
3-5,Fever (finding),730-inf,Potassium,condition,0.00043563282929
3-5,Fracture of ankle,60-90,Potassium,condition,9.680729539778118e-06
3-5,Fracture of ankle,730-inf,Potassium,condition,9.680729539778118e-06
3-5,Fracture of bone (disorder),60-90,Potassium,condition,9.680729539778118e-06
3-5,Fracture of bone (disorder),180-365,Potassium,condition,3.8722918159112473e-05
3-5,Fracture of bone (disorder),365-730,Potassium,condition,0.0003001026157331
3-5,Fracture of bone (disorder),730-inf,Potassium,condition,0.0001936145907955
3-5,Fracture of clavicle,365-730,Potassium,condition,0.0001645724021762
3-5,Fracture of forearm,730-inf,Potassium,condition,6.776510677844683e-05
3-5,Fracture of rib,180-365,Potassium,condition,3.8722918159112473e-05
3-5,Fracture of rib,365-730,Potassium,condition,6.776510677844683e-05
3-5,Fracture subluxation of wrist,365-730,Potassium,condition,6.776510677844683e-05
3-5,Fracture subluxation of wrist,730-inf,Potassium,condition,0.0001161687544773
3-5,Fractured dental filling (finding),90-180,Potassium,condition,9.680729539778118e-06
3-5,Fractured dental filling (finding),180-365,Potassium,condition,0.0001258494840171
3-5,Fractured dental filling (finding),365-730,Potassium,condition,0.000174253131716
3-5,Fractured dental filling (finding),730-inf,Potassium,condition,0.0007550969041026
3-5,Full-time employment (finding),7-14,Potassium,condition,0.0005130786656082
3-5,Full-time employment (finding),14-30,Potassium,condition,0.0001355302135568
3-5,Full-time employment (finding),30-60,Potassium,condition,0.0002516989680342
3-5,Full-time employment (finding),60-90,Potassium,condition,9.680729539778116e-05
3-5,Full-time employment (finding),90-180,Potassium,condition,0.0006486088791651
3-5,Full-time employment (finding),180-365,Potassium,condition,0.0016457240217622
3-5,Full-time employment (finding),365-730,Potassium,condition,0.0026234777052798
3-5,Full-time employment (finding),730-inf,Potassium,condition,0.0097968982942554
3-5,Gingival disease (disorder),7-14,Potassium,condition,2.9042188619334352e-05
3-5,Gingival disease (disorder),14-30,Potassium,condition,2.9042188619334352e-05
3-5,Gingival disease (disorder),30-60,Potassium,condition,0.0002807411566535
3-5,Gingival disease (disorder),60-90,Potassium,condition,6.776510677844683e-05
3-5,Gingival disease (disorder),90-180,Potassium,condition,0.0003194640748126
3-5,Gingival disease (disorder),180-365,Potassium,condition,0.0005033979360684
3-5,Gingival disease (disorder),365-730,Potassium,condition,0.0003872291815911
3-5,Gingival disease (disorder),730-inf,Potassium,condition,0.0032527251253654
3-5,Gingivitis (disorder),7-14,Potassium,condition,0.0003775484520513
3-5,Gingivitis (disorder),14-30,Potassium,condition,0.0003001026157331
3-5,Gingivitis (disorder),30-60,Potassium,condition,0.0003291448043524
3-5,Gingivitis (disorder),60-90,Potassium,condition,0.0003872291815911
3-5,Gingivitis (disorder),90-180,Potassium,condition,0.0008325427404209
3-5,Gingivitis (disorder),180-365,Potassium,condition,0.0027299657302174
3-5,Gingivitis (disorder),365-730,Potassium,condition,0.002352417278166
3-5,Gingivitis (disorder),730-inf,Potassium,condition,0.0118104900385293
3-5,Has a criminal record (finding),365-730,Potassium,condition,9.680729539778118e-06
3-5,Has a criminal record (finding),730-inf,Potassium,condition,0.0003775484520513
3-5,Headache (finding),180-365,Potassium,condition,3.8722918159112473e-05
3-5,Headache (finding),365-730,Potassium,condition,3.8722918159112473e-05
3-5,Headache (finding),730-inf,Potassium,condition,9.680729539778118e-06
3-5,Hep A  adult,180-365,Potassium,immunization,9.680729539778118e-06
3-5,Hep A  adult,365-730,Potassium,immunization,1.936145907955624e-05
3-5,Hep A  adult,730-inf,Potassium,immunization,5.8084377238668703e-05
3-5,Hep A  ped/adol  2 dose,180-365,Potassium,immunization,9.680729539778118e-06
3-5,Hep A  ped/adol  2 dose,365-730,Potassium,immunization,2.9042188619334352e-05
3-5,Hep A  ped/adol  2 dose,730-inf,Potassium,immunization,1.936145907955624e-05
3-5,Hep B  adolescent or pediatric,90-180,Potassium,immunization,2.9042188619334352e-05
3-5,Hib (PRP-OMP),14-30,Potassium,immunization,9.680729539778118e-06
3-5,Hib (PRP-OMP),30-60,Potassium,immunization,1.936145907955624e-05
3-5,Hib (PRP-OMP),60-90,Potassium,immunization,9.680729539778118e-06
3-5,Hib (PRP-OMP),90-180,Potassium,immunization,9.680729539778118e-06
3-5,Hib (PRP-OMP),180-365,Potassium,immunization,0.0001258494840171
3-5,Hib (PRP-OMP),365-730,Potassium,immunization,1.936145907955624e-05
3-5,Hib (PRP-OMP),730-inf,Potassium,immunization,9.680729539778118e-06
3-5,History of aortic valve replacement (situation),730-inf,Potassium,condition,0.0002420182384944
3-5,History of artificial joint (situation),730-inf,Potassium,condition,9.680729539778118e-06
3-5,History of coronary artery bypass grafting (situation),7-14,Potassium,condition,9.680729539778118e-06
3-5,History of coronary artery bypass grafting (situation),30-60,Potassium,condition,1.936145907955624e-05
3-5,History of coronary artery bypass grafting (situation),180-365,Potassium,condition,9.680729539778116e-05
3-5,History of coronary artery bypass grafting (situation),730-inf,Potassium,condition,2.9042188619334352e-05
3-5,History of myocardial infarction (situation),90-180,Potassium,condition,1.936145907955624e-05
3-5,History of myocardial infarction (situation),180-365,Potassium,condition,0.0001548916726364
3-5,History of myocardial infarction (situation),730-inf,Potassium,condition,0.0001355302135568
3-5,History of renal transplant (situation),0-7,Potassium,condition,0.0002032953203353
3-5,History of renal transplant (situation),730-inf,Potassium,condition,0.0005905245019264
3-5,Homeless (finding),365-730,Potassium,condition,9.680729539778118e-06
3-5,Homeless (finding),730-inf,Potassium,condition,0.0002032953203353
3-5,Hyperlipidemia,365-730,Potassium,condition,2.9042188619334352e-05
3-5,Hyperlipidemia,730-inf,Potassium,condition,9.680729539778116e-05
3-5,Hypoxemia (disorder),730-inf,Potassium,condition,0.0001839338612557
3-5,IPV,14-30,Potassium,immunization,9.680729539778118e-06
3-5,IPV,30-60,Potassium,immunization,2.9042188619334352e-05
3-5,IPV,60-90,Potassium,immunization,1.936145907955624e-05
3-5,IPV,90-180,Potassium,immunization,4.8403647698890585e-05
3-5,IPV,730-inf,Potassium,immunization,1.936145907955624e-05
3-5,Infection of tooth (disorder),14-30,Potassium,condition,3.8722918159112473e-05
3-5,Infection of tooth (disorder),30-60,Potassium,condition,2.9042188619334352e-05
3-5,Infection of tooth (disorder),180-365,Potassium,condition,1.936145907955624e-05
3-5,Infection of tooth (disorder),365-730,Potassium,condition,9.680729539778116e-05
3-5,Infection of tooth (disorder),730-inf,Potassium,condition,0.000958392224438
3-5,Infectious mediastinitis (disorder),730-inf,Potassium,condition,7.744583631822495e-05
3-5,Influenza  seasonal  injectable  preservative free,7-14,Potassium,immunization,0.000348506263432
3-5,Influenza  seasonal  injectable  preservative free,14-30,Potassium,immunization,0.0001161687544773
3-5,Influenza  seasonal  injectable  preservative free,30-60,Potassium,immunization,0.0008035005518015
3-5,Influenza  seasonal  injectable  preservative free,60-90,Potassium,immunization,0.0006582896087049
3-5,Influenza  seasonal  injectable  preservative free,90-180,Potassium,immunization,0.0013165792174098
3-5,Influenza  seasonal  injectable  preservative free,180-365,Potassium,immunization,0.004666111638173
3-5,Influenza  seasonal  injectable  preservative free,365-730,Potassium,immunization,0.0072895893434529
3-5,Influenza  seasonal  injectable  preservative free,730-inf,Potassium,immunization,0.0213363279056709
3-5,Injury of anterior cruciate ligament,365-730,Potassium,condition,0.0001064880249375
3-5,Injury of anterior cruciate ligament,730-inf,Potassium,condition,1.936145907955624e-05
3-5,Injury of kidney (disorder),730-inf,Potassium,condition,7.744583631822495e-05
3-5,Injury of knee (disorder),365-730,Potassium,condition,0.0001839338612557
3-5,Injury of knee (disorder),730-inf,Potassium,condition,0.0001839338612557
3-5,Injury of neck (disorder),30-60,Potassium,condition,3.8722918159112473e-05
3-5,Injury of neck (disorder),60-90,Potassium,condition,3.8722918159112473e-05
3-5,Ischemic heart disease (disorder),180-365,Potassium,condition,1.936145907955624e-05
3-5,Ischemic heart disease (disorder),365-730,Potassium,condition,0.0001161687544773
3-5,Ischemic heart disease (disorder),730-inf,Potassium,condition,0.0001548916726364
3-5,Joint pain (finding),60-90,Potassium,condition,9.680729539778118e-06
3-5,Joint pain (finding),730-inf,Potassium,condition,0.0001645724021762
3-5,Kidney transplant failure and rejection (disorder),0-7,Potassium,condition,9.680729539778118e-06
3-5,Kidney transplant failure and rejection (disorder),14-30,Potassium,condition,0.0002129760498751
3-5,Kidney transplant failure and rejection (disorder),30-60,Potassium,condition,4.8403647698890585e-05
3-5,Kidney transplant failure and rejection (disorder),730-inf,Potassium,condition,2.9042188619334352e-05
3-5,Laceration - injury (disorder),30-60,Potassium,condition,1.936145907955624e-05
3-5,Laceration - injury (disorder),60-90,Potassium,condition,9.680729539778118e-06
3-5,Laceration - injury (disorder),90-180,Potassium,condition,4.8403647698890585e-05
3-5,Laceration - injury (disorder),365-730,Potassium,condition,7.744583631822495e-05
3-5,Laceration - injury (disorder),730-inf,Potassium,condition,0.0004840364769889
3-5,Laceration of foot,90-180,Potassium,condition,9.680729539778118e-06
3-5,Laceration of foot,730-inf,Potassium,condition,9.680729539778118e-06
3-5,Laceration of forearm,30-60,Potassium,condition,1.936145907955624e-05
3-5,Laceration of forearm,60-90,Potassium,condition,9.680729539778118e-06
3-5,Laceration of forearm,90-180,Potassium,condition,3.8722918159112473e-05
3-5,Laceration of forearm,730-inf,Potassium,condition,1.936145907955624e-05
3-5,Laceration of hand,365-730,Potassium,condition,6.776510677844683e-05
3-5,Laceration of hand,730-inf,Potassium,condition,0.0002904218861933
3-5,Laceration of thigh,365-730,Potassium,condition,9.680729539778118e-06
3-5,Leaking dental filling (finding),90-180,Potassium,condition,9.680729539778118e-06
3-5,Leaking dental filling (finding),180-365,Potassium,condition,0.0001355302135568
3-5,Leaking dental filling (finding),365-730,Potassium,condition,7.744583631822495e-05
3-5,Leaking dental filling (finding),730-inf,Potassium,condition,0.0001452109430966
3-5,Limited social contact (finding),7-14,Potassium,condition,0.0001645724021762
3-5,Limited social contact (finding),14-30,Potassium,condition,7.744583631822495e-05
3-5,Limited social contact (finding),30-60,Potassium,condition,0.0001355302135568
3-5,Limited social contact (finding),60-90,Potassium,condition,8.712656585800307e-05
3-5,Limited social contact (finding),90-180,Potassium,condition,0.0002710604271137
3-5,Limited social contact (finding),180-365,Potassium,condition,0.0009390307653584
3-5,Limited social contact (finding),365-730,Potassium,condition,0.0012004104629324
3-5,Limited social contact (finding),730-inf,Potassium,condition,0.002526670409882
3-5,Loose dental filling (finding),14-30,Potassium,condition,9.680729539778118e-06
3-5,Loose dental filling (finding),30-60,Potassium,condition,3.8722918159112473e-05
3-5,Loose dental filling (finding),60-90,Potassium,condition,9.680729539778118e-06
3-5,Loose dental filling (finding),90-180,Potassium,condition,9.680729539778118e-06
3-5,Loose dental filling (finding),180-365,Potassium,condition,1.936145907955624e-05
3-5,Loose dental filling (finding),365-730,Potassium,condition,0.0003194640748126
3-5,Loose dental filling (finding),730-inf,Potassium,condition,0.0003097833452728
3-5,Loss of taste (finding),60-90,Potassium,condition,9.680729539778118e-06
3-5,Loss of taste (finding),180-365,Potassium,condition,3.8722918159112473e-05
3-5,Loss of taste (finding),365-730,Potassium,condition,2.9042188619334352e-05
3-5,Loss of taste (finding),730-inf,Potassium,condition,9.680729539778118e-06
3-5,Loss of teeth (disorder),180-365,Potassium,condition,9.680729539778118e-06
3-5,Loss of teeth (disorder),730-inf,Potassium,condition,0.0003775484520513
3-5,MMR,180-365,Potassium,immunization,1.936145907955624e-05
3-5,MMR,365-730,Potassium,immunization,1.936145907955624e-05
3-5,MMR,730-inf,Potassium,immunization,1.936145907955624e-05
3-5,Medication review due (situation),7-14,Potassium,condition,0.0008422234699606
3-5,Medication review due (situation),14-30,Potassium,condition,0.0008422234699606
3-5,Medication review due (situation),30-60,Potassium,condition,0.0013359406764893
3-5,Medication review due (situation),60-90,Potassium,condition,0.0011229646266142
3-5,Medication review due (situation),90-180,Potassium,condition,0.0020619953919727
3-5,Medication review due (situation),180-365,Potassium,condition,0.0050727022788437
3-5,Medication review due (situation),365-730,Potassium,condition,0.0090127592015334
3-5,Medication review due (situation),730-inf,Potassium,condition,0.0255280837963948
3-5,Metabolic syndrome X (disorder),7-14,Potassium,condition,4.8403647698890585e-05
3-5,Metabolic syndrome X (disorder),180-365,Potassium,condition,9.680729539778118e-06
3-5,Metabolic syndrome X (disorder),365-730,Potassium,condition,1.936145907955624e-05
3-5,Metabolic syndrome X (disorder),730-inf,Potassium,condition,0.0002904218861933
3-5,Metastasis from malignant tumor of prostate (disorder),730-inf,Potassium,condition,0.0001258494840171
3-5,Miscarriage in first trimester,30-60,Potassium,condition,2.9042188619334352e-05
3-5,Miscarriage in first trimester,60-90,Potassium,condition,1.936145907955624e-05
3-5,Miscarriage in first trimester,90-180,Potassium,condition,0.0001161687544773
3-5,Miscarriage in first trimester,180-365,Potassium,condition,6.776510677844683e-05
3-5,Miscarriage in first trimester,730-inf,Potassium,condition,1.936145907955624e-05
3-5,Miscarriage in second trimester,365-730,Potassium,condition,9.680729539778118e-06
3-5,Miscarriage in second trimester,730-inf,Potassium,condition,9.680729539778118e-06
3-5,Misuses drugs (finding),7-14,Potassium,condition,9.680729539778118e-06
3-5,Misuses drugs (finding),90-180,Potassium,condition,1.936145907955624e-05
3-5,Misuses drugs (finding),180-365,Potassium,condition,6.776510677844683e-05
3-5,Misuses drugs (finding),730-inf,Potassium,condition,0.0003001026157331
3-5,Muscle pain (finding),60-90,Potassium,condition,9.680729539778118e-06
3-5,Muscle pain (finding),730-inf,Potassium,condition,0.0001645724021762
3-5,Myocardial infarction (disorder),90-180,Potassium,condition,2.9042188619334352e-05
3-5,Myocardial infarction (disorder),180-365,Potassium,condition,0.0001452109430966
3-5,Myocardial infarction (disorder),730-inf,Potassium,condition,0.0001355302135568
3-5,Neoplasm of prostate,365-730,Potassium,condition,2.9042188619334352e-05
3-5,Neoplasm of prostate,730-inf,Potassium,condition,9.680729539778116e-05
3-5,Non-small cell carcinoma of lung  TNM stage 1 (disorder),365-730,Potassium,condition,0.0001258494840171
3-5,Non-small cell carcinoma of lung  TNM stage 1 (disorder),730-inf,Potassium,condition,1.936145907955624e-05
3-5,Non-small cell lung cancer (disorder),365-730,Potassium,condition,0.0001258494840171
3-5,Non-small cell lung cancer (disorder),730-inf,Potassium,condition,1.936145907955624e-05
3-5,Normal pregnancy,30-60,Potassium,condition,2.9042188619334352e-05
3-5,Normal pregnancy,60-90,Potassium,condition,1.936145907955624e-05
3-5,Normal pregnancy,90-180,Potassium,condition,0.0001258494840171
3-5,Normal pregnancy,180-365,Potassium,condition,7.744583631822495e-05
3-5,Normal pregnancy,365-730,Potassium,condition,0.0002420182384944
3-5,Normal pregnancy,730-inf,Potassium,condition,8.712656585800307e-05
3-5,Not in labor force (finding),7-14,Potassium,condition,8.712656585800307e-05
3-5,Not in labor force (finding),14-30,Potassium,condition,5.8084377238668703e-05
3-5,Not in labor force (finding),30-60,Potassium,condition,0.0002129760498751
3-5,Not in labor force (finding),60-90,Potassium,condition,0.0002904218861933
3-5,Not in labor force (finding),90-180,Potassium,condition,0.000522759395148
3-5,Not in labor force (finding),180-365,Potassium,condition,0.0005130786656082
3-5,Not in labor force (finding),365-730,Potassium,condition,0.0013843443241882
3-5,Not in labor force (finding),730-inf,Potassium,condition,0.0039206954636101
3-5,Obstructive sleep apnea syndrome (disorder),180-365,Potassium,condition,9.680729539778118e-06
3-5,Osteoarthritis of hip,30-60,Potassium,condition,9.680729539778118e-06
3-5,Osteoarthritis of hip,730-inf,Potassium,condition,0.0001355302135568
3-5,Osteoarthritis of knee,180-365,Potassium,condition,4.8403647698890585e-05
3-5,Osteoarthritis of knee,365-730,Potassium,condition,9.680729539778118e-06
3-5,Osteoarthritis of knee,730-inf,Potassium,condition,3.8722918159112473e-05
3-5,Osteoporosis (disorder),180-365,Potassium,condition,0.0001064880249375
3-5,Osteoporosis (disorder),365-730,Potassium,condition,0.0001064880249375
3-5,Osteoporosis (disorder),730-inf,Potassium,condition,1.936145907955624e-05
3-5,Otitis media,90-180,Potassium,condition,9.680729539778118e-06
3-5,Otitis media,365-730,Potassium,condition,9.680729539778118e-06
3-5,Otitis media,730-inf,Potassium,condition,1.936145907955624e-05
3-5,Part-time employment (finding),7-14,Potassium,condition,0.0001161687544773
3-5,Part-time employment (finding),14-30,Potassium,condition,0.0001355302135568
3-5,Part-time employment (finding),30-60,Potassium,condition,0.0001064880249375
3-5,Part-time employment (finding),60-90,Potassium,condition,0.0002129760498751
3-5,Part-time employment (finding),90-180,Potassium,condition,0.0005614823133071
3-5,Part-time employment (finding),180-365,Potassium,condition,0.001481151619586
3-5,Part-time employment (finding),365-730,Potassium,condition,0.0015876396445236
3-5,Part-time employment (finding),730-inf,Potassium,condition,0.0071927820480551
3-5,Pathological fracture due to osteoporosis (disorder),365-730,Potassium,condition,0.0001645724021762
3-5,Pathological fracture due to osteoporosis (disorder),730-inf,Potassium,condition,9.680729539778116e-05
3-5,Pneumococcal conjugate PCV 13,30-60,Potassium,immunization,9.680729539778118e-06
3-5,Pneumococcal conjugate PCV 13,60-90,Potassium,immunization,2.9042188619334352e-05
3-5,Pneumococcal conjugate PCV 13,90-180,Potassium,immunization,1.936145907955624e-05
3-5,Pneumococcal conjugate PCV 13,180-365,Potassium,immunization,5.8084377238668703e-05
3-5,Pneumococcal conjugate PCV 13,365-730,Potassium,immunization,0.0001936145907955
3-5,Pneumococcal conjugate PCV 13,730-inf,Potassium,immunization,2.9042188619334352e-05
3-5,Pneumonia (disorder),730-inf,Potassium,condition,0.0001839338612557
3-5,Polyp of colon,90-180,Potassium,condition,9.680729539778118e-06
3-5,Polyp of colon,180-365,Potassium,condition,0.0001258494840171
3-5,Polyp of colon,365-730,Potassium,condition,0.0003097833452728
3-5,Polyp of colon,730-inf,Potassium,condition,0.0001839338612557
3-5,Posttraumatic stress disorder,365-730,Potassium,condition,9.680729539778118e-06
3-5,Prediabetes,90-180,Potassium,condition,0.0001064880249375
3-5,Prediabetes,180-365,Potassium,condition,1.936145907955624e-05
3-5,Prediabetes,365-730,Potassium,condition,1.936145907955624e-05
3-5,Prediabetes,730-inf,Potassium,condition,1.936145907955624e-05
3-5,Preeclampsia,365-730,Potassium,condition,9.680729539778118e-06
3-5,Preeclampsia,730-inf,Potassium,condition,9.680729539778118e-06
3-5,Primary dental caries (disorder),7-14,Potassium,condition,9.680729539778118e-06
3-5,Primary dental caries (disorder),14-30,Potassium,condition,2.9042188619334352e-05
3-5,Primary dental caries (disorder),30-60,Potassium,condition,4.8403647698890585e-05
3-5,Primary dental caries (disorder),60-90,Potassium,condition,9.680729539778118e-06
3-5,Primary dental caries (disorder),90-180,Potassium,condition,0.0002032953203353
3-5,Primary dental caries (disorder),180-365,Potassium,condition,0.0002710604271137
3-5,Primary dental caries (disorder),365-730,Potassium,condition,0.0001258494840171
3-5,Primary dental caries (disorder),730-inf,Potassium,condition,0.0020523146624329
3-5,Primary malignant neoplasm of colon,365-730,Potassium,condition,9.680729539778118e-06
3-5,Protracted diarrhea,365-730,Potassium,condition,3.8722918159112473e-05
3-5,Protracted diarrhea,730-inf,Potassium,condition,4.8403647698890585e-05
3-5,Pulmonary emphysema (disorder),730-inf,Potassium,condition,9.680729539778118e-06
3-5,Recurrent urinary tract infection (disorder),730-inf,Potassium,condition,0.0001839338612557
3-5,Refugee (person),7-14,Potassium,condition,9.680729539778118e-06
3-5,Refugee (person),14-30,Potassium,condition,1.936145907955624e-05
3-5,Refugee (person),30-60,Potassium,condition,9.680729539778118e-06
3-5,Refugee (person),90-180,Potassium,condition,3.8722918159112473e-05
3-5,Refugee (person),365-730,Potassium,condition,9.680729539778118e-06
3-5,Refugee (person),730-inf,Potassium,condition,9.680729539778118e-06
3-5,Reports of violence in the environment (finding),7-14,Potassium,condition,3.8722918159112473e-05
3-5,Reports of violence in the environment (finding),14-30,Potassium,condition,6.776510677844683e-05
3-5,Reports of violence in the environment (finding),30-60,Potassium,condition,0.000174253131716
3-5,Reports of violence in the environment (finding),60-90,Potassium,condition,0.0001936145907955
3-5,Reports of violence in the environment (finding),90-180,Potassium,condition,0.000261379697574
3-5,Reports of violence in the environment (finding),180-365,Potassium,condition,0.0007163739859435
3-5,Reports of violence in the environment (finding),365-730,Potassium,condition,0.00087126565858
3-5,Reports of violence in the environment (finding),730-inf,Potassium,condition,0.002439543844024
3-5,Resorption of alveolar process due to dental trauma (disorder),730-inf,Potassium,condition,8.712656585800307e-05
3-5,Respiratory distress (finding),730-inf,Potassium,condition,0.0001839338612557
3-5,Rupture of patellar tendon,730-inf,Potassium,condition,0.0001548916726364
3-5,Secondary malignant neoplasm of colon,730-inf,Potassium,condition,8.712656585800307e-05
3-5,Sepsis (disorder),365-730,Potassium,condition,6.776510677844683e-05
3-5,Sepsis (disorder),730-inf,Potassium,condition,9.680729539778118e-06
3-5,Sepsis caused by virus (disorder),730-inf,Potassium,condition,7.744583631822495e-05
3-5,Septic shock (disorder),365-730,Potassium,condition,6.776510677844683e-05
3-5,Septic shock (disorder),730-inf,Potassium,condition,9.680729539778118e-06
3-5,Severe anxiety (panic) (finding),7-14,Potassium,condition,2.9042188619334352e-05
3-5,Severe anxiety (panic) (finding),30-60,Potassium,condition,9.680729539778118e-06
3-5,Severe anxiety (panic) (finding),180-365,Potassium,condition,4.8403647698890585e-05
3-5,Severe anxiety (panic) (finding),365-730,Potassium,condition,8.712656585800307e-05
3-5,Severe anxiety (panic) (finding),730-inf,Potassium,condition,0.000261379697574
3-5,Sinusitis (disorder),0-7,Potassium,condition,9.680729539778118e-06
3-5,Sinusitis (disorder),7-14,Potassium,condition,9.680729539778118e-06
3-5,Sinusitis (disorder),30-60,Potassium,condition,1.936145907955624e-05
3-5,Sinusitis (disorder),60-90,Potassium,condition,9.680729539778118e-06
3-5,Sinusitis (disorder),90-180,Potassium,condition,0.0002129760498751
3-5,Sinusitis (disorder),730-inf,Potassium,condition,0.0002807411566535
3-5,Sleep disorder (disorder),90-180,Potassium,condition,9.680729539778118e-06
3-5,Smokes tobacco daily,365-730,Potassium,condition,4.8403647698890585e-05
3-5,Smokes tobacco daily,730-inf,Potassium,condition,9.680729539778118e-06
3-5,Social isolation (finding),7-14,Potassium,condition,9.680729539778116e-05
3-5,Social isolation (finding),14-30,Potassium,condition,0.0001161687544773
3-5,Social isolation (finding),30-60,Potassium,condition,0.0001548916726364
3-5,Social isolation (finding),60-90,Potassium,condition,7.744583631822495e-05
3-5,Social isolation (finding),90-180,Potassium,condition,0.0002710604271137
3-5,Social isolation (finding),180-365,Potassium,condition,0.0005808437723866
3-5,Social isolation (finding),365-730,Potassium,condition,0.0013165792174098
3-5,Social isolation (finding),730-inf,Potassium,condition,0.0039400569226896
3-5,Sore throat symptom (finding),730-inf,Potassium,condition,6.776510677844683e-05
3-5,Sprain (morphologic abnormality),60-90,Potassium,condition,9.680729539778118e-06
3-5,Sprain (morphologic abnormality),90-180,Potassium,condition,9.680729539778118e-06
3-5,Sprain (morphologic abnormality),180-365,Potassium,condition,7.744583631822495e-05
3-5,Sprain (morphologic abnormality),730-inf,Potassium,condition,0.0003194640748126
3-5,Sprain of ankle,60-90,Potassium,condition,9.680729539778118e-06
3-5,Sprain of ankle,90-180,Potassium,condition,9.680729539778118e-06
3-5,Sprain of ankle,180-365,Potassium,condition,7.744583631822495e-05
3-5,Sprain of ankle,730-inf,Potassium,condition,0.0003097833452728
3-5,Sprain of wrist,730-inf,Potassium,condition,9.680729539778118e-06
3-5,Sputum finding (finding),730-inf,Potassium,condition,8.712656585800307e-05
3-5,Streptococcal sore throat (disorder),0-7,Potassium,condition,2.9042188619334352e-05
3-5,Streptococcal sore throat (disorder),7-14,Potassium,condition,6.776510677844683e-05
3-5,Streptococcal sore throat (disorder),60-90,Potassium,condition,9.680729539778118e-06
3-5,Streptococcal sore throat (disorder),365-730,Potassium,condition,8.712656585800307e-05
3-5,Streptococcal sore throat (disorder),730-inf,Potassium,condition,0.0002226567794148
3-5,Stress (finding),7-14,Potassium,condition,0.0003581869929717
3-5,Stress (finding),14-30,Potassium,condition,0.0003194640748126
3-5,Stress (finding),30-60,Potassium,condition,0.0004840364769889
3-5,Stress (finding),60-90,Potassium,condition,0.0007744583631822
3-5,Stress (finding),90-180,Potassium,condition,0.0008615849290402
3-5,Stress (finding),180-365,Potassium,condition,0.0019942302851942
3-5,Stress (finding),365-730,Potassium,condition,0.0037658037909736
3-5,Stress (finding),730-inf,Potassium,condition,0.011994423899785
3-5,Stroke,730-inf,Potassium,condition,7.744583631822495e-05
3-5,Suspected COVID-19,60-90,Potassium,condition,9.680729539778118e-06
3-5,Suspected COVID-19,180-365,Potassium,condition,3.8722918159112473e-05
3-5,Suspected COVID-19,365-730,Potassium,condition,3.8722918159112473e-05
3-5,Suspected COVID-19,730-inf,Potassium,condition,0.00043563282929
3-5,Suspected lung cancer (situation),365-730,Potassium,condition,0.0001355302135568
3-5,Suspected lung cancer (situation),730-inf,Potassium,condition,9.680729539778118e-06
3-5,Suspected prostate cancer (situation),90-180,Potassium,condition,9.680729539778118e-06
3-5,Suspected prostate cancer (situation),365-730,Potassium,condition,2.9042188619334352e-05
3-5,Suspected prostate cancer (situation),730-inf,Potassium,condition,9.680729539778116e-05
3-5,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,7-14,Potassium,immunization,9.680729539778118e-06
3-5,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,90-180,Potassium,immunization,2.9042188619334352e-05
3-5,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,180-365,Potassium,immunization,0.0004453135588297
3-5,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,365-730,Potassium,immunization,0.0005324401246877
3-5,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,730-inf,Potassium,immunization,0.002265290712308
3-5,Tear of meniscus of knee,365-730,Potassium,condition,7.744583631822495e-05
3-5,Tear of meniscus of knee,730-inf,Potassium,condition,9.680729539778118e-06
