cause,effect,lag_bin,cause_type,effect_type,conditional_probability
Hypoxemia (disorder),Chronic kidney disease stage 1 (disorder),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Chronic kidney disease stage 1 (disorder),730-inf,condition,condition,0.0005856515373352
Hypoxemia (disorder),Chronic kidney disease stage 2 (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Chronic kidney disease stage 4 (disorder),180-365,condition,condition,0.0002928257686676
Hypoxemia (disorder),Chronic pain,90-180,condition,condition,0.0002928257686676
Hypoxemia (disorder),Dental filling lost (finding),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Diabetes mellitus type 2 (disorder),365-730,condition,condition,0.0005856515373352
Hypoxemia (disorder),Diabetes mellitus type 2 (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Disorder of kidney due to diabetes mellitus (disorder),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Disorder of kidney due to diabetes mellitus (disorder),730-inf,condition,condition,0.0005856515373352
Hypoxemia (disorder),Drug overdose,730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),End-stage renal disease (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Essential hypertension (disorder),730-inf,condition,condition,0.0005856515373352
Hypoxemia (disorder),Facial laceration,365-730,condition,condition,0.0005856515373352
Hypoxemia (disorder),Fracture of bone (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Fracture of rib,730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Fractured dental filling (finding),180-365,condition,condition,0.0002928257686676
Hypoxemia (disorder),Fractured dental filling (finding),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Fractured dental filling (finding),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Full-time employment (finding),60-90,condition,condition,0.0002928257686676
Hypoxemia (disorder),Full-time employment (finding),90-180,condition,condition,0.0011713030746705
Hypoxemia (disorder),Full-time employment (finding),180-365,condition,condition,0.0002928257686676
Hypoxemia (disorder),Full-time employment (finding),365-730,condition,condition,0.0026354319180087
Hypoxemia (disorder),Full-time employment (finding),730-inf,condition,condition,0.003221083455344
Hypoxemia (disorder),Gingival disease (disorder),60-90,condition,condition,0.0002928257686676
Hypoxemia (disorder),Gingival disease (disorder),90-180,condition,condition,0.0005856515373352
Hypoxemia (disorder),Gingival disease (disorder),180-365,condition,condition,0.0002928257686676
Hypoxemia (disorder),Gingival disease (disorder),365-730,condition,condition,0.0017569546120058
Hypoxemia (disorder),Gingival disease (disorder),730-inf,condition,condition,0.0029282576866764
Hypoxemia (disorder),Gingivitis (disorder),60-90,condition,condition,0.0005856515373352
Hypoxemia (disorder),Gingivitis (disorder),90-180,condition,condition,0.0011713030746705
Hypoxemia (disorder),Gingivitis (disorder),180-365,condition,condition,0.0026354319180087
Hypoxemia (disorder),Gingivitis (disorder),365-730,condition,condition,0.003221083455344
Hypoxemia (disorder),Gingivitis (disorder),730-inf,condition,condition,0.0055636896046852
Hypoxemia (disorder),HPV  quadrivalent,180-365,condition,immunization,0.0002928257686676
Hypoxemia (disorder),HPV  quadrivalent,365-730,condition,immunization,0.0002928257686676
Hypoxemia (disorder),Has a criminal record (finding),90-180,condition,condition,0.0002928257686676
Hypoxemia (disorder),Has a criminal record (finding),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Heart failure (disorder),0-7,condition,condition,0.0002928257686676
Hypoxemia (disorder),Heart failure (disorder),7-14,condition,condition,0.0005856515373352
Hypoxemia (disorder),Hep A  adult,180-365,condition,immunization,0.0002928257686676
Hypoxemia (disorder),Hep A  adult,365-730,condition,immunization,0.0005856515373352
Hypoxemia (disorder),Hep A  adult,730-inf,condition,immunization,0.0011713030746705
Hypoxemia (disorder),Hep B  adult,365-730,condition,immunization,0.0002928257686676
Hypoxemia (disorder),Hep B  adult,730-inf,condition,immunization,0.0002928257686676
Hypoxemia (disorder),History of appendectomy,730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),History of coronary artery bypass grafting (situation),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Housing unsatisfactory (finding),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Hypertriglyceridemia (disorder),730-inf,condition,condition,0.0005856515373352
Hypoxemia (disorder),Infection of tooth (disorder),90-180,condition,condition,0.0002928257686676
Hypoxemia (disorder),Infection of tooth (disorder),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Infection of tooth (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Influenza  seasonal  injectable  preservative free,14-30,condition,immunization,0.0005856515373352
Hypoxemia (disorder),Influenza  seasonal  injectable  preservative free,60-90,condition,immunization,0.0005856515373352
Hypoxemia (disorder),Influenza  seasonal  injectable  preservative free,90-180,condition,immunization,0.0017569546120058
Hypoxemia (disorder),Influenza  seasonal  injectable  preservative free,180-365,condition,immunization,0.0046852122986822
Hypoxemia (disorder),Influenza  seasonal  injectable  preservative free,365-730,condition,immunization,0.0081991215226939
Hypoxemia (disorder),Influenza  seasonal  injectable  preservative free,730-inf,condition,immunization,0.0152269399707174
Hypoxemia (disorder),Injury of heart (disorder),0-7,condition,condition,0.0002928257686676
Hypoxemia (disorder),Injury of heart (disorder),7-14,condition,condition,0.0002928257686676
Hypoxemia (disorder),Injury of kidney (disorder),0-7,condition,condition,0.0011713030746705
Hypoxemia (disorder),Injury of kidney (disorder),7-14,condition,condition,0.0005856515373352
Hypoxemia (disorder),Injury of neck (disorder),180-365,condition,condition,0.0002928257686676
Hypoxemia (disorder),Injury of neck (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Ischemic heart disease (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Laceration - injury (disorder),365-730,condition,condition,0.0008784773060029
Hypoxemia (disorder),Laceration - injury (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Laceration of foot,730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Laceration of thigh,365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Leaking dental filling (finding),365-730,condition,condition,0.0005856515373352
Hypoxemia (disorder),Leaking dental filling (finding),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Limited social contact (finding),90-180,condition,condition,0.0002928257686676
Hypoxemia (disorder),Limited social contact (finding),365-730,condition,condition,0.0008784773060029
Hypoxemia (disorder),Limited social contact (finding),730-inf,condition,condition,0.0014641288433382
Hypoxemia (disorder),Localized  primary osteoarthritis of the hand,60-90,condition,condition,0.0002928257686676
Hypoxemia (disorder),Loose dental filling (finding),7-14,condition,condition,0.0002928257686676
Hypoxemia (disorder),Loose dental filling (finding),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Loose dental filling (finding),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Loss of teeth (disorder),90-180,condition,condition,0.0002928257686676
Hypoxemia (disorder),Loss of teeth (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Medication review due (situation),14-30,condition,condition,0.0005856515373352
Hypoxemia (disorder),Medication review due (situation),30-60,condition,condition,0.0002928257686676
Hypoxemia (disorder),Medication review due (situation),60-90,condition,condition,0.0002928257686676
Hypoxemia (disorder),Medication review due (situation),90-180,condition,condition,0.0005856515373352
Hypoxemia (disorder),Medication review due (situation),180-365,condition,condition,0.0026354319180087
Hypoxemia (disorder),Medication review due (situation),365-730,condition,condition,0.0052708638360175
Hypoxemia (disorder),Medication review due (situation),730-inf,condition,condition,0.0099560761346998
Hypoxemia (disorder),Metabolic syndrome X (disorder),730-inf,condition,condition,0.0005856515373352
Hypoxemia (disorder),Microalbuminuria due to type 2 diabetes mellitus (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Miscarriage in first trimester,180-365,condition,condition,0.0002928257686676
Hypoxemia (disorder),Miscarriage in first trimester,730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Misuses drugs (finding),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Misuses drugs (finding),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Neoplasm of prostate,730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Normal pregnancy,180-365,condition,condition,0.0005856515373352
Hypoxemia (disorder),Normal pregnancy,730-inf,condition,condition,0.0008784773060029
Hypoxemia (disorder),Not in labor force (finding),180-365,condition,condition,0.0014641288433382
Hypoxemia (disorder),Not in labor force (finding),365-730,condition,condition,0.0008784773060029
Hypoxemia (disorder),Not in labor force (finding),730-inf,condition,condition,0.0020497803806734
Hypoxemia (disorder),Osteoarthritis of hip,365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Otitis media,730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Part-time employment (finding),14-30,condition,condition,0.0002928257686676
Hypoxemia (disorder),Part-time employment (finding),60-90,condition,condition,0.0002928257686676
Hypoxemia (disorder),Part-time employment (finding),180-365,condition,condition,0.0005856515373352
Hypoxemia (disorder),Part-time employment (finding),365-730,condition,condition,0.0020497803806734
Hypoxemia (disorder),Part-time employment (finding),730-inf,condition,condition,0.0029282576866764
Hypoxemia (disorder),Past pregnancy history of miscarriage (situation),180-365,condition,condition,0.0002928257686676
Hypoxemia (disorder),Pneumococcal conjugate PCV 13,365-730,condition,immunization,0.0002928257686676
Hypoxemia (disorder),Polyp of colon,730-inf,condition,condition,0.0005856515373352
Hypoxemia (disorder),Prediabetes,180-365,condition,condition,0.0002928257686676
Hypoxemia (disorder),Prediabetes,365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Primary dental caries (disorder),90-180,condition,condition,0.0002928257686676
Hypoxemia (disorder),Primary dental caries (disorder),180-365,condition,condition,0.0008784773060029
Hypoxemia (disorder),Primary dental caries (disorder),365-730,condition,condition,0.0008784773060029
Hypoxemia (disorder),Primary dental caries (disorder),730-inf,condition,condition,0.0011713030746705
Hypoxemia (disorder),Received higher education (finding),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Reports of violence in the environment (finding),90-180,condition,condition,0.0002928257686676
Hypoxemia (disorder),Reports of violence in the environment (finding),180-365,condition,condition,0.0005856515373352
Hypoxemia (disorder),Reports of violence in the environment (finding),365-730,condition,condition,0.0005856515373352
Hypoxemia (disorder),Reports of violence in the environment (finding),730-inf,condition,condition,0.0005856515373352
Hypoxemia (disorder),Resorption of alveolar process due to dental trauma (disorder),90-180,condition,condition,0.0002928257686676
Hypoxemia (disorder),Risk activity involvement (finding),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Septic shock (disorder),0-7,condition,condition,0.0008784773060029
Hypoxemia (disorder),Septic shock (disorder),7-14,condition,condition,0.0005856515373352
Hypoxemia (disorder),Severe anxiety (panic) (finding),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Sinusitis (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Social isolation (finding),180-365,condition,condition,0.0008784773060029
Hypoxemia (disorder),Social isolation (finding),365-730,condition,condition,0.0008784773060029
Hypoxemia (disorder),Social isolation (finding),730-inf,condition,condition,0.0020497803806734
Hypoxemia (disorder),Sprain (morphologic abnormality),365-730,condition,condition,0.0005856515373352
Hypoxemia (disorder),Sprain of ankle,365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Sprain of wrist,365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Streptococcal sore throat (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Stress (finding),14-30,condition,condition,0.0002928257686676
Hypoxemia (disorder),Stress (finding),90-180,condition,condition,0.0011713030746705
Hypoxemia (disorder),Stress (finding),180-365,condition,condition,0.0017569546120058
Hypoxemia (disorder),Stress (finding),365-730,condition,condition,0.0026354319180087
Hypoxemia (disorder),Stress (finding),730-inf,condition,condition,0.0055636896046852
Hypoxemia (disorder),Suspected prostate cancer (situation),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,180-365,condition,immunization,0.0002928257686676
Hypoxemia (disorder),Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,365-730,condition,immunization,0.0005856515373352
Hypoxemia (disorder),Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,730-inf,condition,immunization,0.003221083455344
Hypoxemia (disorder),Torus palatinus (disorder),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Unemployed (finding),365-730,condition,condition,0.0005856515373352
Hypoxemia (disorder),Unemployed (finding),730-inf,condition,condition,0.0014641288433382
Hypoxemia (disorder),Unhealthy alcohol drinking behavior (finding),60-90,condition,condition,0.0002928257686676
Hypoxemia (disorder),Unhealthy alcohol drinking behavior (finding),730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),Victim of intimate partner abuse (finding),60-90,condition,condition,0.0002928257686676
Hypoxemia (disorder),Victim of intimate partner abuse (finding),180-365,condition,condition,0.0002928257686676
Hypoxemia (disorder),Victim of intimate partner abuse (finding),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Victim of intimate partner abuse (finding),730-inf,condition,condition,0.0008784773060029
Hypoxemia (disorder),Viral sinusitis (disorder),14-30,condition,condition,0.0002928257686676
Hypoxemia (disorder),Viral sinusitis (disorder),30-60,condition,condition,0.0002928257686676
Hypoxemia (disorder),Viral sinusitis (disorder),90-180,condition,condition,0.0002928257686676
Hypoxemia (disorder),Viral sinusitis (disorder),180-365,condition,condition,0.0002928257686676
Hypoxemia (disorder),Viral sinusitis (disorder),365-730,condition,condition,0.0002928257686676
Hypoxemia (disorder),Viral sinusitis (disorder),730-inf,condition,condition,0.0011713030746705
Hypoxemia (disorder),Whiplash injury to neck,180-365,condition,condition,0.0002928257686676
Hypoxemia (disorder),Whiplash injury to neck,730-inf,condition,condition,0.0002928257686676
Hypoxemia (disorder),meningococcal MCV4P,365-730,condition,immunization,0.0002928257686676
Hypoxemia (disorder),meningococcal MCV4P,730-inf,condition,immunization,0.0005856515373352
Hypoxemia (disorder),pneumococcal polysaccharide vaccine  23 valent,730-inf,condition,immunization,0.0002928257686676
Hypoxemia (disorder),zoster vaccine  live,180-365,condition,immunization,0.0002928257686676
Hypoxemia (disorder),zoster vaccine  live,365-730,condition,immunization,0.0002928257686676
Hypoxemia (disorder),zoster vaccine  live,730-inf,condition,immunization,0.0017569546120058
0-90,0-150,0-0,Oxygen Saturation,Body Height,0.0
0-90,150-170,0-0,Oxygen Saturation,Body Height,0.0
0-90,170-190,0-0,Oxygen Saturation,Body Height,0.0
0-90,190-inf,0-0,Oxygen Saturation,Body Height,0.0
90-95,0-150,0-0,Oxygen Saturation,Body Height,0.0
90-95,150-170,0-0,Oxygen Saturation,Body Height,0.0
90-95,170-190,0-0,Oxygen Saturation,Body Height,0.0
90-95,190-inf,0-0,Oxygen Saturation,Body Height,0.0
95-inf,0-150,0-0,Oxygen Saturation,Body Height,0.0
95-inf,150-170,0-0,Oxygen Saturation,Body Height,0.0
95-inf,170-190,0-0,Oxygen Saturation,Body Height,0.0
95-inf,190-inf,0-0,Oxygen Saturation,Body Height,0.0
0-90,0-36.0,0-0,Oxygen Saturation,Body Temperature,0.0
0-90,36.0-37.5,0-0,Oxygen Saturation,Body Temperature,0.0
0-90,37.5-inf,0-0,Oxygen Saturation,Body Temperature,0.0
90-95,0-36.0,0-0,Oxygen Saturation,Body Temperature,0.0
90-95,36.0-37.5,0-0,Oxygen Saturation,Body Temperature,0.0
90-95,37.5-inf,0-0,Oxygen Saturation,Body Temperature,0.0
95-inf,0-36.0,0-0,Oxygen Saturation,Body Temperature,0.0
95-inf,36.0-37.5,0-0,Oxygen Saturation,Body Temperature,0.0
95-inf,37.5-inf,0-0,Oxygen Saturation,Body Temperature,0.0
0-90,0-50,0-0,Oxygen Saturation,Body Weight,0.0
0-90,50-70,0-0,Oxygen Saturation,Body Weight,0.0
0-90,70-90,0-0,Oxygen Saturation,Body Weight,0.0
0-90,90-inf,0-0,Oxygen Saturation,Body Weight,0.0
90-95,0-50,0-0,Oxygen Saturation,Body Weight,0.0
90-95,50-70,0-0,Oxygen Saturation,Body Weight,0.0
90-95,70-90,0-0,Oxygen Saturation,Body Weight,0.0
90-95,90-inf,0-0,Oxygen Saturation,Body Weight,0.0
95-inf,0-50,0-0,Oxygen Saturation,Body Weight,0.0
95-inf,50-70,0-0,Oxygen Saturation,Body Weight,0.0
95-inf,70-90,0-0,Oxygen Saturation,Body Weight,0.0
95-inf,90-inf,0-0,Oxygen Saturation,Body Weight,0.0
0-90,0-18.5,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
0-90,18.5-24.9,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
0-90,24.9-29.9,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
0-90,29.9-34.9,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
0-90,34.9-inf,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
90-95,0-18.5,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
90-95,18.5-24.9,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
90-95,24.9-29.9,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
90-95,29.9-34.9,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
90-95,34.9-inf,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
95-inf,0-18.5,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
95-inf,18.5-24.9,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
95-inf,24.9-29.9,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
95-inf,29.9-34.9,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
95-inf,34.9-inf,0-0,Oxygen Saturation,BMI (Body Mass Index),0.0
0-90,0-8.5,0-0,Oxygen Saturation,Calcium,0.0
0-90,8.5-10.2,0-0,Oxygen Saturation,Calcium,0.0
0-90,10.2-inf,0-0,Oxygen Saturation,Calcium,0.0
90-95,0-8.5,0-0,Oxygen Saturation,Calcium,0.0
90-95,8.5-10.2,0-0,Oxygen Saturation,Calcium,0.0
90-95,10.2-inf,0-0,Oxygen Saturation,Calcium,0.0
95-inf,0-8.5,0-0,Oxygen Saturation,Calcium,0.0
95-inf,8.5-10.2,0-0,Oxygen Saturation,Calcium,0.0
95-inf,10.2-inf,0-0,Oxygen Saturation,Calcium,0.0
0-90,0-60,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
0-90,60-80,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
0-90,80-90,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
0-90,90-inf,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
90-95,0-60,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
90-95,60-80,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
90-95,80-90,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
90-95,90-inf,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
95-inf,0-60,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
95-inf,60-80,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
95-inf,80-90,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
95-inf,90-inf,0-0,Oxygen Saturation,Diastolic Blood Pressure,0.0
0-90,0-70,0-0,Oxygen Saturation,Glucose,0.0
0-90,70-99,0-0,Oxygen Saturation,Glucose,0.0
0-90,99-125,0-0,Oxygen Saturation,Glucose,0.0
0-90,125-inf,0-0,Oxygen Saturation,Glucose,0.0
90-95,0-70,0-0,Oxygen Saturation,Glucose,0.0
90-95,70-99,0-0,Oxygen Saturation,Glucose,0.0
90-95,99-125,0-0,Oxygen Saturation,Glucose,0.0
90-95,125-inf,0-0,Oxygen Saturation,Glucose,0.0
95-inf,0-70,0-0,Oxygen Saturation,Glucose,0.0
95-inf,70-99,0-0,Oxygen Saturation,Glucose,0.0
95-inf,99-125,0-0,Oxygen Saturation,Glucose,0.0
95-inf,125-inf,0-0,Oxygen Saturation,Glucose,0.0
0-90,0-12.0,0-0,Oxygen Saturation,Hemoglobin,0.0
0-90,12.0-16.0,0-0,Oxygen Saturation,Hemoglobin,0.0
0-90,16.0-inf,0-0,Oxygen Saturation,Hemoglobin,0.0
90-95,0-12.0,0-0,Oxygen Saturation,Hemoglobin,0.0
90-95,12.0-16.0,0-0,Oxygen Saturation,Hemoglobin,0.0
90-95,16.0-inf,0-0,Oxygen Saturation,Hemoglobin,0.0
95-inf,0-12.0,0-0,Oxygen Saturation,Hemoglobin,0.0
95-inf,12.0-16.0,0-0,Oxygen Saturation,Hemoglobin,0.0
95-inf,16.0-inf,0-0,Oxygen Saturation,Hemoglobin,0.0
0-90,0-60,0-0,Oxygen Saturation,Heart Rate,0.0
0-90,60-100,0-0,Oxygen Saturation,Heart Rate,0.0
0-90,100-inf,0-0,Oxygen Saturation,Heart Rate,0.0
90-95,0-60,0-0,Oxygen Saturation,Heart Rate,0.0
90-95,60-100,0-0,Oxygen Saturation,Heart Rate,0.0
90-95,100-inf,0-0,Oxygen Saturation,Heart Rate,0.0
95-inf,0-60,0-0,Oxygen Saturation,Heart Rate,0.0
95-inf,60-100,0-0,Oxygen Saturation,Heart Rate,0.0
95-inf,100-inf,0-0,Oxygen Saturation,Heart Rate,0.0
0-90,0-90,0-0,Oxygen Saturation,Oxygen Saturation,0.0
0-90,90-95,0-0,Oxygen Saturation,Oxygen Saturation,0.0
0-90,95-inf,0-0,Oxygen Saturation,Oxygen Saturation,0.0
90-95,0-90,0-0,Oxygen Saturation,Oxygen Saturation,0.0
90-95,90-95,0-0,Oxygen Saturation,Oxygen Saturation,0.0
90-95,95-inf,0-0,Oxygen Saturation,Oxygen Saturation,0.0
95-inf,0-90,0-0,Oxygen Saturation,Oxygen Saturation,0.0
95-inf,90-95,0-0,Oxygen Saturation,Oxygen Saturation,0.0
95-inf,95-inf,0-0,Oxygen Saturation,Oxygen Saturation,0.0
0-90,0-150,0-0,Oxygen Saturation,Platelet Count,0.0
0-90,150-450,0-0,Oxygen Saturation,Platelet Count,0.0
0-90,450-inf,0-0,Oxygen Saturation,Platelet Count,0.0
90-95,0-150,0-0,Oxygen Saturation,Platelet Count,0.0
90-95,150-450,0-0,Oxygen Saturation,Platelet Count,0.0
90-95,450-inf,0-0,Oxygen Saturation,Platelet Count,0.0
95-inf,0-150,0-0,Oxygen Saturation,Platelet Count,0.0
95-inf,150-450,0-0,Oxygen Saturation,Platelet Count,0.0
95-inf,450-inf,0-0,Oxygen Saturation,Platelet Count,0.0
0-90,0-3.5,0-0,Oxygen Saturation,Potassium,0.0
0-90,3.5-5.0,0-0,Oxygen Saturation,Potassium,0.0
0-90,5.0-inf,0-0,Oxygen Saturation,Potassium,0.0
90-95,0-3.5,0-0,Oxygen Saturation,Potassium,0.0
90-95,3.5-5.0,0-0,Oxygen Saturation,Potassium,0.0
90-95,5.0-inf,0-0,Oxygen Saturation,Potassium,0.0
95-inf,0-3.5,0-0,Oxygen Saturation,Potassium,0.0
95-inf,3.5-5.0,0-0,Oxygen Saturation,Potassium,0.0
95-inf,5.0-inf,0-0,Oxygen Saturation,Potassium,0.0
0-90,0-12,0-0,Oxygen Saturation,Respiratory Rate,0.0
0-90,12-20,0-0,Oxygen Saturation,Respiratory Rate,0.0
0-90,20-inf,0-0,Oxygen Saturation,Respiratory Rate,0.0
90-95,0-12,0-0,Oxygen Saturation,Respiratory Rate,0.0
90-95,12-20,0-0,Oxygen Saturation,Respiratory Rate,0.0
90-95,20-inf,0-0,Oxygen Saturation,Respiratory Rate,0.0
95-inf,0-12,0-0,Oxygen Saturation,Respiratory Rate,0.0
95-inf,12-20,0-0,Oxygen Saturation,Respiratory Rate,0.0
95-inf,20-inf,0-0,Oxygen Saturation,Respiratory Rate,0.0
0-90,0-135,0-0,Oxygen Saturation,Sodium,0.0
0-90,135-145,0-0,Oxygen Saturation,Sodium,0.0
0-90,145-inf,0-0,Oxygen Saturation,Sodium,0.0
90-95,0-135,0-0,Oxygen Saturation,Sodium,0.0
90-95,135-145,0-0,Oxygen Saturation,Sodium,0.0
90-95,145-inf,0-0,Oxygen Saturation,Sodium,0.0
95-inf,0-135,0-0,Oxygen Saturation,Sodium,0.0
95-inf,135-145,0-0,Oxygen Saturation,Sodium,0.0
95-inf,145-inf,0-0,Oxygen Saturation,Sodium,0.0
0-90,0-90,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
0-90,90-120,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
0-90,120-140,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
0-90,140-inf,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
90-95,0-90,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
90-95,90-120,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
90-95,120-140,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
90-95,140-inf,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
95-inf,0-90,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
95-inf,90-120,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
95-inf,120-140,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
95-inf,140-inf,0-0,Oxygen Saturation,Systolic Blood Pressure,0.0
