cause,effect,lag_bin,cause_type,effect_type,conditional_probability
Hep A  adult,Fracture of rib,730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Fracture subluxation of wrist,365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Fracture subluxation of wrist,730-inf,immunization,condition,0.0002036896933015
Hep A  adult,Fractured dental filling (finding),7-14,immunization,condition,0.000174591165687
Hep A  adult,Fractured dental filling (finding),14-30,immunization,condition,5.819705522900541e-05
Hep A  adult,Fractured dental filling (finding),90-180,immunization,condition,0.000116394110458
Hep A  adult,Fractured dental filling (finding),180-365,immunization,condition,0.000232788220916
Hep A  adult,Fractured dental filling (finding),365-730,immunization,condition,0.0002036896933015
Hep A  adult,Fractured dental filling (finding),730-inf,immunization,condition,0.0012803352150381
Hep A  adult,Full-time employment (finding),0-7,immunization,condition,0.0011639411045801
Hep A  adult,Full-time employment (finding),7-14,immunization,condition,0.000116394110458
Hep A  adult,Full-time employment (finding),14-30,immunization,condition,0.0002036896933015
Hep A  adult,Full-time employment (finding),30-60,immunization,condition,0.0002618867485305
Hep A  adult,Full-time employment (finding),60-90,immunization,condition,0.000232788220916
Hep A  adult,Full-time employment (finding),90-180,immunization,condition,0.000640167607519
Hep A  adult,Full-time employment (finding),180-365,immunization,condition,0.0011348425769656
Hep A  adult,Full-time employment (finding),365-730,immunization,condition,0.0029971483442937
Hep A  adult,Full-time employment (finding),730-inf,immunization,condition,0.0170517371820985
Hep A  adult,Gingival disease (disorder),7-14,immunization,condition,0.00058197055229
Hep A  adult,Gingival disease (disorder),14-30,immunization,condition,0.0006110690799045
Hep A  adult,Gingival disease (disorder),30-60,immunization,condition,0.0001454926380725
Hep A  adult,Gingival disease (disorder),60-90,immunization,condition,8.729558284350811e-05
Hep A  adult,Gingival disease (disorder),90-180,immunization,condition,0.000174591165687
Hep A  adult,Gingival disease (disorder),180-365,immunization,condition,0.0004364779142175
Hep A  adult,Gingival disease (disorder),365-730,immunization,condition,0.0011348425769656
Hep A  adult,Gingival disease (disorder),730-inf,immunization,condition,0.0057033114124425
Hep A  adult,Gingivitis (disorder),0-7,immunization,condition,0.0013967293254961
Hep A  adult,Gingivitis (disorder),7-14,immunization,condition,5.819705522900541e-05
Hep A  adult,Gingivitis (disorder),14-30,immunization,condition,0.000116394110458
Hep A  adult,Gingivitis (disorder),30-60,immunization,condition,0.0002036896933015
Hep A  adult,Gingivitis (disorder),60-90,immunization,condition,0.000290985276145
Hep A  adult,Gingivitis (disorder),90-180,immunization,condition,0.0006110690799045
Hep A  adult,Gingivitis (disorder),180-365,immunization,condition,0.0011057440493511
Hep A  adult,Gingivitis (disorder),365-730,immunization,condition,0.0034627247861258
Hep A  adult,Gingivitis (disorder),730-inf,immunization,condition,0.0192050282255717
Hep A  adult,Gout,14-30,immunization,condition,2.9098527614502704e-05
Hep A  adult,Gout,365-730,immunization,condition,5.819705522900541e-05
Hep A  adult,Gout,730-inf,immunization,condition,8.729558284350811e-05
Hep A  adult,Gunshot wound (disorder),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Gunshot wound (disorder),730-inf,immunization,condition,0.000116394110458
Hep A  adult,Has a criminal record (finding),0-7,immunization,condition,8.729558284350811e-05
Hep A  adult,Has a criminal record (finding),30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Has a criminal record (finding),365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Has a criminal record (finding),730-inf,immunization,condition,0.000523773497061
Hep A  adult,Headache (finding),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Headache (finding),365-730,immunization,condition,5.819705522900541e-05
Hep A  adult,Headache (finding),730-inf,immunization,condition,0.0002036896933015
Hep A  adult,Heart failure (disorder),730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Hep A  adult,30-60,immunization,immunization,0.000116394110458
Hep A  adult,Hep A  adult,60-90,immunization,immunization,0.000116394110458
Hep A  adult,Hep A  adult,90-180,immunization,immunization,0.000465576441832
Hep A  adult,Hep A  adult,180-365,immunization,immunization,0.0004946749694465
Hep A  adult,Hep A  adult,365-730,immunization,immunization,0.0036955130070418
Hep A  adult,Hep A  adult,730-inf,immunization,immunization,0.0024733748472327
Hep A  adult,History of appendectomy,730-inf,immunization,condition,8.729558284350811e-05
Hep A  adult,History of coronary artery bypass grafting (situation),730-inf,immunization,condition,0.0002618867485305
Hep A  adult,History of myocardial infarction (situation),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,History of myocardial infarction (situation),730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,History of renal transplant (situation),180-365,immunization,condition,5.819705522900541e-05
Hep A  adult,History of renal transplant (situation),365-730,immunization,condition,5.819705522900541e-05
Hep A  adult,History of renal transplant (situation),730-inf,immunization,condition,0.0001454926380725
Hep A  adult,Homeless (finding),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Homeless (finding),365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Homeless (finding),730-inf,immunization,condition,0.000116394110458
Hep A  adult,Hyperglycemia (disorder),0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Hyperglycemia (disorder),365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Hyperglycemia (disorder),730-inf,immunization,condition,5.819705522900541e-05
Hep A  adult,Hyperlipidemia,0-7,immunization,condition,5.819705522900541e-05
Hep A  adult,Hyperlipidemia,365-730,immunization,condition,0.0001454926380725
Hep A  adult,Hyperlipidemia,730-inf,immunization,condition,0.0003782808589885
Hep A  adult,Hypertriglyceridemia (disorder),0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Hypertriglyceridemia (disorder),365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Hypertriglyceridemia (disorder),730-inf,immunization,condition,0.0002036896933015
Hep A  adult,Hypoxemia (disorder),30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Hypoxemia (disorder),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Hypoxemia (disorder),180-365,immunization,condition,5.819705522900541e-05
Hep A  adult,Hypoxemia (disorder),365-730,immunization,condition,8.729558284350811e-05
Hep A  adult,Hypoxemia (disorder),730-inf,immunization,condition,0.0003782808589885
Hep A  adult,Impacted molars,365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Infection of tooth (disorder),7-14,immunization,condition,0.000174591165687
Hep A  adult,Infection of tooth (disorder),14-30,immunization,condition,5.819705522900541e-05
Hep A  adult,Infection of tooth (disorder),30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Infection of tooth (disorder),90-180,immunization,condition,5.819705522900541e-05
Hep A  adult,Infection of tooth (disorder),180-365,immunization,condition,8.729558284350811e-05
Hep A  adult,Infection of tooth (disorder),365-730,immunization,condition,0.000174591165687
Hep A  adult,Infection of tooth (disorder),730-inf,immunization,condition,0.0009602514112785
Hep A  adult,Influenza  seasonal  injectable  preservative free,0-7,immunization,immunization,0.000174591165687
Hep A  adult,Influenza  seasonal  injectable  preservative free,7-14,immunization,immunization,5.819705522900541e-05
Hep A  adult,Influenza  seasonal  injectable  preservative free,14-30,immunization,immunization,2.9098527614502704e-05
Hep A  adult,Influenza  seasonal  injectable  preservative free,30-60,immunization,immunization,0.0001454926380725
Hep A  adult,Influenza  seasonal  injectable  preservative free,60-90,immunization,immunization,0.000290985276145
Hep A  adult,Influenza  seasonal  injectable  preservative free,90-180,immunization,immunization,0.0007856602455915
Hep A  adult,Influenza  seasonal  injectable  preservative free,180-365,immunization,immunization,0.0013094337426526
Hep A  adult,Influenza  seasonal  injectable  preservative free,365-730,immunization,immunization,0.0099225979165454
Hep A  adult,Influenza  seasonal  injectable  preservative free,730-inf,immunization,immunization,0.0508642262701507
Hep A  adult,Injury of heart (disorder),730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Injury of kidney (disorder),730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Injury of knee (disorder),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Injury of knee (disorder),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Injury of knee (disorder),730-inf,immunization,condition,5.819705522900541e-05
Hep A  adult,Injury of medial collateral ligament of knee,90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Injury of medial collateral ligament of knee,180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Injury of medial collateral ligament of knee,730-inf,immunization,condition,5.819705522900541e-05
Hep A  adult,Injury of neck (disorder),30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Injury of neck (disorder),180-365,immunization,condition,5.819705522900541e-05
Hep A  adult,Injury of neck (disorder),365-730,immunization,condition,0.000174591165687
Hep A  adult,Injury of neck (disorder),730-inf,immunization,condition,0.0001454926380725
Hep A  adult,Injury of tendon of the rotator cuff of shoulder,60-90,immunization,condition,2.9098527614502704e-05
Hep A  adult,Injury of tendon of the rotator cuff of shoulder,365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Injury of tendon of the rotator cuff of shoulder,730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Ischemic heart disease (disorder),730-inf,immunization,condition,0.0007856602455915
Hep A  adult,Joint pain (finding),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Joint pain (finding),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Joint pain (finding),365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Joint pain (finding),730-inf,immunization,condition,0.0001454926380725
Hep A  adult,Laceration - injury (disorder),0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Laceration - injury (disorder),7-14,immunization,condition,2.9098527614502704e-05
Hep A  adult,Laceration - injury (disorder),60-90,immunization,condition,2.9098527614502704e-05
Hep A  adult,Laceration - injury (disorder),90-180,immunization,condition,0.000116394110458
Hep A  adult,Laceration - injury (disorder),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Laceration - injury (disorder),365-730,immunization,condition,0.0002036896933015
Hep A  adult,Laceration - injury (disorder),730-inf,immunization,condition,0.00058197055229
Hep A  adult,Laceration of foot,730-inf,immunization,condition,0.000116394110458
Hep A  adult,Laceration of forearm,0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Laceration of forearm,365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Laceration of forearm,730-inf,immunization,condition,5.819705522900541e-05
Hep A  adult,Laceration of hand,90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Laceration of hand,180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Laceration of hand,365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Laceration of hand,730-inf,immunization,condition,0.0001454926380725
Hep A  adult,Laceration of thigh,60-90,immunization,condition,2.9098527614502704e-05
Hep A  adult,Laceration of thigh,90-180,immunization,condition,5.819705522900541e-05
Hep A  adult,Laceration of thigh,365-730,immunization,condition,0.000116394110458
Hep A  adult,Laceration of thigh,730-inf,immunization,condition,5.819705522900541e-05
Hep A  adult,Leaking dental filling (finding),7-14,immunization,condition,0.000290985276145
Hep A  adult,Leaking dental filling (finding),14-30,immunization,condition,5.819705522900541e-05
Hep A  adult,Leaking dental filling (finding),30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Leaking dental filling (finding),60-90,immunization,condition,2.9098527614502704e-05
Hep A  adult,Leaking dental filling (finding),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Leaking dental filling (finding),180-365,immunization,condition,5.819705522900541e-05
Hep A  adult,Leaking dental filling (finding),365-730,immunization,condition,0.000232788220916
Hep A  adult,Leaking dental filling (finding),730-inf,immunization,condition,0.0006110690799045
Hep A  adult,Limited social contact (finding),0-7,immunization,condition,0.000465576441832
Hep A  adult,Limited social contact (finding),7-14,immunization,condition,2.9098527614502704e-05
Hep A  adult,Limited social contact (finding),30-60,immunization,condition,8.729558284350811e-05
Hep A  adult,Limited social contact (finding),60-90,immunization,condition,2.9098527614502704e-05
Hep A  adult,Limited social contact (finding),90-180,immunization,condition,8.729558284350811e-05
Hep A  adult,Limited social contact (finding),180-365,immunization,condition,0.000232788220916
Hep A  adult,Limited social contact (finding),365-730,immunization,condition,0.0010766455217366
Hep A  adult,Limited social contact (finding),730-inf,immunization,condition,0.0064016760751905
Hep A  adult,Localized  primary osteoarthritis of the hand,365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Localized  primary osteoarthritis of the hand,730-inf,immunization,condition,0.000174591165687
Hep A  adult,Loose dental filling (finding),7-14,immunization,condition,2.9098527614502704e-05
Hep A  adult,Loose dental filling (finding),14-30,immunization,condition,8.729558284350811e-05
Hep A  adult,Loose dental filling (finding),30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Loose dental filling (finding),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Loose dental filling (finding),180-365,immunization,condition,0.0001454926380725
Hep A  adult,Loose dental filling (finding),365-730,immunization,condition,8.729558284350811e-05
Hep A  adult,Loose dental filling (finding),730-inf,immunization,condition,0.000989349938893
Hep A  adult,Loss of taste (finding),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Loss of taste (finding),180-365,immunization,condition,5.819705522900541e-05
Hep A  adult,Loss of taste (finding),365-730,immunization,condition,0.000116394110458
Hep A  adult,Loss of taste (finding),730-inf,immunization,condition,0.0004946749694465
Hep A  adult,Loss of teeth (disorder),14-30,immunization,condition,2.9098527614502704e-05
Hep A  adult,Loss of teeth (disorder),365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Loss of teeth (disorder),730-inf,immunization,condition,0.0001454926380725
Hep A  adult,Malignant neoplasm of breast (disorder),60-90,immunization,condition,2.9098527614502704e-05
Hep A  adult,Malignant neoplasm of breast (disorder),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Malignant neoplasm of breast (disorder),365-730,immunization,condition,8.729558284350811e-05
Hep A  adult,Malignant neoplasm of breast (disorder),730-inf,immunization,condition,0.0001454926380725
Hep A  adult,Malignant tumor of colon,730-inf,immunization,condition,5.819705522900541e-05
Hep A  adult,Medication review due (situation),0-7,immunization,condition,0.0021823895710877
Hep A  adult,Medication review due (situation),7-14,immunization,condition,0.000290985276145
Hep A  adult,Medication review due (situation),14-30,immunization,condition,0.0004946749694465
Hep A  adult,Medication review due (situation),30-60,immunization,condition,0.000756561717977
Hep A  adult,Medication review due (situation),60-90,immunization,condition,0.0004946749694465
Hep A  adult,Medication review due (situation),90-180,immunization,condition,0.0013676307978816
Hep A  adult,Medication review due (situation),180-365,immunization,condition,0.0025897689576907
Hep A  adult,Medication review due (situation),365-730,immunization,condition,0.0075365186521562
Hep A  adult,Medication review due (situation),730-inf,immunization,condition,0.0394285049176511
Hep A  adult,Metabolic syndrome X (disorder),0-7,immunization,condition,8.729558284350811e-05
Hep A  adult,Metabolic syndrome X (disorder),60-90,immunization,condition,2.9098527614502704e-05
Hep A  adult,Metabolic syndrome X (disorder),180-365,immunization,condition,0.000174591165687
Hep A  adult,Metabolic syndrome X (disorder),365-730,immunization,condition,0.000290985276145
Hep A  adult,Metabolic syndrome X (disorder),730-inf,immunization,condition,0.0011057440493511
Hep A  adult,Microalbuminuria due to type 2 diabetes mellitus (disorder),0-7,immunization,condition,5.819705522900541e-05
Hep A  adult,Microalbuminuria due to type 2 diabetes mellitus (disorder),14-30,immunization,condition,2.9098527614502704e-05
Hep A  adult,Microalbuminuria due to type 2 diabetes mellitus (disorder),90-180,immunization,condition,5.819705522900541e-05
Hep A  adult,Microalbuminuria due to type 2 diabetes mellitus (disorder),730-inf,immunization,condition,0.000465576441832
Hep A  adult,Miscarriage in first trimester,0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Miscarriage in first trimester,60-90,immunization,condition,2.9098527614502704e-05
Hep A  adult,Miscarriage in first trimester,90-180,immunization,condition,8.729558284350811e-05
Hep A  adult,Miscarriage in first trimester,180-365,immunization,condition,8.729558284350811e-05
Hep A  adult,Miscarriage in first trimester,365-730,immunization,condition,0.0001454926380725
Hep A  adult,Miscarriage in first trimester,730-inf,immunization,condition,0.0013676307978816
Hep A  adult,Miscarriage in second trimester,90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Miscarriage in second trimester,365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Miscarriage in second trimester,730-inf,immunization,condition,8.729558284350811e-05
Hep A  adult,Misuses drugs (finding),0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Misuses drugs (finding),365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Misuses drugs (finding),730-inf,immunization,condition,0.0006692661351335
Hep A  adult,Muscle pain (finding),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Muscle pain (finding),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Muscle pain (finding),365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Muscle pain (finding),730-inf,immunization,condition,0.0001454926380725
Hep A  adult,Myocardial infarction (disorder),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Myocardial infarction (disorder),730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Nasal congestion (finding),60-90,immunization,condition,2.9098527614502704e-05
Hep A  adult,Nasal congestion (finding),730-inf,immunization,condition,0.000116394110458
Hep A  adult,Nausea (finding),730-inf,immunization,condition,8.729558284350811e-05
Hep A  adult,Neuropathy due to type 2 diabetes mellitus (disorder),0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Non-small cell carcinoma of lung  TNM stage 1 (disorder),730-inf,immunization,condition,8.729558284350811e-05
Hep A  adult,Non-small cell lung cancer (disorder),730-inf,immunization,condition,8.729558284350811e-05
Hep A  adult,Normal pregnancy,0-7,immunization,condition,5.819705522900541e-05
Hep A  adult,Normal pregnancy,7-14,immunization,condition,2.9098527614502704e-05
Hep A  adult,Normal pregnancy,14-30,immunization,condition,2.9098527614502704e-05
Hep A  adult,Normal pregnancy,30-60,immunization,condition,5.819705522900541e-05
Hep A  adult,Normal pregnancy,60-90,immunization,condition,8.729558284350811e-05
Hep A  adult,Normal pregnancy,90-180,immunization,condition,0.0002618867485305
Hep A  adult,Normal pregnancy,180-365,immunization,condition,0.000407379386603
Hep A  adult,Normal pregnancy,365-730,immunization,condition,0.0005528720246755
Hep A  adult,Normal pregnancy,730-inf,immunization,condition,0.0031135424547517
Hep A  adult,Not in labor force (finding),0-7,immunization,condition,0.000523773497061
Hep A  adult,Not in labor force (finding),7-14,immunization,condition,5.819705522900541e-05
Hep A  adult,Not in labor force (finding),30-60,immunization,condition,0.000116394110458
Hep A  adult,Not in labor force (finding),60-90,immunization,condition,5.819705522900541e-05
Hep A  adult,Not in labor force (finding),90-180,immunization,condition,0.000290985276145
Hep A  adult,Not in labor force (finding),180-365,immunization,condition,0.000465576441832
Hep A  adult,Not in labor force (finding),365-730,immunization,condition,0.0015713204911831
Hep A  adult,Not in labor force (finding),730-inf,immunization,condition,0.0068963510446371
Hep A  adult,Obstructive sleep apnea syndrome (disorder),7-14,immunization,condition,2.9098527614502704e-05
Hep A  adult,Obstructive sleep apnea syndrome (disorder),14-30,immunization,condition,2.9098527614502704e-05
Hep A  adult,Obstructive sleep apnea syndrome (disorder),180-365,immunization,condition,5.819705522900541e-05
Hep A  adult,Obstructive sleep apnea syndrome (disorder),365-730,immunization,condition,5.819705522900541e-05
Hep A  adult,Obstructive sleep apnea syndrome (disorder),730-inf,immunization,condition,0.0001454926380725
Hep A  adult,Osteoarthritis of hip,180-365,immunization,condition,5.819705522900541e-05
Hep A  adult,Osteoarthritis of hip,365-730,immunization,condition,5.819705522900541e-05
Hep A  adult,Osteoarthritis of hip,730-inf,immunization,condition,0.0002618867485305
Hep A  adult,Osteoarthritis of knee,60-90,immunization,condition,2.9098527614502704e-05
Hep A  adult,Osteoarthritis of knee,365-730,immunization,condition,0.0001454926380725
Hep A  adult,Osteoarthritis of knee,730-inf,immunization,condition,0.0003200838037595
Hep A  adult,Otitis media,730-inf,immunization,condition,0.000174591165687
Hep A  adult,Overlapping malignant neoplasm of colon,730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Part-time employment (finding),0-7,immunization,condition,0.0006692661351335
Hep A  adult,Part-time employment (finding),7-14,immunization,condition,5.819705522900541e-05
Hep A  adult,Part-time employment (finding),14-30,immunization,condition,5.819705522900541e-05
Hep A  adult,Part-time employment (finding),30-60,immunization,condition,0.0002036896933015
Hep A  adult,Part-time employment (finding),60-90,immunization,condition,5.819705522900541e-05
Hep A  adult,Part-time employment (finding),90-180,immunization,condition,0.00058197055229
Hep A  adult,Part-time employment (finding),180-365,immunization,condition,0.000756561717977
Hep A  adult,Part-time employment (finding),365-730,immunization,condition,0.0020950939882441
Hep A  adult,Part-time employment (finding),730-inf,immunization,condition,0.011348425769656
Hep A  adult,Past pregnancy history of miscarriage (situation),90-180,immunization,condition,5.819705522900541e-05
Hep A  adult,Past pregnancy history of miscarriage (situation),180-365,immunization,condition,5.819705522900541e-05
Hep A  adult,Past pregnancy history of miscarriage (situation),365-730,immunization,condition,0.000116394110458
Hep A  adult,Past pregnancy history of miscarriage (situation),730-inf,immunization,condition,0.000407379386603
Hep A  adult,Pneumonia (disorder),30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Pneumonia (disorder),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Pneumonia (disorder),180-365,immunization,condition,5.819705522900541e-05
Hep A  adult,Pneumonia (disorder),365-730,immunization,condition,8.729558284350811e-05
Hep A  adult,Pneumonia (disorder),730-inf,immunization,condition,0.0003782808589885
Hep A  adult,Polyp of colon,730-inf,immunization,condition,0.0002036896933015
Hep A  adult,Posttraumatic stress disorder,365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Posttraumatic stress disorder,730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Prediabetes,0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Prediabetes,180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Prediabetes,365-730,immunization,condition,0.000116394110458
Hep A  adult,Prediabetes,730-inf,immunization,condition,0.0007274631903625
Hep A  adult,Preeclampsia,30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Preeclampsia,60-90,immunization,condition,2.9098527614502704e-05
Hep A  adult,Preeclampsia,90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Preeclampsia,180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Preeclampsia,365-730,immunization,condition,8.729558284350811e-05
Hep A  adult,Preeclampsia,730-inf,immunization,condition,0.0001454926380725
Hep A  adult,Primary dental caries (disorder),7-14,immunization,condition,0.0006110690799045
Hep A  adult,Primary dental caries (disorder),14-30,immunization,condition,0.0005528720246755
Hep A  adult,Primary dental caries (disorder),60-90,immunization,condition,5.819705522900541e-05
Hep A  adult,Primary dental caries (disorder),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Primary dental caries (disorder),180-365,immunization,condition,0.000174591165687
Hep A  adult,Primary dental caries (disorder),365-730,immunization,condition,0.0007274631903625
Hep A  adult,Primary dental caries (disorder),730-inf,immunization,condition,0.0042192865041028
Hep A  adult,Primary fibromyalgia syndrome,180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder),730-inf,immunization,condition,5.819705522900541e-05
Hep A  adult,Proteinuria due to type 2 diabetes mellitus (disorder),0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Proteinuria due to type 2 diabetes mellitus (disorder),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Proteinuria due to type 2 diabetes mellitus (disorder),365-730,immunization,condition,0.0001454926380725
Hep A  adult,Proteinuria due to type 2 diabetes mellitus (disorder),730-inf,immunization,condition,0.000349182331374
Hep A  adult,Protracted diarrhea,730-inf,immunization,condition,8.729558284350811e-05
Hep A  adult,Pulmonary emphysema (disorder),0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Refugee (person),0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Refugee (person),730-inf,immunization,condition,5.819705522900541e-05
Hep A  adult,Reports of violence in the environment (finding),0-7,immunization,condition,0.0004364779142175
Hep A  adult,Reports of violence in the environment (finding),30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Reports of violence in the environment (finding),60-90,immunization,condition,5.819705522900541e-05
Hep A  adult,Reports of violence in the environment (finding),90-180,immunization,condition,0.000174591165687
Hep A  adult,Reports of violence in the environment (finding),180-365,immunization,condition,0.0002618867485305
Hep A  adult,Reports of violence in the environment (finding),365-730,immunization,condition,0.0006692661351335
Hep A  adult,Reports of violence in the environment (finding),730-inf,immunization,condition,0.0040737938660303
Hep A  adult,Resorption of alveolar process due to dental trauma (disorder),730-inf,immunization,condition,0.000116394110458
Hep A  adult,Respiratory distress (finding),30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Respiratory distress (finding),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Respiratory distress (finding),180-365,immunization,condition,5.819705522900541e-05
Hep A  adult,Respiratory distress (finding),365-730,immunization,condition,8.729558284350811e-05
Hep A  adult,Respiratory distress (finding),730-inf,immunization,condition,0.0003782808589885
Hep A  adult,Retinopathy due to type 2 diabetes mellitus (disorder),0-7,immunization,condition,2.9098527614502704e-05
Hep A  adult,Retinopathy due to type 2 diabetes mellitus (disorder),365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Retinopathy due to type 2 diabetes mellitus (disorder),730-inf,immunization,condition,5.819705522900541e-05
Hep A  adult,Rheumatoid arthritis,365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Rheumatoid arthritis,730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Second degree burn,365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Second degree burn,730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Secondary malignant neoplasm of colon,730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Sepsis (disorder),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Sepsis caused by virus (disorder),30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Sepsis caused by virus (disorder),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Sepsis caused by virus (disorder),730-inf,immunization,condition,0.0001454926380725
Hep A  adult,Septic shock (disorder),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Septic shock (disorder),730-inf,immunization,condition,2.9098527614502704e-05
Hep A  adult,Severe anxiety (panic) (finding),0-7,immunization,condition,5.819705522900541e-05
Hep A  adult,Severe anxiety (panic) (finding),14-30,immunization,condition,5.819705522900541e-05
Hep A  adult,Severe anxiety (panic) (finding),30-60,immunization,condition,2.9098527614502704e-05
Hep A  adult,Severe anxiety (panic) (finding),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Severe anxiety (panic) (finding),180-365,immunization,condition,8.729558284350811e-05
Hep A  adult,Severe anxiety (panic) (finding),365-730,immunization,condition,0.000174591165687
Hep A  adult,Severe anxiety (panic) (finding),730-inf,immunization,condition,0.000989349938893
Hep A  adult,Sinusitis (disorder),90-180,immunization,condition,2.9098527614502704e-05
Hep A  adult,Sinusitis (disorder),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Sinusitis (disorder),365-730,immunization,condition,8.729558284350811e-05
Hep A  adult,Sinusitis (disorder),730-inf,immunization,condition,0.000349182331374
Hep A  adult,Sleep apnea (disorder),180-365,immunization,condition,2.9098527614502704e-05
Hep A  adult,Sleep apnea (disorder),365-730,immunization,condition,2.9098527614502704e-05
Hep A  adult,Sleep apnea (disorder),730-inf,immunization,condition,0.0002036896933015
Hep A  adult,Sleep disorder (disorder),180-365,immunization,condition,0.0001454926380725
