cause,effect,lag_bin,cause_type,effect_type,conditional_probability
8-10,0-35,730-inf,Calcium,Carbon Dioxide,0.006262514002452
8-10,0-50,7-14,Calcium,Body Weight,8.820442256974764e-06
8-10,0-50,14-30,Calcium,Body Weight,8.820442256974764e-06
8-10,0-50,30-60,Calcium,Body Weight,5.292265354184859e-05
8-10,0-50,60-90,Calcium,Body Weight,2.646132677092429e-05
8-10,0-50,90-180,Calcium,Body Weight,8.820442256974765e-05
8-10,0-50,180-365,Calcium,Body Weight,0.0002998950367371
8-10,0-50,365-730,Calcium,Body Weight,0.000335176805765
8-10,0-50,730-inf,Calcium,Body Weight,0.0006438922847591
8-10,0-60,7-14,Calcium,Diastolic Blood Pressure,0.0001058453070836
8-10,0-60,14-30,Calcium,Diastolic Blood Pressure,0.0002205110564243
8-10,0-60,30-60,Calcium,Diastolic Blood Pressure,0.0004322016705917
8-10,0-60,60-90,Calcium,Diastolic Blood Pressure,0.0001587679606255
8-10,0-60,90-180,Calcium,Diastolic Blood Pressure,0.0005380469776754
8-10,0-60,180-365,Calcium,Diastolic Blood Pressure,0.0007938398031277
8-10,0-60,365-730,Calcium,Diastolic Blood Pressure,0.0015612182794845
8-10,0-60,730-inf,Calcium,Diastolic Blood Pressure,0.0044102211284873
8-10,0-70,0-7,Calcium,Glucose,0.0022844945445564
8-10,0-70,7-14,Calcium,Glucose,0.000317535921251
8-10,0-70,14-30,Calcium,Glucose,0.0014730138569147
8-10,0-70,30-60,Calcium,Glucose,0.0026549531193494
8-10,0-70,60-90,Calcium,Glucose,0.0007144558228149
8-10,0-70,90-180,Calcium,Glucose,0.0002381519409383
8-10,0-70,730-inf,Calcium,Glucose,0.0009437873214962
8-10,0-8,0-7,Calcium,Calcium,0.0004851243241336
8-10,0-8,7-14,Calcium,Calcium,0.0002293314986813
8-10,0-8,14-30,Calcium,Calcium,0.000317535921251
8-10,0-8,30-60,Calcium,Calcium,0.0005292265354184
8-10,0-8,60-90,Calcium,Calcium,0.0001234861915976
8-10,0-8,90-180,Calcium,Calcium,0.0001146657493406
8-10,0-8,730-inf,Calcium,Calcium,0.0002381519409383
8-10,0-90,7-14,Calcium,Systolic Blood Pressure,2.646132677092429e-05
8-10,0-90,14-30,Calcium,Systolic Blood Pressure,2.646132677092429e-05
8-10,0-90,30-60,Calcium,Systolic Blood Pressure,0.0001323066338546
8-10,0-90,60-90,Calcium,Systolic Blood Pressure,4.410221128487383e-05
8-10,0-90,90-180,Calcium,Systolic Blood Pressure,0.0001940497296534
8-10,0-90,180-365,Calcium,Systolic Blood Pressure,0.0002910745944801
8-10,0-90,365-730,Calcium,Systolic Blood Pressure,0.0006527127270161
8-10,0-90,730-inf,Calcium,Systolic Blood Pressure,0.0009526077637532
8-10,1-1,0-7,Calcium,Creatinine,0.0034223315957062
8-10,1-1,7-14,Calcium,Creatinine,0.001014350859552
8-10,1-1,14-30,Calcium,Creatinine,0.0030165912518853
8-10,1-1,30-60,Calcium,Creatinine,0.0044543233397722
8-10,1-1,60-90,Calcium,Creatinine,0.0009261464369823
8-10,1-1,90-180,Calcium,Creatinine,0.0001323066338546
8-10,1-1,730-inf,Calcium,Creatinine,0.0012789641272613
8-10,1-inf,0-7,Calcium,Creatinine,0.0043220167059176
8-10,1-inf,7-14,Calcium,Creatinine,3.5281769027899056e-05
8-10,1-inf,14-30,Calcium,Creatinine,8.820442256974765e-05
8-10,1-inf,30-60,Calcium,Creatinine,0.0002028701719104
8-10,1-inf,730-inf,Calcium,Creatinine,0.0014994751836857
8-10,107-inf,0-7,Calcium,Chloride,0.0054863150838383
8-10,107-inf,7-14,Calcium,Chloride,0.0017552680091379
8-10,107-inf,14-30,Calcium,Chloride,0.0032635636350806
8-10,107-inf,30-60,Calcium,Chloride,0.0054422128725534
8-10,107-inf,60-90,Calcium,Chloride,0.0017905497781658
8-10,107-inf,90-180,Calcium,Chloride,0.0007056353805579
8-10,107-inf,730-inf,Calcium,Chloride,0.0022756741022994
8-10,120-140,0-7,Calcium,Systolic Blood Pressure,8.820442256974764e-06
8-10,120-140,7-14,Calcium,Systolic Blood Pressure,0.0005645083044463
8-10,120-140,14-30,Calcium,Systolic Blood Pressure,0.0002822541522231
8-10,120-140,30-60,Calcium,Systolic Blood Pressure,0.0004674834396196
8-10,120-140,60-90,Calcium,Systolic Blood Pressure,0.0006350718425021
8-10,120-140,90-180,Calcium,Systolic Blood Pressure,0.0010672735130939
8-10,120-140,180-365,Calcium,Systolic Blood Pressure,0.0026196713503215
8-10,120-140,365-730,Calcium,Systolic Blood Pressure,0.0045072459933141
8-10,120-140,730-inf,Calcium,Systolic Blood Pressure,0.0155592601413034
8-10,120-180,730-inf,Calcium,ALT (Elevated),8.820442256974764e-06
8-10,135-145,0-7,Calcium,Sodium,0.016750019845995
8-10,135-145,7-14,Calcium,Sodium,0.0038016106127561
8-10,135-145,14-30,Calcium,Sodium,0.0079119367045063
8-10,135-145,30-60,Calcium,Sodium,0.0127190777345576
8-10,135-145,60-90,Calcium,Sodium,0.004524886877828
8-10,135-145,90-180,Calcium,Sodium,0.0011025552821218
8-10,135-145,730-inf,Calcium,Sodium,0.006262514002452
8-10,140-inf,7-14,Calcium,Systolic Blood Pressure,5.292265354184859e-05
8-10,140-inf,30-60,Calcium,Systolic Blood Pressure,4.410221128487383e-05
8-10,140-inf,60-90,Calcium,Systolic Blood Pressure,5.292265354184859e-05
8-10,140-inf,90-180,Calcium,Systolic Blood Pressure,0.0002205110564243
8-10,140-inf,180-365,Calcium,Systolic Blood Pressure,0.0006527127270161
8-10,140-inf,365-730,Calcium,Systolic Blood Pressure,0.0004145607860778
8-10,140-inf,730-inf,Calcium,Systolic Blood Pressure,0.0032723840773376
8-10,150-170,0-7,Calcium,Body Height,8.820442256974764e-06
8-10,150-170,7-14,Calcium,Body Height,0.0009173259947253
8-10,150-170,14-30,Calcium,Body Height,0.000696814938301
8-10,150-170,30-60,Calcium,Body Height,0.0008379420144126
8-10,150-170,60-90,Calcium,Body Height,0.0009085055524684
8-10,150-170,90-180,Calcium,Body Height,0.0016670635865682
8-10,150-170,180-365,Calcium,Body Height,0.0037222266324433
8-10,150-170,365-730,Calcium,Body Height,0.0065712294814461
8-10,150-170,730-inf,Calcium,Body Height,0.0208691663800022
8-10,150-450,730-inf,Calcium,Platelet Count,8.820442256974764e-06
8-10,16-inf,730-inf,Calcium,Hemoglobin,8.820442256974764e-06
8-10,170-190,7-14,Calcium,Body Height,0.0007409171495858
8-10,170-190,14-30,Calcium,Body Height,0.0005204060931615
8-10,170-190,30-60,Calcium,Body Height,0.0011642983779206
8-10,170-190,60-90,Calcium,Body Height,0.0007850193608707
8-10,170-190,90-180,Calcium,Body Height,0.0019757790655623
8-10,170-190,180-365,Calcium,Body Height,0.004524886877828
8-10,170-190,365-730,Calcium,Body Height,0.0076385029945401
8-10,170-190,730-inf,Calcium,Body Height,0.0254557963536291
8-10,190-inf,90-180,Calcium,Body Height,8.820442256974764e-06
8-10,190-inf,180-365,Calcium,Body Height,0.0004498425551057
8-10,190-inf,365-730,Calcium,Body Height,2.646132677092429e-05
8-10,190-inf,730-inf,Calcium,Body Height,9.70248648267224e-05
8-10,3-5,0-7,Calcium,Potassium,0.0144037822056397
8-10,3-5,7-14,Calcium,Potassium,0.0033341271731364
8-10,3-5,14-30,Calcium,Potassium,0.0065535885969322
8-10,3-5,30-60,Calcium,Potassium,0.0115371384721229
8-10,3-5,60-90,Calcium,Potassium,0.0041985305143199
8-10,3-5,90-180,Calcium,Potassium,0.0011025552821218
8-10,3-5,730-inf,Calcium,Albumin,8.820442256974764e-06
8-10,3-5,730-inf,Calcium,Potassium,0.0055039559683522
8-10,5-inf,0-7,Calcium,Potassium,0.0023462376403552
8-10,5-inf,7-14,Calcium,Potassium,0.0004674834396196
8-10,5-inf,14-30,Calcium,Potassium,0.0013583481075741
8-10,5-inf,30-60,Calcium,Potassium,0.0011819392624346
8-10,5-inf,60-90,Calcium,Potassium,0.000326356363508
8-10,5-inf,730-inf,Calcium,Potassium,0.0007585580340998
8-10,50-70,7-14,Calcium,Body Weight,9.70248648267224e-05
8-10,50-70,14-30,Calcium,Body Weight,9.70248648267224e-05
8-10,50-70,30-60,Calcium,Body Weight,0.0001058453070836
8-10,50-70,60-90,Calcium,Body Weight,0.0001146657493406
8-10,50-70,90-180,Calcium,Body Weight,0.0001058453070836
8-10,50-70,180-365,Calcium,Body Weight,0.0002116906141673
8-10,50-70,365-730,Calcium,Body Weight,0.0007497375918428
8-10,50-70,730-inf,Calcium,Body Weight,0.0007409171495858
8-10,60-80,7-14,Calcium,Diastolic Blood Pressure,0.0007497375918428
8-10,60-80,14-30,Calcium,Diastolic Blood Pressure,0.0005027652086475
8-10,60-80,30-60,Calcium,Diastolic Blood Pressure,0.0008203011298986
8-10,60-80,60-90,Calcium,Diastolic Blood Pressure,0.0008114806876416
8-10,60-80,90-180,Calcium,Diastolic Blood Pressure,0.0017552680091379
8-10,60-80,180-365,Calcium,Diastolic Blood Pressure,0.003484074691505
8-10,60-80,365-730,Calcium,Diastolic Blood Pressure,0.0055039559683522
8-10,60-80,730-inf,Calcium,Diastolic Blood Pressure,0.0177467298210332
8-10,70-90,0-7,Calcium,Body Weight,8.820442256974764e-06
8-10,70-90,7-14,Calcium,Body Weight,0.0012084005892055
8-10,70-90,14-30,Calcium,Body Weight,0.0007938398031277
8-10,70-90,30-60,Calcium,Body Weight,0.0010584530708369
8-10,70-90,60-90,Calcium,Body Weight,0.001040812186323
8-10,70-90,90-180,Calcium,Body Weight,0.0023903398516401
8-10,70-90,180-365,Calcium,Body Weight,0.0053981106612685
8-10,70-90,365-730,Calcium,Body Weight,0.0089439284485724
8-10,70-90,730-inf,Calcium,Body Weight,0.0335794236723029
8-10,70-99,0-7,Calcium,Glucose,0.0135570197489702
8-10,70-99,7-14,Calcium,Glucose,0.0033429476153934
8-10,70-99,14-30,Calcium,Glucose,0.0058567736586312
8-10,70-99,30-60,Calcium,Glucose,0.0095084367530187
8-10,70-99,60-90,Calcium,Glucose,0.0035810995563317
8-10,70-99,90-180,Calcium,Glucose,0.0008644033411835
8-10,70-99,730-inf,Calcium,Glucose,0.0049570885484198
8-10,8-10,0-7,Calcium,Calcium,0.0162648955218614
8-10,8-10,7-14,Calcium,Calcium,0.0035722791140747
8-10,8-10,14-30,Calcium,Calcium,0.0075944007832552
8-10,8-10,30-60,Calcium,Calcium,0.0121898511991391
8-10,8-10,60-90,Calcium,Calcium,0.0044014006862304
8-10,8-10,90-180,Calcium,Calcium,0.0009878895327811
8-10,8-10,730-inf,Calcium,Calcium,0.0060243620615137
8-10,8-16,730-inf,Calcium,Anion Gap,8.820442256974764e-06
8-10,80-150,730-inf,Calcium,AST (Elevated),8.820442256974764e-06
8-10,80-90,7-14,Calcium,Diastolic Blood Pressure,0.0005733287467033
8-10,80-90,14-30,Calcium,Diastolic Blood Pressure,0.0004057403438208
8-10,80-90,30-60,Calcium,Diastolic Blood Pressure,0.0005997900734742
8-10,80-90,60-90,Calcium,Diastolic Blood Pressure,0.000343997248022
8-10,80-90,90-180,Calcium,Diastolic Blood Pressure,0.0005027652086475
8-10,80-90,180-365,Calcium,Diastolic Blood Pressure,0.0022227514487576
8-10,80-90,365-730,Calcium,Diastolic Blood Pressure,0.0039162763620967
8-10,80-90,730-inf,Calcium,Diastolic Blood Pressure,0.0128161025993843
8-10,90-120,7-14,Calcium,Systolic Blood Pressure,0.001023171301809
8-10,90-120,14-30,Calcium,Systolic Blood Pressure,0.0009173259947253
8-10,90-120,30-60,Calcium,Systolic Blood Pressure,0.0014024503188589
8-10,90-120,60-90,Calcium,Systolic Blood Pressure,0.0009967099750381
8-10,90-120,90-180,Calcium,Systolic Blood Pressure,0.0022580332177855
8-10,90-120,180-365,Calcium,Systolic Blood Pressure,0.0054686741993243
8-10,90-120,365-730,Calcium,Systolic Blood Pressure,0.0093408483501362
8-10,90-120,730-inf,Calcium,Systolic Blood Pressure,0.0300688876540269
8-10,90-inf,0-7,Calcium,Diastolic Blood Pressure,8.820442256974764e-06
8-10,90-inf,7-14,Calcium,Body Weight,0.0003528176902789
8-10,90-inf,7-14,Calcium,Diastolic Blood Pressure,0.0002381519409383
8-10,90-inf,14-30,Calcium,Body Weight,0.000326356363508
8-10,90-inf,14-30,Calcium,Diastolic Blood Pressure,9.70248648267224e-05
8-10,90-inf,30-60,Calcium,Body Weight,0.0008291215721556
8-10,90-inf,30-60,Calcium,Diastolic Blood Pressure,0.0001940497296534
8-10,90-inf,60-90,Calcium,Body Weight,0.0005468674199324
8-10,90-inf,60-90,Calcium,Diastolic Blood Pressure,0.0004145607860778
8-10,90-inf,90-180,Calcium,Body Weight,0.0011554779356636
8-10,90-inf,90-180,Calcium,Diastolic Blood Pressure,0.0009437873214962
8-10,90-inf,180-365,Calcium,Body Weight,0.003113616116712
8-10,90-inf,180-365,Calcium,Diastolic Blood Pressure,0.0025314669277517
8-10,90-inf,365-730,Calcium,Body Weight,0.0046571935116826
8-10,90-inf,365-730,Calcium,Diastolic Blood Pressure,0.0039339172466107
8-10,90-inf,730-inf,Calcium,Body Weight,0.0151270584707117
8-10,90-inf,730-inf,Calcium,Diastolic Blood Pressure,0.0148800860875164
8-10,98-107,0-7,Calcium,Chloride,0.0112637047621567
8-10,98-107,7-14,Calcium,Chloride,0.0020463426036181
8-10,98-107,14-30,Calcium,Chloride,0.0046483730694257
8-10,98-107,30-60,Calcium,Chloride,0.0072768648620041
8-10,98-107,60-90,Calcium,Chloride,0.0027343370996621
8-10,98-107,90-180,Calcium,Chloride,0.0003969199015638
8-10,98-107,730-inf,Calcium,Chloride,0.0039868399001525
8-10,99-125,0-7,Calcium,Glucose,0.0009085055524684
8-10,99-125,7-14,Calcium,Glucose,0.0001411270761115
8-10,99-125,14-30,Calcium,Glucose,0.0005821491889603
8-10,99-125,30-60,Calcium,Glucose,0.0005556878621894
8-10,99-125,60-90,Calcium,Glucose,0.0002293314986813
8-10,99-125,730-inf,Calcium,Glucose,0.0003616381325359
8-10,Abnormal findings diagnostic imaging heart+coronary circulat (finding),90-180,Calcium,condition,8.820442256974764e-06
8-10,Abnormal findings diagnostic imaging heart+coronary circulat (finding),180-365,Calcium,condition,7.938398031277289e-05
8-10,Abnormal findings diagnostic imaging heart+coronary circulat (finding),365-730,Calcium,condition,2.646132677092429e-05
8-10,Abnormal findings diagnostic imaging heart+coronary circulat (finding),730-inf,Calcium,condition,0.0001852292873964
8-10,Acute Cholecystitis,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Acute ST segment elevation myocardial infarction (disorder),90-180,Calcium,condition,8.820442256974764e-06
8-10,Acute ST segment elevation myocardial infarction (disorder),180-365,Calcium,condition,6.174309579882335e-05
8-10,Acute ST segment elevation myocardial infarction (disorder),730-inf,Calcium,condition,2.646132677092429e-05
8-10,Acute bacterial sinusitis (disorder),30-60,Calcium,condition,1.7640884513949528e-05
8-10,Acute bacterial sinusitis (disorder),60-90,Calcium,condition,2.646132677092429e-05
8-10,Acute bacterial sinusitis (disorder),90-180,Calcium,condition,2.646132677092429e-05
8-10,Acute bacterial sinusitis (disorder),365-730,Calcium,condition,0.0002205110564243
8-10,Acute bacterial sinusitis (disorder),730-inf,Calcium,condition,0.0001411270761115
8-10,Acute bronchitis (disorder),30-60,Calcium,condition,8.820442256974764e-06
8-10,Acute bronchitis (disorder),60-90,Calcium,condition,5.292265354184859e-05
8-10,Acute bronchitis (disorder),90-180,Calcium,condition,8.820442256974764e-06
8-10,Acute bronchitis (disorder),180-365,Calcium,condition,0.0002381519409383
8-10,Acute bronchitis (disorder),365-730,Calcium,condition,0.0005292265354184
8-10,Acute bronchitis (disorder),730-inf,Calcium,condition,0.0012701436850043
8-10,Acute deep venous thrombosis (disorder),730-inf,Calcium,condition,9.70248648267224e-05
8-10,Acute infective cystitis (disorder),180-365,Calcium,condition,8.820442256974764e-06
8-10,Acute infective cystitis (disorder),365-730,Calcium,condition,0.0002028701719104
8-10,Acute infective cystitis (disorder),730-inf,Calcium,condition,0.0004322016705917
8-10,Acute non-ST segment elevation myocardial infarction (disorder),90-180,Calcium,condition,1.7640884513949528e-05
8-10,Acute non-ST segment elevation myocardial infarction (disorder),180-365,Calcium,condition,6.174309579882335e-05
8-10,Acute non-ST segment elevation myocardial infarction (disorder),730-inf,Calcium,condition,0.0001146657493406
8-10,Acute pulmonary embolism (disorder),730-inf,Calcium,condition,6.174309579882335e-05
8-10,Acute respiratory distress syndrome (disorder),365-730,Calcium,condition,7.938398031277289e-05
8-10,Acute respiratory distress syndrome (disorder),730-inf,Calcium,condition,7.056353805579811e-05
8-10,Acute respiratory failure (disorder),730-inf,Calcium,condition,6.174309579882335e-05
8-10,Acute viral pharyngitis (disorder),0-7,Calcium,condition,4.410221128487383e-05
8-10,Acute viral pharyngitis (disorder),14-30,Calcium,condition,8.820442256974764e-06
8-10,Acute viral pharyngitis (disorder),30-60,Calcium,condition,4.410221128487383e-05
8-10,Acute viral pharyngitis (disorder),60-90,Calcium,condition,1.7640884513949528e-05
8-10,Acute viral pharyngitis (disorder),90-180,Calcium,condition,0.0001411270761115
8-10,Acute viral pharyngitis (disorder),180-365,Calcium,condition,0.0002293314986813
8-10,Acute viral pharyngitis (disorder),365-730,Calcium,condition,0.0004586629973626
8-10,Acute viral pharyngitis (disorder),730-inf,Calcium,condition,0.0009085055524684
8-10,Alcoholism,365-730,Calcium,condition,7.938398031277289e-05
8-10,Alcoholism,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Alveolitis of jaw (disorder),180-365,Calcium,condition,8.820442256974764e-06
8-10,Alveolitis of jaw (disorder),365-730,Calcium,condition,8.820442256974764e-06
8-10,Alveolitis of jaw (disorder),730-inf,Calcium,condition,3.5281769027899056e-05
8-10,Alzheimer's disease (disorder),730-inf,Calcium,condition,9.70248648267224e-05
8-10,Anemia (disorder),365-730,Calcium,condition,8.820442256974764e-06
8-10,Anemia (disorder),730-inf,Calcium,condition,8.820442256974764e-06
8-10,Antepartum eclampsia,730-inf,Calcium,condition,7.938398031277289e-05
8-10,Aortic valve stenosis (disorder),90-180,Calcium,condition,7.056353805579811e-05
8-10,Aortic valve stenosis (disorder),180-365,Calcium,condition,7.938398031277289e-05
8-10,Awaiting transplantation of kidney (situation),0-7,Calcium,condition,0.0002116906141673
8-10,Bleeding from anus,365-730,Calcium,condition,3.5281769027899056e-05
8-10,Bleeding from anus,730-inf,Calcium,condition,5.292265354184859e-05
8-10,Body mass index 30+ - obesity (finding),90-180,Calcium,condition,8.820442256974764e-06
8-10,Body mass index 30+ - obesity (finding),365-730,Calcium,condition,8.820442256974764e-06
8-10,Body mass index 30+ - obesity (finding),730-inf,Calcium,condition,0.0001411270761115
8-10,Burn injury (morphologic abnormality),180-365,Calcium,condition,2.646132677092429e-05
8-10,Burn injury (morphologic abnormality),365-730,Calcium,condition,0.0002116906141673
8-10,Burn injury (morphologic abnormality),730-inf,Calcium,condition,1.7640884513949528e-05
8-10,COVID-19,60-90,Calcium,condition,8.820442256974764e-06
8-10,COVID-19,180-365,Calcium,condition,3.5281769027899056e-05
8-10,COVID-19,365-730,Calcium,condition,7.938398031277289e-05
8-10,COVID-19,730-inf,Calcium,condition,0.0003969199015638
8-10,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,90-180,Calcium,immunization,0.0001499475183685
8-10,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,180-365,Calcium,immunization,0.0001499475183685
8-10,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,365-730,Calcium,immunization,0.0003704585747929
8-10,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,730-inf,Calcium,immunization,0.0015435773949705
8-10,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,14-30,Calcium,immunization,8.820442256974764e-06
8-10,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,90-180,Calcium,immunization,0.0001058453070836
8-10,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,180-365,Calcium,immunization,0.0002998950367371
8-10,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,365-730,Calcium,immunization,0.0004586629973626
8-10,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,730-inf,Calcium,immunization,0.0007585580340998
8-10,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,180-365,Calcium,immunization,8.820442256974764e-06
8-10,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,365-730,Calcium,immunization,4.410221128487383e-05
8-10,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,730-inf,Calcium,immunization,5.292265354184859e-05
8-10,Carcinoma in situ of prostate (disorder),365-730,Calcium,condition,2.646132677092429e-05
8-10,Carcinoma in situ of prostate (disorder),730-inf,Calcium,condition,8.820442256974765e-05
8-10,Cholelithiasis,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Chronic congestive heart failure (disorder),365-730,Calcium,condition,7.938398031277289e-05
8-10,Chronic congestive heart failure (disorder),730-inf,Calcium,condition,7.938398031277289e-05
8-10,Chronic kidney disease stage 1 (disorder),180-365,Calcium,condition,0.0002998950367371
8-10,Chronic kidney disease stage 1 (disorder),365-730,Calcium,condition,0.0003528176902789
8-10,Chronic kidney disease stage 1 (disorder),730-inf,Calcium,condition,0.0009085055524684
8-10,Chronic kidney disease stage 2 (disorder),730-inf,Calcium,condition,0.0005204060931615
8-10,Chronic kidney disease stage 4 (disorder),7-14,Calcium,condition,2.646132677092429e-05
8-10,Chronic kidney disease stage 4 (disorder),14-30,Calcium,condition,8.820442256974764e-06
8-10,Chronic kidney disease stage 4 (disorder),30-60,Calcium,condition,5.292265354184859e-05
8-10,Chronic kidney disease stage 4 (disorder),60-90,Calcium,condition,7.938398031277289e-05
8-10,Chronic kidney disease stage 4 (disorder),90-180,Calcium,condition,0.0001234861915976
8-10,Chronic kidney disease stage 4 (disorder),180-365,Calcium,condition,0.0001234861915976
8-10,Chronic low back pain (finding),730-inf,Calcium,condition,0.0001146657493406
8-10,Chronic neck pain (finding),365-730,Calcium,condition,8.820442256974764e-06
8-10,Chronic neck pain (finding),730-inf,Calcium,condition,0.0001058453070836
8-10,Chronic obstructive bronchitis (disorder),730-inf,Calcium,condition,8.820442256974764e-06
8-10,Chronic pain (finding),90-180,Calcium,condition,7.938398031277289e-05
8-10,Chronic pain (finding),365-730,Calcium,condition,8.820442256974764e-06
8-10,Chronic pain (finding),730-inf,Calcium,condition,0.0002557928254522
8-10,Chronic sinusitis (disorder),365-730,Calcium,condition,0.0001499475183685
8-10,Chronic sinusitis (disorder),730-inf,Calcium,condition,0.0002469723831952
8-10,Complete miscarriage (disorder),30-60,Calcium,condition,2.646132677092429e-05
8-10,Complete miscarriage (disorder),60-90,Calcium,condition,1.7640884513949528e-05
8-10,Complete miscarriage (disorder),90-180,Calcium,condition,9.70248648267224e-05
8-10,Complete miscarriage (disorder),180-365,Calcium,condition,5.292265354184859e-05
8-10,Complete miscarriage (disorder),730-inf,Calcium,condition,1.7640884513949528e-05
8-10,Complication occuring during pregnancy,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Concussion injury of brain (disorder),7-14,Calcium,condition,8.820442256974764e-06
8-10,Concussion injury of brain (disorder),14-30,Calcium,condition,8.820442256974764e-06
8-10,Concussion injury of brain (disorder),30-60,Calcium,condition,8.820442256974764e-06
8-10,Concussion injury of brain (disorder),60-90,Calcium,condition,8.820442256974764e-06
8-10,Concussion injury of brain (disorder),180-365,Calcium,condition,8.820442256974764e-06
8-10,Concussion injury of brain (disorder),365-730,Calcium,condition,7.938398031277289e-05
8-10,Concussion injury of brain (disorder),730-inf,Calcium,condition,0.0001146657493406
8-10,Concussion with loss of consciousness,180-365,Calcium,condition,8.820442256974764e-06
8-10,Concussion with no loss of consciousness,7-14,Calcium,condition,8.820442256974764e-06
8-10,Concussion with no loss of consciousness,14-30,Calcium,condition,8.820442256974764e-06
8-10,Concussion with no loss of consciousness,30-60,Calcium,condition,8.820442256974764e-06
8-10,Concussion with no loss of consciousness,60-90,Calcium,condition,8.820442256974764e-06
8-10,Concussion with no loss of consciousness,365-730,Calcium,condition,7.938398031277289e-05
8-10,Concussion with no loss of consciousness,730-inf,Calcium,condition,0.0001146657493406
8-10,Cough (finding),60-90,Calcium,condition,8.820442256974764e-06
8-10,Cough (finding),365-730,Calcium,condition,8.820442256974764e-06
8-10,Cough (finding),730-inf,Calcium,condition,0.0002205110564243
8-10,DTaP,14-30,Calcium,immunization,8.820442256974764e-06
8-10,DTaP,30-60,Calcium,immunization,1.7640884513949528e-05
8-10,DTaP,60-90,Calcium,immunization,8.820442256974764e-06
8-10,DTaP,90-180,Calcium,immunization,3.5281769027899056e-05
8-10,DTaP,365-730,Calcium,immunization,2.646132677092429e-05
8-10,DTaP,730-inf,Calcium,immunization,8.820442256974764e-06
8-10,Dental filling lost (finding),30-60,Calcium,condition,8.820442256974764e-06
8-10,Dental filling lost (finding),60-90,Calcium,condition,5.292265354184859e-05
8-10,Dental filling lost (finding),90-180,Calcium,condition,1.7640884513949528e-05
8-10,Dental filling lost (finding),180-365,Calcium,condition,0.0001411270761115
8-10,Dental filling lost (finding),365-730,Calcium,condition,7.056353805579811e-05
8-10,Dental filling lost (finding),730-inf,Calcium,condition,0.0007056353805579
8-10,Died in hospice (finding),365-730,Calcium,condition,7.056353805579811e-05
8-10,Died in hospice (finding),730-inf,Calcium,condition,0.0001234861915976
8-10,Drug overdose,0-7,Calcium,condition,4.410221128487383e-05
8-10,Drug overdose,7-14,Calcium,condition,6.174309579882335e-05
8-10,Drug overdose,14-30,Calcium,condition,0.0001411270761115
8-10,Drug overdose,30-60,Calcium,condition,7.938398031277289e-05
8-10,Drug overdose,60-90,Calcium,condition,3.5281769027899056e-05
8-10,Drug overdose,90-180,Calcium,condition,0.0002469723831952
8-10,Drug overdose,180-365,Calcium,condition,0.0001852292873964
8-10,Drug overdose,365-730,Calcium,condition,0.0001234861915976
8-10,Drug overdose,730-inf,Calcium,condition,0.0005115856509045
8-10,Dyspnea (finding),60-90,Calcium,condition,8.820442256974764e-06
8-10,Dyspnea (finding),180-365,Calcium,condition,3.5281769027899056e-05
8-10,Dyspnea (finding),365-730,Calcium,condition,7.938398031277289e-05
8-10,Dyspnea (finding),730-inf,Calcium,condition,0.0001058453070836
8-10,End-stage renal disease (disorder),7-14,Calcium,condition,8.820442256974764e-06
8-10,End-stage renal disease (disorder),30-60,Calcium,condition,1.7640884513949528e-05
8-10,End-stage renal disease (disorder),60-90,Calcium,condition,8.820442256974764e-06
8-10,End-stage renal disease (disorder),90-180,Calcium,condition,2.646132677092429e-05
8-10,End-stage renal disease (disorder),180-365,Calcium,condition,3.5281769027899056e-05
8-10,End-stage renal disease (disorder),365-730,Calcium,condition,0.0001058453070836
8-10,End-stage renal disease (disorder),730-inf,Calcium,condition,0.0002381519409383
8-10,Epidermal burn of skin (disorder),180-365,Calcium,condition,2.646132677092429e-05
8-10,Epidermal burn of skin (disorder),365-730,Calcium,condition,8.820442256974765e-05
8-10,Epidermal burn of skin (disorder),730-inf,Calcium,condition,8.820442256974764e-06
8-10,Facial laceration,730-inf,Calcium,condition,0.0001499475183685
8-10,Fatigue (finding),180-365,Calcium,condition,3.5281769027899056e-05
8-10,Fatigue (finding),365-730,Calcium,condition,7.938398031277289e-05
8-10,Fatigue (finding),730-inf,Calcium,condition,0.0001940497296534
8-10,Fetus with chromosomal abnormality,365-730,Calcium,condition,8.820442256974764e-06
