cause,effect,lag_bin,cause_type,effect_type,conditional_probability
Unhealthy alcohol drinking behavior (finding),135-145,90-180,condition,Sodium,0.0010083456694771
Unhealthy alcohol drinking behavior (finding),135-145,180-365,condition,Sodium,0.0010083456694771
Unhealthy alcohol drinking behavior (finding),135-145,365-730,condition,Sodium,0.0007723498744931
Unhealthy alcohol drinking behavior (finding),135-145,730-inf,condition,Sodium,0.0055351741005342
Unhealthy alcohol drinking behavior (finding),140-inf,7-14,condition,Systolic Blood Pressure,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),140-inf,14-30,condition,Systolic Blood Pressure,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),140-inf,30-60,condition,Systolic Blood Pressure,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),140-inf,60-90,condition,Systolic Blood Pressure,0.0001287249790821
Unhealthy alcohol drinking behavior (finding),140-inf,90-180,condition,Systolic Blood Pressure,0.0002574499581643
Unhealthy alcohol drinking behavior (finding),140-inf,180-365,condition,Systolic Blood Pressure,0.0003861749372465
Unhealthy alcohol drinking behavior (finding),140-inf,365-730,condition,Systolic Blood Pressure,0.0011585248117397
Unhealthy alcohol drinking behavior (finding),140-inf,730-inf,condition,Systolic Blood Pressure,0.006114436506404
Unhealthy alcohol drinking behavior (finding),150-170,7-14,condition,Body Height,0.0001930874686232
Unhealthy alcohol drinking behavior (finding),150-170,14-30,condition,Body Height,0.0003003582845251
Unhealthy alcohol drinking behavior (finding),150-170,30-60,condition,Body Height,0.0006221707322305
Unhealthy alcohol drinking behavior (finding),150-170,60-90,condition,Body Height,0.0006436248954109
Unhealthy alcohol drinking behavior (finding),150-170,90-180,condition,Body Height,0.0017806955439703
Unhealthy alcohol drinking behavior (finding),150-170,180-365,condition,Body Height,0.0031323078243333
Unhealthy alcohol drinking behavior (finding),150-170,365-730,condition,Body Height,0.0071013280127008
Unhealthy alcohol drinking behavior (finding),150-170,730-inf,condition,Body Height,0.0358284525112098
Unhealthy alcohol drinking behavior (finding),170-190,7-14,condition,Body Height,0.0003003582845251
Unhealthy alcohol drinking behavior (finding),170-190,14-30,condition,Body Height,0.0005578082426894
Unhealthy alcohol drinking behavior (finding),170-190,30-60,condition,Body Height,0.0008367123640342
Unhealthy alcohol drinking behavior (finding),170-190,60-90,condition,Body Height,0.0012014331381004
Unhealthy alcohol drinking behavior (finding),170-190,90-180,condition,Body Height,0.00293922035571
Unhealthy alcohol drinking behavior (finding),170-190,180-365,condition,Body Height,0.005406449121452
Unhealthy alcohol drinking behavior (finding),170-190,365-730,condition,Body Height,0.011692518933299
Unhealthy alcohol drinking behavior (finding),170-190,730-inf,condition,Body Height,0.0528630580764197
Unhealthy alcohol drinking behavior (finding),190-inf,7-14,condition,Body Height,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),190-inf,14-30,condition,Body Height,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),190-inf,30-60,condition,Body Height,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),190-inf,60-90,condition,Body Height,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),190-inf,90-180,condition,Body Height,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),190-inf,180-365,condition,Body Height,0.0001930874686232
Unhealthy alcohol drinking behavior (finding),190-inf,365-730,condition,Body Height,0.0004934457531483
Unhealthy alcohol drinking behavior (finding),190-inf,730-inf,condition,Body Height,0.0019737830125935
Unhealthy alcohol drinking behavior (finding),3-5,14-30,condition,Potassium,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),3-5,30-60,condition,Potassium,0.0001716333054429
Unhealthy alcohol drinking behavior (finding),3-5,60-90,condition,Potassium,0.000235995794984
Unhealthy alcohol drinking behavior (finding),3-5,90-180,condition,Potassium,0.0008152582008538
Unhealthy alcohol drinking behavior (finding),3-5,180-365,condition,Potassium,0.0008152582008538
Unhealthy alcohol drinking behavior (finding),3-5,365-730,condition,Potassium,0.0007294415481324
Unhealthy alcohol drinking behavior (finding),3-5,730-inf,condition,Potassium,0.0050202741842054
Unhealthy alcohol drinking behavior (finding),5-inf,90-180,condition,Potassium,0.0001930874686232
Unhealthy alcohol drinking behavior (finding),5-inf,180-365,condition,Potassium,0.0001930874686232
Unhealthy alcohol drinking behavior (finding),5-inf,365-730,condition,Potassium,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),5-inf,730-inf,condition,Potassium,0.0005148999163287
Unhealthy alcohol drinking behavior (finding),50-70,7-14,condition,Body Weight,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),50-70,30-60,condition,Body Weight,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),50-70,60-90,condition,Body Weight,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),50-70,90-180,condition,Body Weight,0.0001287249790821
Unhealthy alcohol drinking behavior (finding),50-70,180-365,condition,Body Weight,0.0004290832636073
Unhealthy alcohol drinking behavior (finding),50-70,365-730,condition,Body Weight,0.0007938040376735
Unhealthy alcohol drinking behavior (finding),50-70,730-inf,condition,Body Weight,0.0049130033683036
Unhealthy alcohol drinking behavior (finding),60-80,7-14,condition,Diastolic Blood Pressure,0.0002574499581643
Unhealthy alcohol drinking behavior (finding),60-80,14-30,condition,Diastolic Blood Pressure,0.0004505374267876
Unhealthy alcohol drinking behavior (finding),60-80,30-60,condition,Diastolic Blood Pressure,0.0008152582008538
Unhealthy alcohol drinking behavior (finding),60-80,60-90,condition,Diastolic Blood Pressure,0.0010941623221986
Unhealthy alcohol drinking behavior (finding),60-80,90-180,condition,Diastolic Blood Pressure,0.0023814121130205
Unhealthy alcohol drinking behavior (finding),60-80,180-365,condition,Diastolic Blood Pressure,0.0048271867155821
Unhealthy alcohol drinking behavior (finding),60-80,365-730,condition,Diastolic Blood Pressure,0.009697281757525
Unhealthy alcohol drinking behavior (finding),60-80,730-inf,condition,Diastolic Blood Pressure,0.0473064298127051
Unhealthy alcohol drinking behavior (finding),70-90,7-14,condition,Body Weight,0.0002789041213447
Unhealthy alcohol drinking behavior (finding),70-90,14-30,condition,Body Weight,0.0004505374267876
Unhealthy alcohol drinking behavior (finding),70-90,30-60,condition,Body Weight,0.0008796206903949
Unhealthy alcohol drinking behavior (finding),70-90,60-90,condition,Body Weight,0.0010512539958378
Unhealthy alcohol drinking behavior (finding),70-90,90-180,condition,Body Weight,0.0027246787239063
Unhealthy alcohol drinking behavior (finding),70-90,180-365,condition,Body Weight,0.0051919074896483
Unhealthy alcohol drinking behavior (finding),70-90,365-730,condition,Body Weight,0.0128081354186779
Unhealthy alcohol drinking behavior (finding),70-90,730-inf,condition,Body Weight,0.0613803608590246
Unhealthy alcohol drinking behavior (finding),70-99,14-30,condition,Glucose,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),70-99,30-60,condition,Glucose,0.0001716333054429
Unhealthy alcohol drinking behavior (finding),70-99,60-90,condition,Glucose,0.000235995794984
Unhealthy alcohol drinking behavior (finding),70-99,90-180,condition,Glucose,0.0006865332217716
Unhealthy alcohol drinking behavior (finding),70-99,180-365,condition,Glucose,0.0006650790585913
Unhealthy alcohol drinking behavior (finding),70-99,365-730,condition,Glucose,0.0006221707322305
Unhealthy alcohol drinking behavior (finding),70-99,730-inf,condition,Glucose,0.0039904743515479
Unhealthy alcohol drinking behavior (finding),8-10,14-30,condition,Calcium,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),8-10,30-60,condition,Calcium,0.0001716333054429
Unhealthy alcohol drinking behavior (finding),8-10,60-90,condition,Calcium,0.0002145416318036
Unhealthy alcohol drinking behavior (finding),8-10,90-180,condition,Calcium,0.0009868915062967
Unhealthy alcohol drinking behavior (finding),8-10,180-365,condition,Calcium,0.0010083456694771
Unhealthy alcohol drinking behavior (finding),8-10,365-730,condition,Calcium,0.0007294415481324
Unhealthy alcohol drinking behavior (finding),8-10,730-inf,condition,Calcium,0.0054708116109931
Unhealthy alcohol drinking behavior (finding),80-90,7-14,condition,Diastolic Blood Pressure,0.0001072708159018
Unhealthy alcohol drinking behavior (finding),80-90,14-30,condition,Diastolic Blood Pressure,0.0001716333054429
Unhealthy alcohol drinking behavior (finding),80-90,30-60,condition,Diastolic Blood Pressure,0.000235995794984
Unhealthy alcohol drinking behavior (finding),80-90,60-90,condition,Diastolic Blood Pressure,0.000235995794984
Unhealthy alcohol drinking behavior (finding),80-90,90-180,condition,Diastolic Blood Pressure,0.0008152582008538
Unhealthy alcohol drinking behavior (finding),80-90,180-365,condition,Diastolic Blood Pressure,0.001587608075347
Unhealthy alcohol drinking behavior (finding),80-90,365-730,condition,Diastolic Blood Pressure,0.0050631825105661
Unhealthy alcohol drinking behavior (finding),80-90,730-inf,condition,Diastolic Blood Pressure,0.0232348587243354
Unhealthy alcohol drinking behavior (finding),90-120,7-14,condition,Systolic Blood Pressure,0.0002574499581643
Unhealthy alcohol drinking behavior (finding),90-120,14-30,condition,Systolic Blood Pressure,0.0005148999163287
Unhealthy alcohol drinking behavior (finding),90-120,30-60,condition,Systolic Blood Pressure,0.0007294415481324
Unhealthy alcohol drinking behavior (finding),90-120,60-90,condition,Systolic Blood Pressure,0.0009868915062967
Unhealthy alcohol drinking behavior (finding),90-120,90-180,condition,Systolic Blood Pressure,0.0024243204393812
Unhealthy alcohol drinking behavior (finding),90-120,180-365,condition,Systolic Blood Pressure,0.0043551951256141
Unhealthy alcohol drinking behavior (finding),90-120,365-730,condition,Systolic Blood Pressure,0.0101049108579519
Unhealthy alcohol drinking behavior (finding),90-120,730-inf,condition,Systolic Blood Pressure,0.0534637746454699
Unhealthy alcohol drinking behavior (finding),90-inf,7-14,condition,Body Weight,0.0001716333054429
Unhealthy alcohol drinking behavior (finding),90-inf,7-14,condition,Diastolic Blood Pressure,0.0001287249790821
Unhealthy alcohol drinking behavior (finding),90-inf,14-30,condition,Body Weight,0.0004076291004269
Unhealthy alcohol drinking behavior (finding),90-inf,14-30,condition,Diastolic Blood Pressure,0.0002145416318036
Unhealthy alcohol drinking behavior (finding),90-inf,30-60,condition,Body Weight,0.0005148999163287
Unhealthy alcohol drinking behavior (finding),90-inf,30-60,condition,Diastolic Blood Pressure,0.0003218124477054
Unhealthy alcohol drinking behavior (finding),90-inf,60-90,condition,Body Weight,0.0007938040376735
Unhealthy alcohol drinking behavior (finding),90-inf,60-90,condition,Diastolic Blood Pressure,0.0004934457531483
Unhealthy alcohol drinking behavior (finding),90-inf,90-180,condition,Body Weight,0.0018021497071506
Unhealthy alcohol drinking behavior (finding),90-inf,90-180,condition,Diastolic Blood Pressure,0.0012657956276415
Unhealthy alcohol drinking behavior (finding),90-inf,180-365,condition,Body Weight,0.0029177661925296
Unhealthy alcohol drinking behavior (finding),90-inf,180-365,condition,Diastolic Blood Pressure,0.0020810538284954
Unhealthy alcohol drinking behavior (finding),90-inf,365-730,condition,Body Weight,0.0072944154813241
Unhealthy alcohol drinking behavior (finding),90-inf,365-730,condition,Diastolic Blood Pressure,0.0042050159833515
Unhealthy alcohol drinking behavior (finding),90-inf,730-inf,condition,Body Weight,0.0281049537662783
Unhealthy alcohol drinking behavior (finding),90-inf,730-inf,condition,Diastolic Blood Pressure,0.02115380489584
Unhealthy alcohol drinking behavior (finding),98-107,30-60,condition,Chloride,0.0001716333054429
Unhealthy alcohol drinking behavior (finding),98-107,60-90,condition,Chloride,0.0001501791422625
Unhealthy alcohol drinking behavior (finding),98-107,90-180,condition,Chloride,0.0004934457531483
Unhealthy alcohol drinking behavior (finding),98-107,180-365,condition,Chloride,0.0005578082426894
Unhealthy alcohol drinking behavior (finding),98-107,365-730,condition,Chloride,0.0004290832636073
Unhealthy alcohol drinking behavior (finding),98-107,730-inf,condition,Chloride,0.0039046576988264
Unhealthy alcohol drinking behavior (finding),99-125,180-365,condition,Glucose,0.0002145416318036
Unhealthy alcohol drinking behavior (finding),99-125,365-730,condition,Glucose,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),99-125,730-inf,condition,Glucose,0.0005578082426894
Unhealthy alcohol drinking behavior (finding),Abnormal findings diagnostic imaging heart+coronary circulat (finding),7-14,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Abnormal findings diagnostic imaging heart+coronary circulat (finding),14-30,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Abnormal findings diagnostic imaging heart+coronary circulat (finding),60-90,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Abnormal findings diagnostic imaging heart+coronary circulat (finding),365-730,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Abnormal findings diagnostic imaging heart+coronary circulat (finding),730-inf,condition,condition,0.0004290832636073
Unhealthy alcohol drinking behavior (finding),Acquired coagulation disorder (disorder),730-inf,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Acute ST segment elevation myocardial infarction (disorder),730-inf,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Acute bacterial sinusitis (disorder),14-30,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Acute bacterial sinusitis (disorder),180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Acute bacterial sinusitis (disorder),365-730,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Acute bacterial sinusitis (disorder),730-inf,condition,condition,0.0001072708159018
Unhealthy alcohol drinking behavior (finding),Acute bronchitis (disorder),0-7,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Acute bronchitis (disorder),7-14,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Acute bronchitis (disorder),14-30,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Acute bronchitis (disorder),30-60,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Acute bronchitis (disorder),90-180,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Acute bronchitis (disorder),180-365,condition,condition,0.0002145416318036
Unhealthy alcohol drinking behavior (finding),Acute bronchitis (disorder),365-730,condition,condition,0.0002789041213447
Unhealthy alcohol drinking behavior (finding),Acute bronchitis (disorder),730-inf,condition,condition,0.0018665121966917
Unhealthy alcohol drinking behavior (finding),Acute deep venous thrombosis (disorder),365-730,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Acute deep venous thrombosis (disorder),730-inf,condition,condition,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),Acute infective cystitis (disorder),365-730,condition,condition,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),Acute infective cystitis (disorder),730-inf,condition,condition,0.0003861749372465
Unhealthy alcohol drinking behavior (finding),Acute non-ST segment elevation myocardial infarction (disorder),30-60,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Acute non-ST segment elevation myocardial infarction (disorder),730-inf,condition,condition,0.0001072708159018
Unhealthy alcohol drinking behavior (finding),Acute pulmonary embolism (disorder),365-730,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Acute pulmonary embolism (disorder),730-inf,condition,condition,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),Acute respiratory distress syndrome (disorder),730-inf,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Acute respiratory failure (disorder),365-730,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Acute respiratory failure (disorder),730-inf,condition,condition,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),Acute viral pharyngitis (disorder),0-7,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Acute viral pharyngitis (disorder),7-14,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Acute viral pharyngitis (disorder),30-60,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Acute viral pharyngitis (disorder),60-90,condition,condition,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),Acute viral pharyngitis (disorder),90-180,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Acute viral pharyngitis (disorder),180-365,condition,condition,0.0001501791422625
Unhealthy alcohol drinking behavior (finding),Acute viral pharyngitis (disorder),365-730,condition,condition,0.0005148999163287
Unhealthy alcohol drinking behavior (finding),Acute viral pharyngitis (disorder),730-inf,condition,condition,0.0022526871339383
Unhealthy alcohol drinking behavior (finding),Alcoholism,730-inf,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Alveolitis of jaw (disorder),14-30,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Alveolitis of jaw (disorder),60-90,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Alveolitis of jaw (disorder),180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Alveolitis of jaw (disorder),365-730,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Alveolitis of jaw (disorder),730-inf,condition,condition,0.0001716333054429
Unhealthy alcohol drinking behavior (finding),Alzheimer's disease (disorder),180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Alzheimer's disease (disorder),365-730,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Alzheimer's disease (disorder),730-inf,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Anemia (disorder),90-180,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Anemia (disorder),365-730,condition,condition,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),Anemia (disorder),730-inf,condition,condition,0.0009868915062967
Unhealthy alcohol drinking behavior (finding),Antepartum eclampsia,730-inf,condition,condition,0.0001072708159018
Unhealthy alcohol drinking behavior (finding),Appendicitis,90-180,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Appendicitis,180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Appendicitis,730-inf,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Asthma,730-inf,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Awaiting transplantation of bone marrow (situation),730-inf,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Awaiting transplantation of kidney (situation),60-90,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Awaiting transplantation of kidney (situation),90-180,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Awaiting transplantation of kidney (situation),180-365,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Awaiting transplantation of kidney (situation),365-730,condition,condition,0.0001501791422625
Unhealthy alcohol drinking behavior (finding),Awaiting transplantation of kidney (situation),730-inf,condition,condition,0.0003861749372465
Unhealthy alcohol drinking behavior (finding),Bleeding from anus,730-inf,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Blighted ovum,90-180,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Blighted ovum,180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Blighted ovum,730-inf,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Body mass index 30+ - obesity (finding),180-365,condition,condition,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),Body mass index 30+ - obesity (finding),365-730,condition,condition,0.0001501791422625
Unhealthy alcohol drinking behavior (finding),Body mass index 30+ - obesity (finding),730-inf,condition,condition,0.0010512539958378
Unhealthy alcohol drinking behavior (finding),Brain damage - traumatic,730-inf,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Bullet wound,90-180,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Bullet wound,730-inf,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Burn injury (morphologic abnormality),365-730,condition,condition,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),Burn injury (morphologic abnormality),730-inf,condition,condition,0.0001930874686232
Unhealthy alcohol drinking behavior (finding),COVID-19,60-90,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),COVID-19,180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),COVID-19,365-730,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),COVID-19,730-inf,condition,condition,0.0004076291004269
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,7-14,condition,immunization,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,60-90,condition,immunization,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,90-180,condition,immunization,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,180-365,condition,immunization,0.0001072708159018
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,365-730,condition,immunization,0.0004505374267876
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,730-inf,condition,immunization,0.0031966703138744
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,14-30,condition,immunization,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,30-60,condition,immunization,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,90-180,condition,immunization,0.0002574499581643
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,180-365,condition,immunization,0.0002145416318036
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,365-730,condition,immunization,0.0006221707322305
Unhealthy alcohol drinking behavior (finding),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,730-inf,condition,immunization,0.0037544785565639
Unhealthy alcohol drinking behavior (finding),COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,180-365,condition,immunization,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,730-inf,condition,immunization,0.0001287249790821
Unhealthy alcohol drinking behavior (finding),Carcinoma in situ of prostate (disorder),730-inf,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Chill (finding),365-730,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chill (finding),730-inf,condition,condition,0.0001072708159018
Unhealthy alcohol drinking behavior (finding),Chronic congestive heart failure (disorder),365-730,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Chronic congestive heart failure (disorder),730-inf,condition,condition,0.0001072708159018
Unhealthy alcohol drinking behavior (finding),Chronic intractable migraine without aura,365-730,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic intractable migraine without aura,730-inf,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 1 (disorder),180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 1 (disorder),730-inf,condition,condition,0.0003647207740662
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 2 (disorder),90-180,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 2 (disorder),365-730,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 2 (disorder),730-inf,condition,condition,0.0003218124477054
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 3 (disorder),180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 3 (disorder),365-730,condition,condition,0.0001287249790821
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 3 (disorder),730-inf,condition,condition,0.0003003582845251
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 4 (disorder),90-180,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 4 (disorder),180-365,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 4 (disorder),365-730,condition,condition,0.0001930874686232
Unhealthy alcohol drinking behavior (finding),Chronic kidney disease stage 4 (disorder),730-inf,condition,condition,0.0003432666108858
Unhealthy alcohol drinking behavior (finding),Chronic low back pain (finding),60-90,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic low back pain (finding),180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic low back pain (finding),365-730,condition,condition,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),Chronic low back pain (finding),730-inf,condition,condition,0.000235995794984
Unhealthy alcohol drinking behavior (finding),Chronic neck pain (finding),30-60,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic neck pain (finding),60-90,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic neck pain (finding),180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic neck pain (finding),365-730,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Chronic neck pain (finding),730-inf,condition,condition,0.0001287249790821
Unhealthy alcohol drinking behavior (finding),Chronic obstructive bronchitis (disorder),730-inf,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Chronic pain,730-inf,condition,condition,6.436248954109545e-05
Unhealthy alcohol drinking behavior (finding),Chronic pain (finding),30-60,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic pain (finding),60-90,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic pain (finding),90-180,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic pain (finding),180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic pain (finding),365-730,condition,condition,8.58166527214606e-05
Unhealthy alcohol drinking behavior (finding),Chronic pain (finding),730-inf,condition,condition,0.0002574499581643
Unhealthy alcohol drinking behavior (finding),Chronic sinusitis (disorder),60-90,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic sinusitis (disorder),90-180,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic sinusitis (disorder),365-730,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Chronic sinusitis (disorder),730-inf,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Closed fracture of hip,730-inf,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Complete miscarriage (disorder),180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Complete miscarriage (disorder),365-730,condition,condition,4.29083263607303e-05
Unhealthy alcohol drinking behavior (finding),Complete miscarriage (disorder),730-inf,condition,condition,0.000235995794984
Unhealthy alcohol drinking behavior (finding),Concussion injury of brain (disorder),180-365,condition,condition,2.145416318036515e-05
Unhealthy alcohol drinking behavior (finding),Concussion injury of brain (disorder),365-730,condition,condition,6.436248954109545e-05
